企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
四川省农业生产资料公司绵阳经营站,91510703205402281X,1982-01-04,N/A,刘晋仓,"952(万元人民币)","化肥、农药、塑料制品、农业机械、农具、汽车",四川,绵阳,"绵阳市剑南路西段20号"
四川省华新水利电力物资有限公司,915100002018061905,1982-01-05,N/A,陈逊,"200(万元人民币)","商品批发与零售；仓储服务；房屋租赁（以上项目不含前置许可项目，后置许可项目凭许可证或审批文件经营）；住宿",四川,成都,"成都市文武路67号"
四川省工艺品进出口公司,91510000201802704D,1982-01-06,N/A,李川,"600(万元人民币)","",四川,成都,"成都市成华区建设北路一段76号"
资阳市伍隍运输合作社,91512002206838116R,1982-01-10,N/A,王帮学,"20(万元人民币)","搬运装卸服务。",四川,资阳,"资阳市雁江区伍隍镇伍隍街06号"
安岳县龙台中心供销合作社龙台一门市,91512021MA62K5K42A,1982-02-01,集体分支机构(非法人),赵文祥,"N/A","零售：普通食品。",四川,资阳,"安岳县龙台镇下码头街8号"
四川省盐业总公司广元支公司,91510800MA62552F68,1982-02-01,N/A,胡忠果,"N/A","食用盐批发、预包装食品销售。。装卸搬运、其他仓储、房屋租赁；日化用品、日用百货、化肥、建筑材料、五金交电、化工产品",四川,广元,"广元市利州西路(东风坪)"
简阳市东方教育印务有限责任公司,91512081206853295D,1982-02-12,N/A,叶祥,"80.0011(万元人民币)","印刷、设计、制作广告。",四川,成都,"简阳市简城镇新民街264号"
米易县二轻工业供销公司,915104212046002433,1982-02-12,N/A,程文明,"78.8800(万元人民币)","工艺品、针织、日用杂品、服装、鞋帽、文化用品、五金交电。",四川,攀枝花,"米易县攀莲镇文体路"
中国联合装备集团宜宾机械有限公司,915115212088506456,1982-02-20,有限责任公司,周小锋,"2600万人民币","造纸机械制造及设备安装；经营本企业自产产品及技术的出口服务；经营本企业生产所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务",四川,宜宾,"四川省宜宾县城北新区"
泸州鼎旺酒业有限公司,91510521204853005G,1982-03-01,N/A,N/A,"200(万元人民币)","白酒生产、销售。销售建材,矿产品。",四川,泸州,"泸县云龙镇云丰村"
西昌市林产品经销服务公司,91513401MA62H1TA1T,1982-03-01,N/A,张红实,"274(万元人民币)","植树造林、苗木培育、森林病虫害防治；园林绿化及养护经销：木材（依法须经批准的项目，经相关部门批准后方可开展经营活动）",四川,凉山,"西昌市宁远巷26号"
成都创信彩色印刷有限公司,915101047234013506,1982-03-01,N/A,谢丽娟,"50(万元人民币)","其他印刷品印刷的经营",四川,成都,"成都市锦江区柳江街道办事处潘家沟三组"
