企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
重庆华华实业(集团)有限公司,915001032028016157,1982-01-04,N/A,王承柯,"1,040(万)","生产、销售服装、针纺织品、棉织品，销售日用百货、通讯器材（不含发射和接收设施）、办公设备、工艺美术品（不含黄金饰品）、灯具、电器机械及器材、电线、家用电器、棉纱，货物储存（不含危险品），商贸信息咨询",重庆,渝中,"重庆市渝中区陕西路50号"
重庆长寿药业公司,915001152033963671,1982-01-04,N/A,张华岳,"30.9000(万)","零售：中药材、中成药、化学原料药（由分支机构按核定经营范围从事经营，公司不得从事经营活动）零售兼批发：玻璃仪器、百货、针纺织品、五金、交电（不含进口录像机）",重庆,长寿,"重庆市长寿区凤城镇陈家坡5栋5号"
重庆市西计综合服务公司,91500108203193033H,1982-01-07,N/A,李禄伦,"34.3000(万人民币元)","机械零部件加工及修理、房屋修缮、照像、售油器制造。",重庆,南岸,"重庆市南岸区南坪鼓楼街"
重庆市万盛区东林工业公司矸运队,915001109032973519,1982-01-08,N/A,陈忠梅,"7.3800(万人民币元)","回收煤矸石、硫铁矿，加工硫精砂，筛选次煤，维修矿车、金属支架。石粉加工，帚帕加工，金属冲压制品加工。",重庆,万盛,"重庆市东林新华村50号"
重庆华华实业(集团)有限公司华华商场分公司,915001039028961923,1982-01-10,N/A,李波,"N/A","销售针纺织品、服装、日用百货、日用化学品、通信设备（不含发射和接收设施）、工艺美术品",重庆,渝中,"重庆市渝中区临江路89号平街1层A15、A16#"
重庆航海电子元器件厂,915001032029487643,1982-01-10,集体经济,王新华,"109万人民币","自产自销塑料制品，电子产品、电子元器件，仪器仪表，电器机械及器材，电子计算机及配件，销售五金，交电，化工（不含化学危险品），金属材料（不含稀贵金属），建筑材料",重庆,渝中,"重庆市渝中区李子坝正街４３号"
重庆市江北区塔山金属加工厂,915001052030056103,1982-01-10,集体经济,周克建,"3.6万人民币","金属表面抛光，冷作加工、铸件加工。",重庆,江北,"重庆市江北区寸滩黑石子25号"
重庆綦江玻璃制品有限公司,91500222203452250L,1982-01-12,N/A,孙琼,"128(万人民币元)","制造销售:玻璃制品 ;废玻渣收购",重庆,綦江,"重庆市綦江区古南街道桥河多罗角"
重庆道角贸易有限责任公司新工地百货门市,91500113MA5U6Y0D51,1982-01-13,N/A,余顺芬,"N/A","零售：卷烟、雪茄烟。",重庆,巴南,"重庆市巴南区新工地莲花一村6号"
重庆市建筑材料总公司,91500103202803231L,1982-01-17,N/A,刘红伟,"1,120.6000(万人民币元)","建筑材料和化工原料（不含危险化学品）,陶瓷制品,云母制品,日用杂品,建筑五金,金属材料(不含稀贵金属),木材,电器机械及器材.玻璃纤维及制品,百货,水暖器材,汽车零部件,家用电器,非金属矿产品,铝合金型材,普通机械,摩托车及零部件,装饰材料（不含危险化学品）.『以上范围法律、法规、国务院决定禁止经营的不得经营；法律、法规、国务院决定规定应经审批而未获审批前不得经营』",重庆,渝中,"重庆市渝中区领事巷15号"
