企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
黎川县粮食收储公司龙安粮油管理所,913610221626841427,1982-01-01,N/A,尧高荣,"N/A","粮、油收购、储存（依法须经批准的项目，经相关部门批准后方可开展经营活动）",江西,抚州,"江西省抚州市黎川县龙安乡"
九江市濂溪区肉类联合加工厂莲花分厂,91360402MA3665X8XG,1982-01-01,国有企业,周文斌,"5.4万人民币","猪肉、牛肉、其它食品(烟酒)、日用百货、建筑五金、粮油零售、电机及产品、家用电器销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）*",江西,九江,"江西省九江市濂溪区莲花妙智"
中国工商银行股份有限公司南昌胜利支行,91360100858376164X,1982-01-01,N/A,杨华,"N/A","吸收存款、发放贷款；办理结算、办理票据贴现；代理发行、代理兑付、承销政府债券；买卖政府债券；同业拆借；提供信用证服务和担保；经国务院银行业监督管理机构批准的其他业务（以上项目应在许可证的有效期限内经营）",江西,南昌,"江西省南昌市西湖区洪城路778号"
黎川县粮食收储公司湖坊粮油管理所,91361022MA35HPP4XM,1982-01-01,N/A,蔡中华,"N/A","粮、油收购、储存、调运（依法须经批准的项目，经相关部门批准后方可开展经营活动）",江西,抚州,"江西省抚州市黎川县湖坊乡"
黎川县粮食收储公司宏村粮油管理所,91361022162686551A,1982-01-01,N/A,付海龙,"N/A","粮、油收购、储存（依法须经批准的项目，经相关部门批准后方可开展经营活动）",江西,抚州,"江西省抚州市黎川县宏村镇"
南昌市新建区棉麻公司,91360122158665408A,1982-01-01,N/A,程茂万,"120(万元人民币)","棉麻（棉花凭许可证收购）",江西,南昌,"江西省南昌市新建区长堎镇建设路116号"
黎川县宏村供销合作社,91361022MA365YM08D,1982-01-01,国有企业,江国泉,"75万人民币","其他食品、百货、针纺织品、五金交电、文化用品、农业生产资料（涉及到许可证制度的凭证经营）*",江西,抚州,"江西省抚州市黎川县宏村镇"
江西省黎川县糖烟酒副食品公司,913610221626867464,1982-01-01,N/A,薛建平,"57(万元人民币)","预包装食品（依法须经批准的项目，经相关部门批准后方可开展经营活动）",江西,抚州,"江西省抚州市黎川县东方红大道26号"
黎川县熊村供销合作社,91361022162683529A,1982-01-01,集体所有制,王小华,"30万人民币","日用百货、针纺织品、化肥、农产品的销售；民用生活废旧用品收购、销售；自有门店租赁（依法须经批准的项目，经相关部门批准后方可开展经营活动）",江西,抚州,"江西省抚州市黎川县熊村镇"
南昌市新建区望城供销合作社,913601221586604477,1982-01-01,集体所有制,陈猛,"74.7万人民币","五交化、针纺、土产杂品、日杂、百货、农付产品收购、农药器械、化肥、民用建材、花生（以上项目国家有专项规定的除外）*",江西,南昌,"江西省南昌市新建区望城街"
