企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
南京鑫昊钢铁有限公司,91320111745363607D,2003-01-07,N/A,孙苏,"300(万元人民币)","金属材料销售；化工产品、建筑材料、矿产品、五金、交电、机械设备销售；经济信息咨询服务。",江苏,南京,"南京市浦口区沿江街道泰冯路98号"
南京海格立斯文化传播有限公司,91320104745366429U,2003-01-07,N/A,刘艳霞,"10(万元人民币)","文化、经济信息咨询、翻译服务、会议策划。",江苏,南京,"南京市白下区石鼓路98号阳光大厦19层G座"
南京联冠机械有限责任公司,91320105745367624D,2003-01-07,N/A,张珏,"200(万元人民币)","机械设备技术服务、安装调试；机械设备、机电产品、五金、建材销售。",江苏,南京,"南京市建邺区江东中路359号国睿大厦一号楼B区2楼208室"
南京都市废弃物综合利用开发有限公司,91320114745367456C,2003-01-07,N/A,叶元清,"1,000(万元人民币)","建筑垃圾再生；保洁服务；房屋拆迁；仓储（危险品除外）；土石方工程施工。",江苏,南京,"南京市雨花台区铁心桥街道尹西村"
中国太平洋财产保险股份有限公司无锡市惠山支公司第二营销服务部,91320205MA1MHN2A96,2003-01-07,N/A,陈佳,"0(万元人民币)","对营销员开展培训及日常管理；收取营销员代收的保险费、投保单等单证；分发保险公司签发的保险单、保险收据等相关单证；接受客户的咨询、投诉；经公司核保，营销服务部可以打印保单；经公司授权，营销服务部从事机车、家财险种的查勘理赔。",江苏,无锡,"无锡市锡山区安镇街道安国路82号"
南京市浦口区浦飞房屋拆迁有限公司,913201117482398989,2003-01-07,N/A,郭汇陵,"100(万元人民币)","房屋拆迁、拆迁物资回收管理。",江苏,南京,"南京市浦口区南京顶山都市产业园03幢210-3室"
南京大娘水饺餐饮有限公司龙江店,913201067453664539,2003-01-07,N/A,张燕,"0(万元人民币)","餐饮服务；饮料、酒零售。",江苏,南京,"南京市鼓楼区草场门大街95号"
丹阳市方丹液压配件有限公司,913211817455961019,2003-01-07,N/A,符定方,"50(万元人民币)","五金制品、旅游用品、服装的生产、销售，五金冲压件的加工、销售。",江苏,镇江,"丹阳市导墅镇后庄村"
南京书讯文化传播有限公司,9132010474536540XG,2003-01-07,N/A,王红坤,"500(万元人民币)","书报刊销售。（凭许可证经营）纸及纸制品、文化办公用品、礼品、电子产品、教学设备销售；数据制作；计算机软硬件、办公自动化、网络化设备的研制、开发、销售及技术服务。",江苏,南京,"南京市秦淮区桃叶渡30号301室"
南京恒业汽配有限公司,91320113745365952F,2003-01-07,N/A,张二梅,"50(万元人民币)","汽车配件、润滑油销售。",江苏,南京,"南京市栖霞区尧化街道王子楼西108号17幢2单元114室"
南京天翔国际旅行社有限公司,91320104745363500X,2003-01-07,N/A,邱振全,"150(万元人民币)","国内旅游业务、入境旅游业务；会务服务、市场调研、投资信息咨询、旅游信息咨询、票务服务。",江苏,南京,"南京市秦淮区户部街33号天之都大厦1007室"
南京房政房屋拆迁有限公司,913201067453712796,2003-01-07,N/A,张远扬,"500(万元人民币)","房屋拆迁，安置补偿。",江苏,南京,"南京市鼓楼区姜家园7巷5号"
南通斯曼特纺织品有限公司,913206917448402560,2003-01-07,N/A,GONG FAN,"50(万元人民币)","生产销售各类中、高档服装面料；自有房屋租赁。",江苏,南通,"南通经济技术开发区通富路56号"
南京润山物资有限公司,9132011474536647XE,2003-01-07,N/A,徐小三,"50(万元人民币)","钢材、建材、五金水暖、家用电器、装饰材料批发、零售。",江苏,南京,"南京市雨花台区凤台南路75号(新和源建材市场A楼1层31-32号)"
南京玄房拆迁有限公司,91320102745363797B,2003-01-07,N/A,王恩法,"500(万元人民币)","房屋拆迁安置及配套服务。",江苏,南京,"南京市玄武区演武厅1号"
南京开心大药房有限公司,9132010674536532XR,2003-01-07,N/A,王盛芳,"150(万元人民币)","药品零售（按许可证所列范围经营）；医疗器械（按许可证所列项目经营）；预包装食品批发、零售；保健食品零售（按许可证所列项目经营）。日用百货、五金电器、日用化学品、化妆品、仪器仪表、电子产品的销售；投资咨询；物业管理；计算机软硬件开发、销售；医疗器械销售（许可证经营项目除外）；[烟花爆竹、烟草零售、食用农产品销售",江苏,南京,"南京市鼓楼区阳光广场6号东一间门面房"
南京宇环通信产品有限责任公司,91320106745368459A,2003-01-07,N/A,傅海荣,"50(万元人民币)","电子产品、通信设备及配件的制造、销售、维修；电线、电缆、仪器仪表、电子计算机及配件、五金交电、纸制品、化工原料及产品、金属材料及制品、建筑装饰材料、摩托车及配件、日用百货的销售；货物搬运、装卸；物业管理；管道的安装；通信技术服务、技术咨询。",江苏,南京,"南京市鼓楼区虎踞北路80号门面房"
