企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
上海沪星矽钢电器厂,9131011013323576XW,1984-01-03,集体所有制,蔡伟勇,"185万人民币","制造、加工、修理焊接设备，冷作，变压器，电器元件，五金矽钢边角料利用，热处理。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,杨浦,"杨浦区营口路770号"
上海市长宁区住宅材料供应有限公司,9131010513271139XC,1984-01-09,N/A,费炳兴,"300(万元人民币)","销售建筑材料，钢材，木材，水泥，家用电器，电工器材，照明电器。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,长宁,"上海市长宁区武夷路84号"
上海高捷资产经营有限公司,9131010913271251XG,1984-01-11,有限责任公司,郑卫,"1830.2万人民币","资产管理，实业投资，物业管理，机电技术、电子技术、金属材料技术领域内的技术开发、技术转让、技术咨询、技术服务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,虹口,"上海市虹口区逸仙路88号701、702室"
上海新汇乐建设有限公司,913101041326365888,1984-01-13,N/A,孙平,"508(万元人民币)","承接市政公用建设工程施工，建筑装饰装修建设工程设计施工一体化，园林古建筑建设工程专业施工，建设工程造价咨询，企业管理咨询，建筑材料、建筑机械设备、装潢材料的销售。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,徐汇,"上海市徐汇区斜土路2183弄27号"
上海汇顺建筑有限公司,91310104132629089W,1984-01-13,N/A,步海明,"100(万元人民币)","房屋建筑及装潢施工，地基处理，水电安装，建筑机械、钢模板租赁。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,徐汇,"上海市徐汇区兴国路229弄2号"
上海汇兢建筑有限公司,913101046318656256,1984-01-13,N/A,戴青,"80(万元人民币)","室内装潢；水电安装；电动机及家用电器修理；建筑材料、装潢材料、五金交电、电器机械及器材、汽车配件、百货销售。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,徐汇,"上海市徐汇区襄阳南路388弄24号"
上海虹口振兴橡塑五金有限公司,91310109133122431L,1984-01-16,N/A,孙贵荣,"30(万元人民币)","销售橡胶塑料制品，金属材料，建筑材料，电线电缆，水暖器材，五金交电，机电设备",上海,虹口,"上海市安国路235号3幢3层"
上海海洋石油服务有限公司,91310101132205307D,1984-01-24,N/A,唐旻晖,"1,000(万元人民币)","为海洋内陆石油勘探开发服务（船舶、直升机、通讯、气象、物资设备基地、陆海运输后勤劳务）工程及物资设备、配件进口，用上述设备设施为社会服务，提供汽车房屋出租，机电石化产品及市府批准的汽油、煤油、柴油批发业务和重要生产资料的经营、咨询服务，自营和代理各类商品及技术的进出口业务（国家限定公司经营和国家禁止经营的进出口商品及技术除外）；承办中外合资经营，合作生产业务，开展“三来一补”业务；经营转口贸易和对销贸易",上海,黄浦,"上海市黄浦区雁荡路107号13G室"
上海龙柏饭店有限公司,9131010513270267XT,1984-01-28,N/A,张明,"8,418.1874(万元人民币)","住宿；大型饭店（含熟食卤味），零售酒类商品（不含散装酒）、旅游工艺美术品、卷烟、雪茄烟；公共浴室，理发，网球，高尔夫，棋牌，台球，保龄球，壁球，乒乓，健身，游泳池，喔凯歌舞厅，，销售服装、化妆品（批发）、日用百货、针纺织品、家用电器、花木；国际、国内航空售票代理；停车场（库）经营",上海,长宁,"上海市长宁区虹桥路2419号"
中国北方工业上海公司,913101131322115399,1984-02-13,N/A,谭勇,"4,662(万元人民币)","自营和代理各类商品及技术的进出口业务（不另附进出口商品目录）、国家规定的专营进出口商品和国家禁止进出口等特殊商品除外；经营进料加工和“三来一补”业务；开展对销贸易及转口贸易；国内贸易",上海,宝山,"上海市宝山区安达路30号"
