企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
建昌县医药有限责任公司新开岭大药房,91211422MA0QEFLNXX,1984-01-01,N/A,闫海顺,"N/A","中成药、化学药制剂、抗生素、生化药品",辽宁,葫芦岛,"建昌县新开岭乡黄杖子村27"
建昌县医药有限责任公司和尚房子大药房,91211422MA0QEFLK5G,1984-01-01,N/A,虞中增,"N/A","中成药、化学药制剂、抗生素、生化药品零售、保健食品零售。",辽宁,葫芦岛,"建昌县和尚房子乡本街南文路东60号"
葫芦岛市连山区钢屯供销社,91211402626902794K,1984-01-01,集体所有制,刘永久,"160万人民币","百货、家电电器、纺织品、日用杂品、建筑五金零售；化肥、农药（危险化学品除外）、农膜零售；中小型农机具、建筑材料销售．（以下项目分支机构经营）种子销售；定型包装食品、小食品、调味品零售；废旧物资",辽宁,葫芦岛,"葫芦岛市连山区钢屯镇钢西村农行西侧"
大连外事旅游汽车服务有限公司,912102041185256627,1984-01-01,N/A,彭华,"463(万元人民币)","汽车租赁；汽车用品销售；旅游项目及关联产业开发；三类汽车（车辆车身清洁维护）（大连市沙河口区会展路18号、下沉广场地下室）；景区策划设计；园林绿化工程施工；园林雕塑、园艺及花木设计与开发；景区景点策划及管理咨询；经营广告业务；餐饮服务（仅限分支机构经营）；住宿服务（仅限分支机构经营）；国内一般贸易",辽宁,大连,"辽宁省大连市沙河口区会展路18号-202(办公地址)"
庄河市步云山供销合作社,91210283118817630R,1984-01-01,集体所有制,宋文礼,"50万人民币","零售预包装食品、乳制品（不含婴幼儿配方乳粉）；毒害品",辽宁,大连,"辽宁省庄河市步云山乡千台村"
大连市甘井子区物资回收有限公司废品收购站,91210211MA0UJH9R2F,1984-01-01,N/A,孙绪乾,"N/A","废旧物资收购（含有色金属）",辽宁,大连,"辽宁省大连市甘井子区南关岭镇"
大连华益机械厂,912102111185687851,1984-01-01,个人独资企业,赵阳,"N/A","锯材加工;机械加工",辽宁,大连,"辽宁省大连市甘井子区大连湾镇前盐村"
中国工商银行股份有限公司大连湾家支行,91210211728860791R,1984-01-01,N/A,唐凝,"N/A","办理人民币存款、贷款、结算业务；办理票据贴现；代理发行、兑付、销售政府债券；买卖政府债券；代理保险业务；外汇存款；外汇汇款；外币兑换；国际结算；通过上级行办理代客外汇买卖业务；经中国银行业监督管理委员会批准的其他业务。",辽宁,大连,"辽宁省大连市甘井子区祥和园2号"
中国工商银行股份有限公司辽阳辽化支行,91211004E51220240Y,1984-01-01,N/A,刘连辉,"N/A","许可该机构经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列的为准；保险法律法规和行政规章制度许可范围内的险种",辽宁,辽阳,"辽阳市宏伟区东方路3号"
瓦房店市线路水泥制品厂,9121028112361298XN,1984-01-01,集体所有制,姜延秋,"14万人民币","予应力水泥杆、钢管、铁塔构件、水泥电缆槽；为大连电业局及下属企业出劳务*水泥砖、水泥沟盖板、拔丝*",辽宁,大连,"辽宁省瓦房店市杨树房村"
