企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
化州市医药总公司平定分公司第五门市,91440982MA4URJDG42,1989-01-01,N/A,谢立英,"N/A","零售：中药材、中成药、中药饮片、化学药制剂、抗生素、保健品、奶制品、营养补品、清凉饮料。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓",广东,茂名,"化州市平定镇建设路"
深圳市南头区教育服务公司兴达五金塑胶来料加工厂,91440300MA5JJF497C,1989-01-01,来料加工,邓连发,"0万港币","五金塑胶制品。",广东,深圳,"深圳市南头区西丽中学"
中山市三乡镇纸箱有限公司,914420001980898633,1989-01-01,N/A,郑建伟,"150(万元人民币)","进料加工、制造：纸箱、纸类制品、包装带；货物进出口、技术进出口。",广东,中山,"中山市三乡镇马迳白云山"
饶平县供销社储运公司,91445122MA513UM3X1,1989-01-01,集体所有制,陈君泽,"40.15万人民币","仅供本企业清理债权债务使用。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓",广东,潮州,"饶平县黄岗镇新港西路三横一号"
广州市广和粘合剂有限公司,9144010119132623XH,1989-01-01,N/A,蔡楚兴,"30(万人民币元)","粘合剂制造（监控化学品、危险化学品除外）;化工产品批发（危险化学品除外）;其他合成材料制造（监控化学品、危险化学品除外）;树脂及树脂制品批发;树脂及树脂制品零售;",广东,广州,"广州市增城区永宁街永和简村"
深圳联城酒店有限公司,9144030061880035XT,1989-01-01,N/A,杨碧山,"635（万元）","接待国内外宾客住宿、兼营中西餐、冷热饮品、小卖部",广东,深圳,"深圳市罗湖区文锦南路1008号"
深圳市南头区教育服务公司利宝丝花来料加工厂,91440300MA5JJFCT1Q,1989-01-01,来料加工,邓连发,"0万港币","塑胶人造花、五金、玩具。",广东,深圳,"深圳市南头区大汪山(南头小学)"
惠州市惠城区惠环供销合作社,914413021960212326,1989-01-01,集体所有制,游文胜,"128万人民币","批发、配送：化肥、农药；销售：农业生产资料、农副土特产品、日用百货、建筑材料、钢材、文娱体育用品、五金交电。",广东,惠州,"惠州市下角埔前路"
化州市宝圩供销社秧地坡肥料门市,91440982MA4UUM5238,1989-01-01,集体分支机构(非法人),黄新,"N/A","零售：肥料、农药",广东,茂名,"化州市宝圩镇秧地坡管区"
化州市医药总公司平定分公司第四门市,91440982MA4URJDK7E,1989-01-01,N/A,周雪萍,"N/A","零售：中药材、中成药、中药饮片、化学药制剂、抗生素、保健品、奶制品、营养补品、清凉饮料。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓",广东,茂名,"化州市平定镇岭下圩"
深圳南头西丽联合企业公司合安纸品来料加工厂,91440300MA5JJF42X9,1989-01-01,来料加工,曾文新,"0万港元","纸箱、纸盒。",广东,深圳,"深圳市南头西丽办事处光前村委"
