企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
多伦县农村信用合作联社城关信用社,91152531X27169156N,1996-01-08,N/A,孙向虹,"N/A","许可经营项目：无 一般经营项目：存款、贷款及结算业务。经中国银行业监督管理委员会批准的其他业务",内蒙古,锡林郭勒,"内蒙古自治区锡林郭勒盟多伦县诺尔镇东盛街38号"
多伦县农村信用合作联社新世纪信用社,91152531X27169340E,1996-01-08,N/A,殷向宇,"N/A","许可经营项目：无 一般经营项目：存款、贷款、结算及人民币储蓄业务。经中国银行业监督管理委员会批准的其他业务",内蒙古,锡林郭勒,"内蒙古自治区锡林郭勒盟多伦县诺尔镇多伦大街７３号"
多伦县农村信用合作联社宏达信用社,91152531793629203P,1996-01-08,N/A,孙向虹,"N/A","许可经营项目：无一般经营项目：存款、贷款及结算业务。经中国银行业监督管理委员会批准的其他业务",内蒙古,锡林郭勒,"内蒙古自治区锡林郭勒盟多伦县诺尔镇上都社区会盟大街奥翔春天商住小区"
巴林右旗石材加工厂门市部,91150423MA0MX8RF38,1996-01-10,个人独资企业,包学敏,"N/A","石刻工艺品、矿泉水。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓",内蒙古,赤峰,"内蒙古自治区赤峰市巴林右旗大板镇民族街中段"
包头市钢兴实业(集团)正煜环保节能有限公司,91150203114412476U,1996-01-19,N/A,张启明,"500(万)","许可经营项目：无 一般经营项目：各类耐火陶瓷纤维制品、各类保温材料、高温黏结剂、箱板纸、耐火材料、冶金辅料的生产与销售；废旧耐火材料的回收；炉窑的施工与维护；劳务服务；中介服务；普通货运服务",内蒙古,包头,"内蒙古自治区包头市昆都仑区包钢耐火厂院内"
内蒙古天邦建筑集团有限公司,9115062211702257XX,1996-01-19,N/A,周向阳,"3,300(万)","市政工程、建筑工程、公路工程、机电工程、电力工程、地质灾害治理工程、路基路面工程、桥梁工程、隧道工程、土石方工程，水利水电工程，钢结构工程，园林绿化工程，土地复垦，生态建设，环保工程施工；劳务分包（不含劳务派遣），砼预制构件加工、销售，路灯安装，五金机电、环保设备、消防设备、冶金设备、安防监控系统销售、安装、维修，管道、石材、建材、钢材、建筑防水防腐保温隔热材料、油漆、铝合金制品、化工原料及产品",内蒙古,鄂尔多斯,"准格尔旗兴隆街道周家湾"
包头市恒通(集团)有限责任公司,911502911144260263,1996-01-22,N/A,苗小龙,"18,300(万)","许可经营项目：无 一般经营项目：房地产开发；百货、服装、办公用品、家具、皮件的销售；市场房屋摊位租赁，商贸、技术咨询；汽车模具的研发、制造；汽车部件、备件的生产、销售；汽车的研发、销售（不含九座及九座以下的乘用车）及售后服务；华泰品牌汽车的销售及售后服务；（授权有效期内经营）、汽车饰品的销售；进出口业务；系统集成、综合布线、网络工程、网络信息技术服务；物业管理；智能化系统的开发；发动机生产及销售、研发",内蒙古,包头,"内蒙古自治区包头稀土高新区稀土路南4号"
中国邮政集团公司内蒙古自治区新巴尔虎左旗巴索木邮政代办所,91150726MA0N2CKE3E,1996-02-24,N/A,王群旺,"N/A","邮政业务、长话、农话、报刊、电报",内蒙古,呼伦贝尔,"内蒙古自治区呼伦贝尔市新巴尔虎左旗巴音塔拉索木"
内蒙古新华发行集团股份有限公司根河市新华书店金河门市部,91150785X271056700,1996-03-15,N/A,张丽梅,"N/A","许可经营项目：销售图书；自营和代理各类商品和技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外；移动营业厅业务；互联网信息服务",内蒙古,呼伦贝尔,"根河市金河镇向阳路"
扎鲁特旗农村信用合作联社泰山街金源分社,91150526MA0N2CBH0G,1996-03-18,N/A,白桂兰,"N/A","许可经营项目：办理存款、贷款、票据贴现、国内结算业务；办理个人储蓄业务；代理其他银行的金融业务；买卖政府债券；代理发行、代理兑付、承销政府债券；提供保险箱业务；经中国银行业监督管理委员会批准的其他业务。 一般经营项目：房屋出租",内蒙古,通辽,"内蒙古自治区通辽市扎鲁特旗鲁北镇泰山街西段北侧"
中国邮政集团公司内蒙古自治区鄂托克前旗昂素邮政所,91150623MA0N27KW7L,1996-03-20,N/A,曹红梅,"N/A","邮政基础业务、邮政增值业务、邮政附属业务，代办电信、移动、联通业务；农副产品购销，化肥、饲料及饲料添加剂、农机具、农膜零售",内蒙古,鄂尔多斯,"内蒙古自治区鄂尔多斯市昂素镇"
中国邮政集团公司内蒙古自治区鄂托克前旗城川邮政所,91150623MA0N27KU0X,1996-03-20,N/A,曹红梅,"N/A","邮政基础业务、邮政增值业务、邮政附属业务，代办电信、移动、联通业务；农副产品购销，化肥、饲料及饲料添加剂、农机具、农膜销售",内蒙古,鄂尔多斯,"内蒙古自治区鄂尔多斯市城川镇"
