企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
乌鲁木齐县供销社立交桥经营部,91650103299000768Q,1996-01-03,集体所有制,高林海,"50万人民币","服务：房屋租赁；代理记账。",新疆,乌鲁木齐,"新疆乌鲁木齐市沙依巴克区和田街18号"
伊宁市英也尔乡双鹰矿山设备机械制造厂,91654002230552812J,1996-01-11,集体所有制,王国英,"10万人民币","许可经营项目：无。一般经营项目：铸件制造，农机配件制造，小矿车配件制造；五金，建材，汽车配件销售。",新疆,伊犁哈萨克,"新疆伊犁州伊宁市英也尔乡"
中国邮政集团公司新疆维吾尔自治区鄯善县柳中路支局,9165042156438744XD,1996-01-17,N/A,袁月霞,"N/A","邮政基础业务、邮政增值业务、邮政储蓄业务、邮政附属业务、部分电信业务、代办业务，物流信息咨询；叶面肥、日用品、文体用品、家用电器、建筑材料、预包装食品的零售，广告制作、发布及代理业务，房屋租赁，鲜花礼仪。",新疆,吐鲁番,"新疆吐鲁番市鄯善县柳中路899号(万尚城)"
中国邮政集团公司新疆维吾尔自治区鄯善县鲁克沁邮政支局,91650421710763838K,1996-01-17,N/A,努尔古丽·阿合买提,"N/A","许可邮政基础业务、邮政增值业务、邮政储蓄业务、邮政附属业务、部分电信业务、代办业务；物流信息咨询；叶面肥、日用品、文体用品、家用电器、建筑材料、预包装食品的零售，广告制作、发布及代理业务，房屋租赁，鲜花礼仪。",新疆,吐鲁番,"新疆吐鲁番市鄯善县鲁克沁镇镇政府旁"
中国邮政集团公司新疆维吾尔自治区鄯善县连木沁邮政支局,916504217107638624,1996-01-17,N/A,努尔古丽·阿合买提,"N/A","邮政基础业务，邮政增值业务，邮政储蓄业务，邮政附属业务，部分电信业务，代办业务；物流信息咨询；叶面肥、日用品、文体用品、家用电器、建筑材料、预包装食品的零售，广告制作、发布及代理业务，房屋租赁，鲜花礼仪。",新疆,吐鲁番,"新疆吐鲁番市鄯善县连木沁镇国道北侧"
中国邮政集团公司新疆维吾尔自治区鄯善县达浪坎支局,91650421710763811U,1996-01-17,N/A,努尔古丽·阿合买提,"N/A","邮政基础业务、邮政增值业务、邮政储蓄业务、邮政附属业务、部分电信业务，代办业务；物流信息咨询；叶面肥、日用品、文体用品、家用电器、建筑材料、预包装食品的零售，广告制作、发布及代理业务，房屋租赁，鲜花礼仪。",新疆,吐鲁番,"新疆吐鲁番市鄯善县达浪坎大十字"
中国邮政集团公司新疆维吾尔自治区鄯善县火车站站前邮政支局,91650400710763889E,1996-01-17,N/A,周煜,"N/A","邮政基础业务、邮政增值业务、邮政储蓄业务、邮政附属业务。",新疆,吐鲁番,"新疆吐鲁番市鄯善县火车站"
中国邮政集团公司新疆维吾尔自治区鄯善县新楼支局,91650421MA7754TT6P,1996-01-17,N/A,努尔古丽·阿合买提,"N/A","邮政基础业务，邮政增值业务，邮政储蓄业务，邮政附属业务，部分电信业务，代办业务；物流信息咨询；叶面肥、日用品、文体用品、家用电器、建筑材料、预包装食品的零售，广告制作、发布及代理业务，房屋租赁，鲜花礼仪。",新疆,吐鲁番,"新疆吐鲁番市鄯善县新城路2598号"
中国邮政集团公司新疆维吾尔自治区焉耆回族自治县二十一团支局,916528275605038615,1996-01-18,N/A,陈磊,"N/A","邮政基础业务、帽邮政增值业务、邮政附属业务、邮政储蓄、邮政储蓄定期存单小额质押贷款业务、代销开放式基金业务。代收电话费；装饰装璜；通讯器材、日用百货、电脑耗材、家用电器、文化用品、装饰装璜材料、酒、饲料、农业生产资料，叶面肥零售；柜台租赁；房屋租赁；信息服务；物流运输",新疆,巴音郭楞,"新疆巴州和静县开来镇二十一团"
阿克陶县巴仁乡供销合作社,916530227452473909,1996-03-11,集体所有制,巴图尔·克热木,"80万人民币","农业生产资料，化肥,农用地膜,日用百货，五金交电，水泥建材零售；房屋租赁。",新疆,克孜勒苏柯尔克孜,"新疆克州阿克陶县巴仁乡"
新疆九洲建设集团有限公司第九分公司,91652800929479444D,1996-03-12,N/A,范志君,"N/A","房屋建筑工程施工总承包壹级,水利水电工程施工总承包贰级,水工大坝工程承包贰级,水工隧洞工程专业承包贰级,堤坊工程专业承包贰级,市政公用工程施工总承包贰级，公路工程承包叁级，建筑装修装饰工程专业承包贰级；建筑幕墙工程专业承包叁级；钢结构工程专业承包叁级。",新疆,巴音郭楞,"新疆巴州库尔勒市萨依巴格路"
阿图什市供销合作社联合社棉麻公司,916530012299213938,1996-03-20,集体所有制,孙银花,"2000万人民币","籽棉的收购、加工；皮棉销售。",新疆,克孜勒苏柯尔克孜,"新疆克州阿图什市光明路北1号院"
新和县供销联社玉奇哈特供销社,91652925710817330K,1996-03-26,集体分支机构(非法人),苏不尔·库尔班,"N/A","许可经营项目：无。一般经营项目：化肥、农用地膜、小农具、滴灌带、百货、针纺织品、陶瓷制品零售，房屋租赁服务。",新疆,阿克苏,"新疆阿克苏地区新和县玉奇哈特乡"
玉门机械厂吐哈三抽设备服务中心,91650400929018656J,1996-04-03,国有企业,王宁,"N/A","许可经营项目：",新疆,吐鲁番,"新疆吐鲁番市鄯善县火车站镇156号"
英吉沙县棉麻公司艾古斯加工厂,91653123930100729R,1996-04-03,集体分支机构(非法人),陈智斌,"N/A","籽棉收购;废旧物资回收。",新疆,喀什,"新疆喀什地区英吉沙县艾古斯乡"
伊宁县阿热吾斯塘供销合作社,916540212305707976,1996-04-04,集体所有制,刘献杰,"14.9万人民币","种子代销、化肥、农膜零售、农副产品、畜产品收购，房屋租赁，活畜交易，百货、土产日杂、五金交电零售，非生产性废旧物资回收、摊位租赁、建材销售，其他商务服务",新疆,伊犁哈萨克,"新疆伊犁州伊宁县阿热吾斯塘乡"
