企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
玉门市新业养殖场,92620981MA74N9G058,2006-01-02,N/A,罗玉,"N/A","羊、牛的养殖（依法须经批准的项目，经相关部门批准后方可开展经营活动）****",甘肃,酒泉,"甘肃省酒泉市玉门市清泉乡清泉村"
庄浪县山星热力有限责任公司,91620825789638852M,2006-01-03,N/A,赵鹏山,"500(万元人民币)","城区供热服务，水暖配件销售",甘肃,平凉,"庄浪县水洛镇新桥路"
金塔县元皓矿业有限公司,91620921784002724D,2006-01-04,N/A,谭军,"3,300(万元人民币)","滑石、莹石、硅石、磷镁石、钾长石、铁矿石、粘土、砂石料的加工、销售。",甘肃,酒泉,"甘肃省酒泉市金塔县金塔镇工农街141号"
平凉市萍秀鞋业有限责任公司,91620802665420632Y,2006-01-04,N/A,苏智军,"210(万元人民币)","鞋帽、服装、汽车装潢材料批发零售",甘肃,平凉,"甘肃省平凉市崆峒区崆峒大剧院1楼"
正宁县兴旺农副土特产贸易有限公司,916210255512985608,2006-01-04,N/A,张兴旺,"50(万元人民币)","粮食收购、批发；其他农产品收购、批发。",甘肃,庆阳,"正宁县城长乐南路"
兰州东方红影城有限公司,916201007840053194,2006-01-04,N/A,朱小勤,"2,000(万元人民币)","电影放映；影视广告发布；百货零售；场地租赁；国内各类广告设计、制作、代理、发布。(以上项目依法须经批准的，经相关部门批准后方可开展经营活动)",甘肃,兰州,"兰州市城关区团结新村街道天水南路160号"
兰州佳成诚信商贸有限公司,916201037840034525,2006-01-04,N/A,何萍,"800(万元人民币)","金属材料（不含贵稀有金属）、建筑材料、装饰材料、机械产品、五金交电、化工原料及产品",甘肃,兰州,"兰州市七里河区西津西路572号"
兰州睿智星商贸有限公司,9162010278400376XC,2006-01-04,N/A,李恒,"200(万元人民币)","办公用品、日用杂品、塑料制品、文化用品、体育用品、体育机械、劳保用品、机电设备、五金家电、化工产品（不含危险品）、金属材料、电脑耗材批发零售",甘肃,兰州,"兰州市城关区东岗东路1681号"
兰州日兴商贸有限公司,916201037840037513,2006-01-04,N/A,李荣,"100(万元人民币)","金属材料及矿产品（不含贵稀有金属）、建材、机电设备、五金交电、装饰材料、农副产品（不含粮食收购）、日用百货、通讯产品（不含卫星地面接收设施）、电脑产品及耗材、机械设备、水暖器材批发零售",甘肃,兰州,"甘肃省兰州市七里河区西津西路464号"
广河县海兴油脂有限公司,91622924926231590W,2006-01-04,N/A,杨正海,"96(万元人民币)","饲料原料菜粕、非食用植物油加工、销售",甘肃,临夏,"广河县三甲集镇陈家村"
甘肃通源建筑工程有限公司金色阳光大酒店,91620622MA74M0K193,2006-01-04,N/A,杨春林,"N/A","餐饮、停车住宿、日用百货、烟酒副食 加工、零售、服务(凭许可证经营)",甘肃,武威,"古浪县古浪镇建设路128号"
文县峡沟水电有限责任公司,916212227840215544,2006-01-04,N/A,杨志学,"100(万元人民币)","水力发电（依法须经批准的项目，经相关部门批准后方可开展经营活动）",甘肃,陇南,"文县丹堡乡峡沟村"
甘肃德隆电气安装工程有限公司,916201027840047620,2006-01-05,N/A,于云峰,"800(万元人民币)","城市及道路照明工程、机电设备安装工程的施工（均凭资质证）。",甘肃,兰州,"兰州市城关区庆阳路488号"
甘肃迈拓贸易有限公司,91620102784004770T,2006-01-05,N/A,鲁振洲,"200(万元人民币)","自营和代理各类商品和技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外；钢材、金属材料、建筑材料、化工原料及产品（不含国家限制产品）、橡胶制品、五金交电、矿产品（不含特种矿产品）、仪器仪表、家用电器、通用机械、农副产品",甘肃,兰州,"兰州市城关区定西路386号"
庆阳市怡和园林装饰工程有限公司,916210027840145572,2006-01-05,N/A,王颖鹏,"200(万元人民币)","绿化工程设计施工(凭资质证经营),铝塑金属门窗及玻璃幕墙生产安装,室内外装饰装修(凭资质证经营),电子产品及其耗材经营销售。",甘肃,庆阳,"甘肃省庆阳市西峰区陇东建材市场南石材加工区"
陕西建工机械施工集团有限公司兰州分公司,916201037840059924,2006-01-05,N/A,弓国涛,"N/A","公路工程施工总承包壹级、房屋建筑工程施工总承包壹级、市政公用工程施工总承包壹级、地基与基础工程专业承包壹级、钢结构工程专业承包壹级、公路路基工程专业承包壹级、机场场道工程专业承包贰级（以上凭资质证经营）；建筑技术咨询、机械修理（不含特种设备）、机械租赁、汽车配件、施工机械配件的批发零售；水、电、暖安装、路桥和管道施工（凭资质证经营）***",甘肃,兰州,"甘肃省兰州市七里河区西津西路406"
兰州铁牛耐磨材料铸造有限公司,91620103784005191K,2006-01-05,N/A,叶志刚,"50(万元人民币)","耐磨材料的铸造加工及销售（国家有专项许可的凭资质证经营）",甘肃,兰州,"兰州市七里河区华林山后山五里铺387号"
甘肃华洲物资有限公司,91620103784005722H,2006-01-05,N/A,张新华,"200(万元人民币)","金属材料、建筑材料（不含木材）、化工产品（不含国家限制产品）、矿产品（不含特种矿产品）、装饰材料、计算机及配件、文化用品、办公文具、日用品、通用机械、农副产品（不含食品及原粮油）的批发零售",甘肃,兰州,"甘肃省兰州市七里河区西津西路464号"
高台承宝房地产开发有限责任公司,91620724784013474H,2006-01-05,N/A,郭生宝,"1,100(万元人民币)","房地产开发经营(凭取得的有效房地产开发企业暂定资质证书从事经营活动)。",甘肃,张掖,"高台城关镇商品街72号"
兰州加一纸业有限公司,916201037840060120,2006-01-05,N/A,张文智,"50(万元人民币)","花纹纸、艺术纸、文化用纸、印刷材料、机械设备、文化用品、办公用品的批发零售",甘肃,兰州,"兰州市七里河区西湖街道硷沟沿115号"
甘肃第五建设集团公司钢结构工程公司,916201057840038666,2006-01-05,N/A,丁广财,"110()","各类钢结构工程制作、安装；水电暖安装",甘肃,兰州,"甘肃省兰州市安宁区桃林路141号"
甘肃荒漠甘泉生态科技有限责任公司,91620721784003532R,2006-01-06,N/A,马晓龙,"100(万元人民币)","中药材种植及科技推广、农牧业开发、销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",甘肃,张掖,"甘肃省张掖市肃南裕固族自治县明花乡"
榆中县农业生产资料公司撒拉沟经营部,91620123MA74UUME3F,2006-01-06,N/A,陈恒花,"N/A","化肥、农膜、铁制农具零售。",甘肃,兰州,"榆中县中连川乡撒拉沟村"
甘肃华奥伟业商贸有限公司,9162010078400667XG,2006-01-06,N/A,王兴燕,"1,000(万元人民币)","建筑材料、金属材料（不含贵金属）、装饰材料、五金机电、办公用品、汽车配件、工矿配件、日用杂品的批发零售",甘肃,兰州,"甘肃省兰州市七里河区西津西路572号1417-1室"
兰州腾蛟保温材料有限公司,91620104784006717M,2006-01-06,N/A,蒋天平,"50(万元人民币)","可发性聚苯乙烯保温材料生产、销售；挤塑板、岩棉板、防火板、钢丝网夹芯板及保温材料的销售",甘肃,兰州,"兰州市西固区广河路166号"
武威市凉州区双城供销合作社永昌农资经营三部,91620602MA73GLDH9R,2006-01-06,内资企业法人分支机构(非法人),刘延生,"N/A","日用百货、针纺织品、服装鞋帽、土特产品、五金交电、家用电器、塑料制品、化工产品（除危险化学品）、办公用品、农机配件、中小农机具及配件、饲料、建筑材料、装潢材料、化肥、农膜、农机配件、水暖配件零售；非生产性废旧物资购销；农副产品（不含粮）购销；移动业务代理；烟、酒、预包装食品兼散装食品、乳制品（不含婴...",甘肃,武威,"武威市凉州区永昌镇"
肃南裕固族自治县中资国信矿业有限责任公司,91620721784005968L,2006-01-06,N/A,倪胜国,"1,000(万元人民币)","多种金属矿产品(不含贵金属)经销)。",甘肃,张掖,"甘肃省张掖市肃南裕固族自治县祁丰乡祁文村"
兰州东湖物业管理有限责任公司,91620100784006135M,2006-01-06,N/A,王建东,"300(万元人民币)","物业管理、房屋租赁、房屋维修，绿化服务，家政服务（不含中介），花草销售",甘肃,兰州,"甘肃省兰州市城关区段家滩1265号"
古浪昊蕾天然色素开发有限公司,91620622670845707N,2006-01-07,N/A,张启超,"800(万元人民币)","金盏花种植、加工、销售；农副产品购销（小麦、玉米除外）",甘肃,武威,"古浪县黄花滩乡旱石河台村"
庆阳市经济发展投资有限公司,91621000778897664H,2006-01-08,N/A,范宗柏,"23,677(万元人民币)","与银行进行开发性金融合作，为重点项目争取贷款；对项目进行投资、管理；对市政府划转并入的国有资产进行租赁、管理、盘活、改良；市政府批准的综合性（土地、房地产、城市基础设施等）开发项目的投资、管理；医疗、卫生、供排水社会事业投资。",甘肃,庆阳,"甘肃省庆阳市西峰区顺化东路1号(市财政局东二楼)"
