企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
太谷李氏凿井桩基有限公司,91140726757264884C,2004-01-01,N/A,N/A,"126(万元)","建设工程施工（凿井），桩基施工，机械租赁，建材（不含危化品）销售。",山西,晋中,"山西省晋中市太谷县朝阳村"
代县雁门进出口贸易有限公司,91140923672300903N,2004-01-01,N/A,N/A,"58(万元)","自营和代理各类商品和技术的进出口,但国家限定公司经营或禁止进出口的商品和技术除外.购销农副产品",山西,忻州,"忻州市代县上馆镇平城"
太原市金色未来不锈钢管道有限公司,91140100764678399A,2004-01-02,N/A,王浩,"200(万)","不锈钢管材.管件.管道附件.管道安装器材及不锈钢制品、不锈钢材料的销售；管道安装器材及不锈钢制品生产(限分支机构经营)。",山西,太原,"山西综改示范区太原学府园区振兴街1号1幢501室"
山西星阳升科技有限公司,911401007572689143,2004-01-02,N/A,N/A,"3,000(万元人民币)","电信与信息工程的勘察、设计、施工、维修及技术咨询服务；电子产品、普通机械、计算机、电缆、建材的销售；计算机系统集成；环保节能技术开发、技术咨询、技术服务。",山西,太原,"太原市迎泽区府西街外文书店西侧府西银谷小区1幢3单元1202号"
山西鑫东大物业管理股份有限公司,911411007646549282,2004-01-02,N/A,郭晓春,"300(万)","物业管理（包括小区内停车、房屋小型修缮、管道维修、管区内公共秩序维护、环卫保洁、花草树木养护）；餐饮管理；停车场管理；受托管辖区内的秩序管理及安保管理服务。经销日用杂货；室内装饰工程施工",山西,吕梁,"离石区龙凤北大街111号(高小平自有房)"
山西新创铁道国际旅行社有限公司,91140106757266871J,2004-01-02,N/A,N/A,"500(万元)","中国公民国内旅游业务、入境旅游业务；旅游纪念品、体育用品、服装、日用百货的批发、零售；旅游信息咨询；景区景点开发；票务代订；汽车租赁；摄影服务；工艺美术品、花卉的销售；组织会务会展；广告业务。",山西,太原,"太原市迎泽区迎泽大街38号长泰饭店518、519室"
大同云峰资产经营有限责任公司,911402007572669942,2004-01-02,N/A,张锦峰,"900(万元)","对辖区内国有资产经营管理(依法须经批准的项目，经相关部门批准后方可开展经营活动)",山西,大同,"大同市南郊区口泉五一街工交大楼"
左权县农作物原种有限责任公司,91140722407761039A,2004-01-02,N/A,赵云青,"120(万)","农作物种植，房屋租赁；住宿，洗浴（仅限分支机构）（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山西,晋中,"山西省晋中市左权县城万寿街10号"
太原市海溢建筑防腐工程有限公司,911401007572667918,2004-01-02,N/A,郭守勤,"800(万)","矿山工程施工总承包壹级；市政公用工程施工总承包壹级；房屋建筑工程施工总承包壹级；建筑装修装饰工程专业承包贰级；钢结构工程专业承包贰级；土石方专业承包贰级；管道工程专业承包贰级；防腐保温工程专业承包壹级；建筑防水工程专业承包贰级。",山西,太原,"太原市万柏林区西矿街17号"
山西利蓬国际商务有限公司,911401077572674950,2004-01-02,N/A,郭虎元,"100(万)","塑料、橡胶制品、日用品、纺织品、化工产品（不含危险品）、普通机械产品、电子产品、五金交电、工矿产品、建筑材料、装潢材料的批发（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山西,太原,"太原市杏花岭区府西街246号怡丰大厦1500室"
太原市泰液工矿机械有限公司,911401057572669352,2004-01-02,N/A,刘斌,"50(万元人民币)","煤矿支护、普通机械生产、加工、批发、零售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山西,太原,"太原市小店区农科南路2号"
