企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
得上万银(天津)国际供应链管理有限公司,91120116758106933N,2004-01-04,N/A,王俊棚,"5,000(万元人民币)","供应链管理；仓储；国际贸易；农产品、矿产品、建筑材料、机电产品、金属材料、化工产品（危险品、剧毒品及易制毒品除外）的批发兼零售。",天津,自贸区,"天津自贸试验区(东疆保税港区)洛阳道601号(海丰物流园十号仓库4单元-81)"
天津市金祥达废旧物品回收有限公司,911202227548454134,2004-01-04,N/A,寇芝茹,"60(万元人民币)","废旧物品收购、批发，金属材料销售，废旧物资回收加工设备制造。",天津,武清,"武清区上马台镇工业区"
天津市佳风广告股份有限公司,91120000754846248C,2004-01-05,N/A,N/A,"500(万元人民币)","广告业务；平面设计、图文制作；展示展台的设计制作；企业形象策划、喷绘、产品包装设计；计算机软硬件技术开发、咨询、转让、服务。（国家有专项经营规定按规定执行）（以上涉及前置审批的行业以许可证有效期为准。）",天津,和平,"天津市和平区岳阳道鼎和里5门105－108"
天津市中鼎商标代理有限公司,91120103758100945P,2004-01-05,N/A,N/A,"30(万元人民币)","商标代理及相关咨询服务。",天津,河西,"天津市河西区友谊路中乒公寓6-305"
天津市亿利金商贸有限公司鑫元宝鞋业超市,91120223792505874P,2004-01-05,N/A,N/A,"N/A","服装、鞋、家用电器、照像器材、家具、钟表、日用百货、通讯器材批发零售。",天津,静海,"静海镇东方红路元亨底商"
天津市威亚电子科技发展有限公司,91120101758100881W,2004-01-05,N/A,N/A,"50(万元人民币)","批发兼零售：电缆、电线、电子设备、电子通讯光电缆、五金交电、电子元器件；仪器仪表、办公设备及用品、健身器材、文体用品；电子科技技术开发、转让、咨询、服务；商品信息咨询服务。",天津,和平,"和平区汉口西道18号A座216室"
天津华研电气有限公司,91120102754848243D,2004-01-05,N/A,N/A,"1,000(万元人民币)","高压电器、高低压开关柜、低压电器及自动化装置、电器传动设备、电线电缆、中小型水电设备的安装和制造；有色金属压延；电器配件；电器相关的技术开发、服务。",天津,河东,"河东区二号桥电传所路7号"
天津市天开新源电器设备有限公司,91120113754847072Q,2004-01-05,N/A,N/A,"500(万元人民币)","高低压开关柜、电器元件制造；机加工；五金交电、机械、电子产品、建筑材料、电线电缆、金属材料批发兼零售；箱式变电站、控制设备制造、安装、维修；钣金加工。",天津,宁河,"天津市宁河区潘庄工业园区星石科技产业园A16号"
天津市春秋运雪商贸有限公司,9112010475484754XL,2004-01-05,N/A,N/A,"50(万元人民币)","预包装食品兼散装食品批发兼零售、食用农产品：粮食、蔬菜、水产动物产品、肉类产品、蛋类产品零售兼批发。",天津,南开,"南开区红旗路保山道18号内C区经营摊位33号"
天津市同心德商贸有限公司,91120113754848286Q,2004-01-05,N/A,N/A,"460(万元人民币)","金属材料、建筑材料、炉料、五金工具、交电、机电产品（不含小轿车）、化工材料（危险化学品、易制毒品除外）、水暖器材、办公用品批发兼零售；普通货运；货物搬倒服务；劳务服务。",天津,北辰,"北辰区顺义道宝钢储菱钢材市场内"
天津市易可蕤企业管理咨询有限公司,911201047548491742,2004-01-05,N/A,N/A,"20(万元人民币)","企业管理咨询、经济信息咨询、房屋信息咨询、投资信息咨询、婚姻咨询（以上经营范围中介除外）、家政服务、计算机软件开发、设计。",天津,南开,"天津市南开区南丰路光湖里17-3-304"
天津市浩昆商贸有限公司,91120113754849609P,2004-01-05,N/A,N/A,"30(万元人民币)","汽车（小轿车除外）、汽车配件、摩托车、自行车、三轮车及零件零售兼批发；线束、电子元器件加工、销售。",天津,北辰,"北辰区朝阳路鸿发自行车销售中心157号"
天津市和好工贸有限公司,91120111754845456E,2004-01-05,N/A,N/A,"1,050(万元人民币)","工业清洗剂制造；塑料制品、润滑油脂、化工产品（危险品及易制毒品除外）、建筑材料、日用百货、机械设备、汽车配件、金属材料、五金交电、石材批发兼零售；货物及技术进出口（国家法律法规禁止的除外）。",天津,西青,"西青区西营门街小稍口村"
天津市深秋广告有限公司,91120222754847013U,2004-01-05,N/A,N/A,"50(万元人民币)","设计、制作、发布、代理国内各类广告；室内装潢设计；橱窗、灯箱、展箱、展台制作；五金交电、化工、机电产品、服装、日用百货、针棉织品、建筑材料、装饰材料、文化办公用品、工艺品批发兼零售。",天津,武清,"天津市武清新世纪经济区商住楼105号"
天津三品食品有限公司,91120224754845819A,2004-01-05,N/A,N/A,"270(万元人民币)","糖果制品（代可可脂巧克力及代可可脂巧克力制品）生产；普通货运。",天津,宝坻,"天津市宝坻区马家店镇工业园区"
天津华特汽车销售服务有限公司,911201047581065976,2004-01-05,N/A,N/A,"1,000(万元人民币)","天津一汽夏利品牌汽车销售、汽车（不含小轿车）、汽车配件、汽车装具、橡胶制品、润滑油批发兼零售；小型客车整车修理、总成修理、整车维护、小修、维修救援、专项修理；财产损失保险、短期健康保险和意外伤害保险、责任保险代理。（许可经营项目的经营期限以许可证为准）",天津,南开,"天津市南开区长江道363号"
天津市世纪星箱包制品有限公司,911202247548478224,2004-01-08,N/A,韩学武,"50(万元人民币)","服装、箱包制造。",天津,宝坻,"宝坻区新安镇北辛庄村"
天津市裕隆纸制品加工厂,92120110MA05TXW38R,2004-01-09,个体工商户,N/A,"N/A","卫生纸，纸制品加工、销售。",天津,东丽,"东丽区华明街李明庄村"
