企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
播州区宏发综合加工厂,92520321MA6E08A571,2004-01-01,个体工商户,N/A,"N/A","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）...（水泥砖加工、预包装食品、散装食品、乳制品（不含婴幼儿配方乳粉）烟*零售（国家法律、法规规定应经审批而未获得审批前的项目不得经营））",贵州,遵义,"播州区三岔镇庆远社区跃进桥"
遵义县马蹄镇余仕禄白酒加工厂,92520321MA6F7U6K3E,2004-01-01,个体工商户,N/A,"N/A","白酒制造及销售",贵州,遵义,"贵州省遵义市播州区泮水镇"
遵义县马蹄镇冯正刚菜油加工厂,92520321MA6FED5K9C,2004-01-01,个体工商户,N/A,"N/A","菜油",贵州,遵义,"贵州省遵义市播州区马蹄镇石壁庄村"
遵义县龙腾门窗加工厂,92520321MA6FCBXQXR,2004-01-01,个体工商户,N/A,"N/A","装潢 玻璃制品 建材 铝合金门窗安装",贵州,遵义,"贵州省遵义市南部新区龙坑镇共青社区龙兴街"
遵义市新蒲新区永乐镇永红皮鞋厂,92520390MA6GPYPB0F,2004-01-01,个体工商户,N/A,"0.001万人民币","皮鞋 制造销售",贵州,遵义,"贵州省遵义市新蒲新区永乐镇永盛街"
播州区莫伯勋锯材加工厂,92520321MA6F2XFM8T,2004-01-01,个体工商户,N/A,"N/A","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。",贵州,遵义,"贵州省遵义市播州区鸭溪镇杨柳村"
贵州贵和房地产开发有限责任公司都匀分公司,91522701761365178T,2004-01-02,N/A,曾祥忠,"N/A","房地产开发、销售、建筑材料、装饰材料、钢材、五金交电、化工产品（不含化学危险品）、有色金属材料、二三类机电产品",贵州,黔南,"贵州省黔南布依族苗族自治州都匀市经济开发区“特色广场”６０２室"
贵州华航投资开发有限公司,91520300755375345C,2004-01-02,N/A,周起玲,"200.9800(万元人民币)","投资、引资、中介咨询服务；销售：五金交电、灯具、建筑材料、机械设备、家用电器、二、三类机电产品、计算机、废旧收购、网络工程服务",贵州,遵义,"贵州省遵义市红花岗区中山路３０号四楼"
贵州黔南中水水电开发有限公司,91522701755374238K,2004-01-02,N/A,张良,"7,500(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。",贵州,黔南,"贵州省黔南布依族苗族自治州都匀市开发区龙山大道三和花园D栋"
遵义市建鑫房地产开发有限公司,91520301755370253U,2004-01-02,N/A,熊明友,"800(万元)","房地产开发、销售；房屋租赁（按建设厅批准经营范围从事经营）。",贵州,遵义,"贵州省遵义市汇川区澳港商贸城E栋3—3—2号"
贵州安顺三岔湾水力发电有限公司,91520400755369682J,2004-01-02,N/A,鲁振华,"3,650(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。（电力生产和供应（凭许可证开展经营活动）；电气机械及器材的制造与销售；机电与机械设备的租赁服务；园林绿化；房地产开发与经营（以资质证为准）；五金、交电、化工（危险化学品除外）产品、日用百货、建筑材料的批发零售；信息咨询服务",贵州,安顺,"贵州省安顺市黄果树风景名胜区三岔湾"
贵州盛昱科技发展有限责任公司都匀分公司,915227007553714403,2004-01-02,N/A,刘明,"N/A","计算机技术及应用、网络技术开发及应用、装饰装潢材料、建筑楼宇智能化系统总包、智能小区系统、智能化系统系列产品、安全技术防范系统设计、施工、维修",贵州,黔南,"贵州省黔南布依族苗族自治州都匀市开发区环西路２６号嘉和园"
贵州省遵义三力石油化工有限公司三合加油站,915203007553742703,2004-01-02,N/A,帅洁,"N/A","汽油、柴油、煤油、润滑油零售。",贵州,遵义,"贵州省遵义市播州区三合镇"
贵州三维工程建设监理咨询有限公司铜仁分公司,91520600755370341B,2004-01-02,N/A,张羽和,"N/A","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。",贵州,铜仁,"贵州省铜仁市碧江区南岳大道1号"
遵义市红花岗区清泉粮食加工厂,92520302MA6FNMA00G,2004-01-02,个体工商户,曾刚,"N/A","粮食加工",贵州,遵义,"贵州省遵义市红花岗区南关镇马兰坝"
贵州连云矿业有限公司贵州百里杜鹃仁和乡竹林脚煤矿,91520000741105803Q,2004-01-02,N/A,赵通刚,"N/A","煤炭的开采及销售",贵州,毕节,"贵州省毕节市百里杜鹃管理区仁和乡双坝村"
遵义市民德建筑劳务有限责任公司,915203007553708519,2004-01-02,N/A,王余娟,"260(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。",贵州,遵义,"贵州省遵义市红花岗区解放路27号23栋1单元602室"
