企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
新疆海朋企业(集团)有限公司,916501032990058330,1998-01-04,N/A,吐尔逊·托乎提,"3,000(万元人民币)","机电设备、化工产品、五金交电、通讯器材、建筑装饰材料、办公设备、计算机及耗材、钢材的销售。",新疆,乌鲁木齐,"新疆乌鲁木齐市沙依巴克区克拉玛依东街202号"
玛纳斯县供销社供销大厦,916523247107795146,1998-01-16,集体所有制,艾克拜·赛都拉,"20万人民币","房屋、柜台租赁*。",新疆,昌吉,"新疆昌吉州玛纳斯县中华路"
乌鲁木齐市东山区昆仑皮鞋厂,916501092288664170,1998-01-20,股份合作制,马凤岐,"100万人民币","生产、销售；皮革制品，特种劳动防护用品；销售：化工原料、皮革设备、劳保用品、五金配件、橡胶制品、装饰材料、家用电器、日用百货、文化用品、针纺织品、农副产品、塑料制品；房屋租赁。",新疆,乌鲁木齐,"新疆乌鲁木齐市米东区乌奇公路32号"
疏附县农村信用合作联社栏杆信用社,916531217108255843,1998-02-10,N/A,阿不都外力·吾吉,"N/A","许可经营项目：办理存款、货款、票据贴现、国内结算业务、办理个人储蓄业务、代理收付款项及受托代办保险业务、买卖政府债劵、代理发行、代理兑付、承销政府债劵、提供保险箱服务、由县联社統一办理资金融通调剂业务、办理经中国银行监督管理委员会批准的其他业务",新疆,喀什,"新疆喀什地区疏附县栏杆乡"
中国邮政集团公司新疆维吾尔自治区新源县那拉提支局,91654025568854324P,1998-02-20,N/A,蒋春丽,"N/A","储蓄，代理保险业务，代理开放式基金，邮政小额质押贷款，函件，包裹，汇票，特快专递，机要通信，报刊发行，报刊图书租赁与销售，邮件运输。集邮，音响租赁，鲜花礼品的销售，办理邮购业务，代办电信业务，房屋租赁，邮寄广告业务，物流配送，农业生产资料",新疆,伊犁哈萨克,"新疆伊犁州新源县那拉提镇"
新源县农村信用合作联社青年街信用社,91654025660615393Q,1998-02-20,N/A,李志虎,"N/A","办理存款、贷款、票据贴现，国内结算业务；办理个人储蓄业务；代理其它银行的金融业务；代理收付款项及受托代办保险业务；买卖政府债券；代理发行，代理兑付。承销政府债券，提供保险箱服务；由县联社统一办理资金融通调剂业；办理经中国银行业监督管理委员会批准的其他业务",新疆,伊犁哈萨克,"新疆伊犁州新源县城青年街(011-3号)"
中国邮政集团公司新疆维吾尔自治区新源县城南支局,916540255688547894,1998-02-20,N/A,刘晓丽,"N/A","储蓄，代理保险业务，代理开放式基金，邮政小额质押贷款，函件，包裹，汇票，特快专递，机要通信，报刊发行，报刊图书租赁与销售，邮件运输。集邮，音响租赁，鲜花礼品的销售，办理邮购业务，代办电信业务，房屋租赁，邮寄广告业务，物流配送，农业生产资料",新疆,伊犁哈萨克,"新疆伊犁新源县城南"
中国邮政集团公司新疆维吾尔自治区新源县阿热勒托别邮政支局,91654025568854316W,1998-02-20,N/A,斯马衣江·依沙克,"N/A","许可经营项目：储蓄，代理保险业务，代理开放式基金，邮政小额质押贷款，函件，包裹，汇票，特快专递，机要通信，报刊发行，报刊图书租赁与销售，邮件运输。一般经营项目：集邮，音响租赁，鲜花礼品的销售，办理邮购业务，代办电信业务，房屋租赁，邮寄广告业务，物流配送，农业生产资料",新疆,伊犁哈萨克,"新源县阿热勒托别乡"
新疆七星建工集团有限责任公司,91652800710808004Y,1998-02-23,N/A,管春花,"7,402(万)","建设工程项目投资、管理；农业项目投资；农业种植",新疆,巴音郭楞,"新疆巴州库尔勒市延安路七星大厦四楼"
新疆中垦国际贸易(集团)有限公司,916501007108823271,1998-02-27,N/A,王华,"5,057(万)","机电产品、金属材料、建筑材料、日用百货、水暧建材、装饰材料、五金交电、化工产品、汽车配件、电动工具、机械配件、农副产品、家用电器、橡胶、畜产品、橡胶制品、啤酒花、针纺织品、仪器仪表、工艺美术品、矿产品、干鲜果品、蔬菜、皮革、农业机械设备、通讯及电子产品的销售；装卸、仓储服务；皮棉经营；房屋租赁；农业种植，植草；家禽养殖。",新疆,乌鲁木齐,"新疆乌鲁木齐市天山区建设路12号"
