企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
临颍县城关供销合作社,91411122174642003Q,1998-01-01,集体所有制,杨玉,"90万人民币","百货、针纺、五金交电、农产品、家具、农业生产资料、化工产品",河南,漯河,"临颍县城关镇"
许昌县河街木材加工厂(普通合伙),91411023MA3XFA4K0G,1998-01-01,N/A,宋同民,"N/A","·经营范围：桐木加工。",河南,许昌,"许昌县河街乡半坡铺"
内黄县东庄供销社渡店分销店,91410527MA3XBJ901E,1998-01-01,集体分支机构(非法人),史志斌,"N/A","农药、化肥、农膜*",河南,安阳,"内黄县东庄镇渡店村"
新野县广播电视广告服务有限公司,9141132974923639XT,1998-01-01,N/A,赵为民,"50(万元)","广播电视广告制作.发布.礼仪摄制服务.广播.电视器材购销※",河南,南阳,"县城解放路北段"
虞城县李老家供销社陈店第二综合部,91411425MA403YGY3R,1998-01-01,集体分支机构(非法人),李先清,"N/A","化肥、农药（不含危险品）、农膜、百货、五金交电、针织、土杂（不含烟化爆竹）、种子",河南,商丘,"虞城县李老家乡陈店集"
许昌康利世纪食品有限公司,91411023712621315Y,1998-01-01,N/A,邢国彬,"108(万元)","豆制品的生产、销售；办公用品、塑料制品、五金交电、土产、日杂、百货、农副产品",河南,许昌,"许昌市建安区河街乡邢庄"
新郑市建安工程有限公司,91410184706519429C,1998-01-01,N/A,张海江,"5,111.9500(万元)","建筑，安装工程；防腐保温工程，防腐保温材料，木制家具，土石方工程，水利水电工程，市政公用工程；装饰与装修设计施工工程，钢结构工程，园林绿化工程。",河南,郑州,"新郑市新建北路159号"
洛阳市通成精细化工有限公司,9141038170654005XU,1998-01-03,N/A,陈一虹,"52(万元)","杀菌灭藻剂的生产销售。塑料制品、防腐材料、化工产品",河南,洛阳,"偃师市槐新街道办事处（兴隆东街1号）"
开封市三灵农用化工有限公司,91410203706530003A,1998-01-03,N/A,李建修,"61(万)","农药（凭危险化学品经营许可证经营）、肥料、塑料制品、瓜果蔬菜及大田农作物种子",河南,开封,"开封市农资批发大市场62号"
洛阳市群龙建筑工程有限公司,91410306716724178K,1998-01-04,N/A,王志伟,"2,000(万元)","建筑工程、市政工程、电力工程、机电工程、石油化工工程、建筑装修装饰工程、钢结构工程、地基基础工程、防水防腐保温工程、建筑机电安装工程、施工劳务、环保工程施工；批发销售：钢材、玻璃钢、水泥制品、建筑建材。",河南,洛阳,"吉利区东杨村"
焦作市三金氨基酸有限公司,91410825706633520J,1998-01-04,N/A,王顺,"150(万元)","加工销售：酸水解植物蛋白调味液（凭有效许可证经营）",河南,焦作,"温县温泉镇振兴路东段南侧"
封丘县冯村供销社东王村分销点,91410727MA40A48C9N,1998-01-04,集体分支机构(非法人),万玉标,"N/A","百货；预包装食品、散装食品、卷烟、雪茄烟零售",河南,新乡,"冯村乡东王村"
巩义市金都炉料有限公司,91410181706521166Q,1998-01-04,N/A,张少良,"50(万元)","生产耐火材料。",河南,郑州,"巩义市新中镇茶店村"
南阳市鸿诚实业有限责任公司,91411303711266809R,1998-01-04,N/A,安长运,"826(万元)","建筑装修装饰工程专业承包贰级、公共安全技术防范系统安装、运营（以上项目凭有效资质证核准范围开展经营活动）；家用电器、钢管租赁；门窗及配件销售",河南,南阳,"南阳市卧龙区七里园乡大庄村"
洛阳安宸置业有限公司,914103007324475968,1998-01-04,N/A,李翔迅,"2,000(万元)","房地产开发、经营，建筑材料的批发零售，铝合金门窗制作。",河南,洛阳,"洛阳市涧西区西苑路39号"
南阳市三原制造有限公司,9141130070668810XR,1998-01-04,N/A,张建,"1,000(万元)","塑胶制品、汽车部件、建材的销售；机械制造技术咨询；房屋租赁",河南,南阳,"南阳市高新区北京路西侧"
洛阳市裕鑫物资有限公司,91410303706559244J,1998-01-04,N/A,张世轩,"50(万元)","轻纺工业原料及产品、化工原料及产品（不含危险品）、金属材料（不含贵重金属）、建材、木材及制品、家电、工程机械、汽车",河南,洛阳,"洛阳市西工区丹城路付6号综合楼一层北2号"
郑州柴油机厂配件一分厂,91410103MA405MCF01,1998-01-04,普通合伙,李振国,"N/A","柴油机配件",河南,郑州,"郑州市二七区张魏砦东街4号"
义马市土产花炮有限责任公司,9141128170666903X4,1998-01-04,N/A,王庭举,"230(万元)","土产日杂烟花鞭炮竹木制品五金建材果品干菜零售批发农副产品收购",河南,三门峡,"义马市人民路东段"
西峡县物华金属冶材有限责任公司,9141132370667404XX,1998-01-04,N/A,杜建波,"31.5000(万元)","金属材料、冶金材料、建材购销(涉及专项规定的凭许可证经营)",河南,南阳,"西峡县北环路开发区(鸿运花园小区前)"
范县金城工贸有限公司,914109267967874774,1998-01-05,N/A,李显法,"53(万元)","农机修配、服装、建材、百货、五金交电、文具、书刊、服务。",河南,濮阳,"范县新区建设路东"
河南名阁文化集团有限公司,914103007065593085,1998-01-05,N/A,杜沐,"1,000(万元)","多媒体设计服务；数字动漫制作；动漫及衍生品服务；会议、公司礼仪、公关服务；企业展厅设计、包装设计、工艺美术设计、电脑动画设计技术服务；舞台艺术、工艺美术、绘画艺术创作服务；艺术表演、大型文艺活动组织、国内演出经纪代理服务；文化艺术交流活动策划；文化产品展览展示；国内广告制作、发布、代理；货物与技术的进出口服务；LED显示设备、楼宇智能化设备、电子设备的销售安装；安全技术防范工程的设计、施工、维修。",河南,洛阳,"洛阳市洛龙区展览路与厚载门街交叉口中国关林电子商务产业园二楼西区中街212号"
三门峡华阳发电有限责任公司,91411200706662903N,1998-01-05,N/A,卫青波,"52,000(万元)","火力发电与销售、热能生产及销售、货物装卸、与电力相关的节能、原材料及燃料开发、高新技术开发生产和销售与电力生产有关的废物综合利用产品，场地及机械设备租赁。",河南,三门峡,"三门峡市西工业园"
洛阳高威工业控制设备有限责任公司,91410305706559287W,1998-01-05,N/A,孙力,"1,600(万元)","工业控制系统、工业控制设备以及非标机械设备的设计、安装、调试，工业控制设备、电子仪器及办公自动化设备的批发零售、技术服务及进出口贸易；房屋及场地租赁。",河南,洛阳,"洛阳市周山路12号上元国际大厦1幢302室"
