企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
上海仓祥绿化工程有限公司,91310117MA1J3AJ43G,2019-01-02,N/A,陈磊,"1,000(万元人民币)","园林绿化工程；建筑装修装饰建设工程专业施工，河湖整治建设工程专业施工，市政公用建设工程施工，城市及道路照明建设工程专业施工，消防设施建设工程专业施工，环保建设工程专业施工；风景园林建设工程专项设计；绿化服务，保洁服务；盆景租赁；树木、花卉批发零售。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,松江,"上海市松江区叶榭镇叶旺路1号三楼"
上海也兴网络科技合伙企业（有限合伙）,91310114MA1GW3GC65,2019-01-02,有限合伙,王皖秦,"N/A","网络科技(不得从事科技中介)，企业管理，商务咨询，设计、制作、代理各类广告。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,嘉定,"上海市嘉定区真南路4268号2幢J7579室"
上海伍戴实业有限公司,91310117MA1J3AJE51,2019-01-02,N/A,伍齐强,"300(万元人民币)","厨房设备、机械设备及配件、制冷设备、通风设备、净化设备安装维修及销售；不锈钢制品、酒店用品批发零售；商务信息咨询；会务会展服务；设计、制作各类广告、利用自有媒体发布各类广告；从事货物及技术的进出口业务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,松江,"上海市松江区九亭镇九新公路339号1幢14楼"
上海丹铭电气科技有限公司,91310117MA1J3AHG9R,2019-01-02,N/A,潘光吉,"1,580(万元人民币)","电气科技领域内的技术开发、技术服务、技术咨询、技术转让；电气设备、变频器、工业自动化设备、消防器材研发、加工及销售。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,松江,"上海市松江区小昆山镇港业路158弄2号B168幢"
上海何衢贸易有限公司,91310112MA1GCAFQ4F,2019-01-02,N/A,刘慧彬,"1,000(万元人民币)","办公用品、日用百货、通信设备、电子产品、电线电缆、劳防用品、化工原料及产品",上海,闵行,"上海市闵行区金都路4299号6幢1楼X16室"
上海为晨教育科技有限公司,91310113MA1GN75T78,2019-01-02,N/A,位世华,"10(万元人民币)","从事教育科技、教育软件科技领域内的技术开发、技术转让；计算机软件开发；计算机信息系统集成；商务信息咨询；企业形象设计；企业管理咨询；玩具、数码电子产品、文体用品开发、设计和销售；文化艺术交流及活动策划；会务服务；展览展示服务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,宝山,"上海市宝山区蕴川路1498弄69号"
上海代居科技有限公司,91310114MA1GW3HX46,2019-01-02,N/A,吴巨鹏,"1,000(万元人民币)","从事信息科技、智能科技、网络科技领域内的技术开发、技术转让、技术咨询、技术服务，软件开发，电子商务",上海,嘉定,"上海市嘉定区叶城路1288号6幢J1875室"
上海七里街信息科技有限公司,91310114MA1GW3HUXH,2019-01-02,N/A,肖爱峰,"100(万元人民币)","从事信息技术、计算机技术领域内的技术开发、技术转让、技术咨询、技术服务，图文设计制作，网络工程，计算机系统集成，计算机的安装、维修，计算机、软件及辅助设备、通讯器材、机电设备、电子产品、日用品的销售，企业管理，企业管理咨询，会务服务，展览展示服务，设计、制作、代理各类广告。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,嘉定,"上海市嘉定区江桥镇沙河路337号1_203室J1561"
上海保铭机电科技有限公司,91310110MA1G8W9W3L,2019-01-02,N/A,朱少宝,"513(万元人民币)","机电科技、智能科技、环保科技领域内的技术开发、技术转让、技术咨询、技术服务，机电设备、机械设备、智能设备、环保设备的安装与维修，机电设备及配件、机械设备及配件、环保设备及配件、智能产品、电子产品的销售，会务服务，展览展示服务，商务信息咨询。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",上海,杨浦,"上海市杨浦区翔殷路165号9幢五层（集中登记地）"
上海仟禧猫贸易有限公司,91310120MA1HQGWT0C,2019-01-02,N/A,郑书娟,"100(万元人民币)","工艺礼品、陶瓷制品、化妆品、皮革制品、塑料制品、针纺织品、服装、鞋帽、箱包、床上用品、家具、日用百货、环保设备、五金交电、办公用品、文具用品、玩具、体育用品、通讯设备、宠物用品、一般劳防用品、数码产品、计算机、软件及辅助设备、电子产品、节能设备批发、零售，企业形象策划，企业营销策划。【依法须经批准的项目，经相关部门批准后方可开展经营活动。】",上海,奉贤,"上海市奉贤区明城路1088弄7号1-2层"
