企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
江苏三零面粉有限公司,9132128370400363XT,1991-01-01,N/A,濮兴生,"11,688.1835(万元人民币)","面粉销售；粮食收购、加工、销售；包装材料加工。",江苏,泰州,"泰兴市中兴大道1号(华泰大厦五楼)"
扬州市广陵区商业供销公司,9132100214083527X9,1991-01-03,N/A,王尚俭,"64.5200(万元人民币)","钢材，有色金属",江苏,扬州,"石塔路10-1号"
江阴市璜塘建筑安装工程有限公司苏州分公司,91320508837821521N,1991-01-03,N/A,任正清,"0(万元人民币)","房屋建筑",江苏,苏州,"苏州市沧浪区盘门外盘南何家塔"
常州市新安国峰彩印包装有限公司,9132041225101014XK,1991-01-03,有限责任公司,刘翼峰,"80万人民币","不干胶、纸箱、丝网印刷。纸箱、塑料工业配件、防护用品制造，机械零部件加工。",江苏,常州,"武进区横山桥镇新安街"
江苏生久农化有限公司,91320981142521186W,1991-01-03,N/A,朱福新,"1,050(万元人民币)","农药加工、复配（按国家相关有权审批部门核准的项目生产经营），有机肥、微生物菌剂、有机-无机复混肥料、水溶肥料生产（国家有专项规定的从其规定），微生物除臭剂、有机肥、化肥销售（监控化学品、剧毒化学品及危险化学品、非自产农药等国家有专项规定的项目除外），植保服务，清洁服务，化工产品",江苏,盐城,"东台市三仓镇新农街新秀路69号"
连云港市海州湾进出口物资接运有限公司,91320703138998408Q,1991-01-03,N/A,周立荣,"150(万元人民币)","进出口其它食品及商业物资中转接运；国内贸易；房屋出租；以下范围限分支机构经营；住宿、饮食服务、旅游服务、文化娱乐服务、桑拿裕、健身运动服务。",江苏,连云港,"连云区墟沟中山西路(大岭头)"
扬州申扬电料有限公司,91321002140835448G,1991-01-03,N/A,王玉华,"50(万元人民币)","五金、电器机械及器材、照明电器、家用电器、水暖器材、管材销售。",江苏,扬州,"甘泉路121号"
南京勘察工程有限公司,91320100134884470W,1991-01-03,N/A,刘峰,"1,201.2100(万元人民币)","地基与基础工程施工、工程地质勘察、岩土工程（勘察、治理）、岩土工程设计、水文地质勘察及水井、工程测量及城市规划测量、地矿建设施工",江苏,南京,"南京市秦淮区石门坎102号华鑫大厦12楼"
南京水产经营有限公司,913201041348928176,1991-01-04,N/A,陈宗庆,"112(万元人民币)","预包装食品、散装食品批发与零售；（快餐加工；住宿服务；括号内的经营范围仅限取得许可证的分支机构经营）；初级农产品、水产品、体育用品、百货、针纺织品、工艺品、五金交电、建筑材料销售；",江苏,南京,"南京市秦淮区解放路105号"
中国工商银行股份有限公司南京珠江支行,91320111777030268X,1991-01-04,N/A,颜明,"0(万元人民币)","在隶属企业经营范围内从事：代理保险业务；经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列的为准。",江苏,南京,"南京市浦口区龙华路26号金盛田铂宫07幢106-113室"
