企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
保定市清苑区水利工程公司,91130608106120393F,1991-01-01,N/A,李云凌,"27(万元人民币)","钻凿水源井；防洪管理；水资源管理。机井配件零售。",河北,保定,"河北省保定市清苑区迎宾西路48号"
河北省水利工程局机械厂,91130102804321678W,1991-01-02,国有企业,张文涛,"N/A","大中型启闭机、压力钢管、闸门、搅拌机等制作、安装；金属结构防腐蚀施工；钢结构、网架工程的制作、安装；自有房屋租赁。",河北,石家庄,"石家庄市长安区和平东路９９号"
承德志远客运有限公司,91130825109223670X,1991-01-05,N/A,王志奇,"120(万元人民币)","省际班车客运，市际班车客运，县际班车客运，县内班车客运，省际包车客运，市际包车客运，县际包车客运；客运站经营；二类机动车维修（大中型客车维修、大中型货车维修）；汽车配件零售；房屋租赁服务（《道路运输经营许可证》有效期至2014年10月17日）；县内公交车经营；意外伤害保险兼业代理；汽车租赁（依法须经批准的项目，经相关部门批准后方可开展经营活动）",河北,承德,"隆化县隆化镇安洲路"
保定天威集团有限公司,9113060510595293XL,1991-01-09,N/A,边海青,"210,900(万元人民币)","输配电设备及相关控制设备、电线电缆、电子和电工机械专用设备、其他仪器仪表的制造、销售、咨询、维修和改造，绝缘制品的采购、销售；风力发电设备及组配件、复合材料的设计、研发、制造、销售、检修；风电场投资建设、技术研发及其工程建设；光伏发电设备、元器件及原材料的开发、生产和销售，光伏电站的开发、建设及维护；相关技术和产品的开发、投资建设、生产、咨询和推广服务；本企业生产的产品和相关技术出口，本企业生产所需原辅材料、机械设备、仪器仪表、技术进口(国家限定或禁止公司经营进出口的产品和技术除外)，本企业中外合资经营、合作生产业务，承办本企业对外来料加工、来样加工、来件装配业务，承办本企业补偿贸易业务；承包境外机械行业工程及境内国际招标工程；上述境外工程所需的设备、材料出口；物业管理、住宿、餐饮、烟等(只限有经营资格的分支机构经营)；普通货运；专用运输（厢式）；大型货物运输（一），",河北,保定,"保定市朝阳北路158号"
保定市公共交通总公司客车修理厂,91130600805946805X,1991-01-09,N/A,门天彪,"N/A","二类机动车维修；",河北,保定,"保定市东风中路8号"
中国人民财产保险股份有限公司承德支公司,91130821806578688D,1991-01-10,N/A,王继华,"N/A","财产损失保险、责任保险、信用保险等财产保险业务；意外伤害保险；短期健康保险；财产保险的再保险业务；国家政策规定的农业保险；各类财产保险服务咨询业务；代理其他保险公司办理有关业务；经国家保险监督管理部门批准的其他业务",河北,承德,"承德县下板城"
石家庄国昌汽车配件贸易有限公司,91130100104322450H,1991-01-11,N/A,雷正平,"4,120.7900(万元人民币)","汽车、摩托车、汽车配件的销售，房屋租赁，汽车租赁。",河北,石家庄,"石家庄桥西区平安南大街２９号"
三升医药邯郸有限公司达康药房,911304038068118145,1991-01-12,N/A,李云素,"N/A","中成药、化学药制剂、抗生素制剂、中药饮片零售",河北,邯郸,"邯郸市丛台区中华北大街５８０－２号"
河北省魏县院堡供销合作社庄稼医院,91130434MA0A0WMT0W,1991-01-14,集体分支机构(非法人),薛合营,"N/A","农药",河北,邯郸,"河北省邯郸市魏县院堡集"
中国光大银行股份有限公司石家庄分行,911301008044179950,1991-01-14,N/A,栾祖盛,"N/A","办理人民币存款、贷款、结算业务；办理票据贴现业务；代理发行金融债券；代理发行、代理兑付、销售政府债券；买卖政府债券；代理收付款项；外汇存款；外汇贷款；外汇汇款；外币兑换；国际结算；结汇、售汇；总行授权的代客外汇买卖；总行授权的外汇担保；外汇票据的承兑和贴现；咨信调查、咨询、见证业务；其总行在人民银行批准的业务范围内授权的业务；经中国人民银行批准的其他业务；代理保险业务。",河北,石家庄,"石家庄市桥西区裕华东路56号"
