企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
重庆市江津区吴滩供销合作社农副产品种养业经理部,91500116MA5UEHUP1K,1991-01-01,集体经济,张祥,"N/A","零售：化肥、农药、农膜、日用杂品（不含烟花爆竹）、农用机具；销售：农作物种子",重庆,江津,"重庆市江津区吴滩场"
重庆市江津区吴滩供销合作社综合一门市,91500116MA5UEE6G72,1991-01-01,集体经济,唐道彬,"N/A","零售：针纺织品、服装鞋帽、日用百货、文具、日用杂品",重庆,江津,"重庆市江津区吴滩场上"
重庆市江津区吴滩供销合作社五金百货门市,91500116MA5UE3CG5E,1991-01-01,集体经济,罗贵福,"N/A","零售：日用百货、日用杂品（不含烟花爆竹）、日用玻璃制品、日化用品、化工产品",重庆,江津,"重庆市江津区吴滩场"
重庆市沙坪坝高新技术有限公司,91500106203081736W,1991-01-03,N/A,朱仲生,"105(万)","机电一体化、新材料、生物、化工、自动化技术的开发、咨询及试产试销",重庆,沙坪坝,"重庆市沙坪坝区沙中路51号"
中国农业银行股份有限公司重庆江津几江支行,9150011675925708XJ,1991-01-07,N/A,蒲冬,"N/A","办理人民币存款、贷款、结算；办理票据贴现；代理发行金融债券；代理发行、代理兑付、销售政府债券；代理收付款项业务。外汇存款；外汇贷款；外汇汇款；外币兑换；国际结算；结汇、售汇；资信调查、咨询、见证业务；财务顾问；开放式基金代理销售；经中国银监会批准的其他业务；代理中国保监会批准、备案的财产保险和人身保险[按许可证核定事项和期限从事经营]。",重庆,江津,"重庆市江津区几江紫荆花园裙楼第一层"
长寿化工总厂子弟校塑料加工厂,91500115203355354G,1991-01-07,集体经济,李刚,"10万人民币","加工工业包装薄膜、日用塑料制品制造*零售：文化用品、其他杂品、建筑用小五金制品、照明电器、废磷渣、废胶、废料收购、化工产品（不含化学危险物品）、建筑装饰材料、教学仪器（由分支机构按核定的范围从事经营）*",重庆,长寿,"重庆市长寿区凤城镇关口化工子弟校内"
中国农业银行股份有限公司重庆江津石门支行,91500116759257020J,1991-01-07,N/A,黄锋,"N/A","办理人民币存款、贷款、结算；办理票据贴现；代理发行金融债券；代理发行、代理兑付、销售政府债券；代理收付款项业务。外汇存款；外汇贷款；外汇汇款；外币兑换；国际结算；结汇、售汇；资信调查、咨询、见证业务；财务顾问；开放式基金代理销售；经中国银监会批准的其他业务；代理中国保监会批准、备案的财产保险和人身保险",重庆,江津,"重庆市江津区石门镇泰兴街155号"
中国银行股份有限公司重庆梁平广厂行,9150022870948505XL,1991-01-10,N/A,张培术,"N/A","许可该机构经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列为准；代理保监会批准备案的财产和人身保险。",重庆,梁平,"重庆市梁平区梁山街道大众路52号"
重庆解放碑百货有限责任公司,91500103202916447K,1991-01-11,N/A,陈成宽,"848.3800(万人民币元)","销售百货（不含农膜），针纺织品，家用电器，五金，家具，建筑材料，装饰材料（法律、法规规定需许可或审批的项目除外），化工（不含危险化学品），普通机械，电器机械及器材，金属材料",重庆,渝中,"重庆市渝中区较场口88号A区塔楼8-2号"
重庆市江津区石蟆供销合作社石蟆副食二门市,91500116MA5UEH3PX2,1991-01-12,集体经济,颜克玉,"N/A","批发兼零售：预包装食品、乳制品（不含婴幼儿配方乳粉）",重庆,江津,"重庆市江津区石蟆镇石康路"
重庆市国丰印务有限责任公司,9150011320341342XQ,1991-01-17,N/A,周远强,"500(万)","出版物、包装装潢印刷品、其他印刷品。",重庆,巴南,"重庆市巴南区鱼洞街道办事处金竹街36号"
中国船舶工业物资西南有限责任公司,91500105202804269L,1991-01-19,N/A,张豫强,"2,389.8000(万)","票据式经营：汽油、柴油、煤油、硫酸、盐酸、丙酮、甲苯、甲醇、乙醇、乙酸乙酯、二甲苯、亚硝酸钠、硝酸铵、硝酸钠、硝酸钾、三氯乙烯、氢氟酸、磷酸、氢氧化钠、含易燃溶剂的合成树脂、油漆、辅助材料、涂料等制品。（按许可证核定事项和期限从事经营）。批发、零售：预包装食品（须经审批的经营项目，取得审批后方可从事经营）；销售：金属材料（金属材料）,木材,电线电缆,人造板,橡胶及制品,塑料及制品,建筑材料、化工原料（以上经营范围不含危险化学品）,普通机械,电器机械及器材,仪器仪表，润滑油，燃料油、重油",重庆,江北,"重庆市江北区建新东路69号"
重庆市涪陵建涪农工商总公司,915001022085544913,1991-01-23,N/A,传友文,"460(万人民币元)","住宿（限分支机构经营）百货、建筑材料(不含危险化学品和木材)、针纺织品、五金、家用电器(不含进口摄像机)、电工器材、水暖器材、工艺美术品(不含金银首饰)、陶瓷制品、炊事用具；门面及摊位出租；建涪农贸市场的物业管理（凭相关资质执业）[上述范围法律法规禁止经营的不得经营，法律法规规定应经审批而未获审批前不得经营]",重庆,涪陵,"重庆市涪陵区建涪大厦"
重庆市万州汽车运输(集团)有限责任公司梁平汽车站,915002289082288736,1991-01-23,N/A,熊万富,"N/A","客运站经营。",重庆,梁平,"重庆市梁平区双桂街道青桂路"
重庆市中区中药材公司,91500103202804306X,1991-01-28,N/A,黎涛,"408(万)","批发中药材、中药饮片。",重庆,渝中,"重庆市渝中区中华路43号"
重庆市江化化工有限责任公司,91500116203558178W,1991-02-01,N/A,万光明,"120(万)","制造、销售：复肥（按许可证核定事项和期限从事经营）、 过磷酸钙、钙美磷肥；加工、销售：通用机械配件；销售：塑料制品、家用浆状洗洁精、农药（不含危险化学品）、农膜、农药器械、化肥、磷肥、日用杂品",重庆,江津,"重庆市江津区几江街道高牙村铜锣坵经济合作社"
重庆一航机械制造有限公司,91500107203145349F,1991-02-06,N/A,周朝全,"330(万人民币元)","加工：普通机械配件；锻造：铆焊结构件、冲压件；批发零售：五金、交电、化工产品（不含化学危险品及易制毒化学物品）、金属材料",重庆,九龙坡,"重庆市九龙坡区九龙园区半山村冬瓜山"
西南车辆制造厂劳动服务公司,9150010720313114XD,1991-02-07,集体经济,彭良才,"114万人民币","制造、销售：汽车零部件（不含发动机制造）、摩托车零部件",重庆,九龙坡,"重庆市九龙坡区杨家坪梅子榜"
重庆市沙坪坝区井口建筑安装工程公司,91500106203066800H,1991-02-08,N/A,周荣昌,"622(万)","房屋建筑工程（叁级）建筑装饰工程",重庆,沙坪坝,"重庆市沙坪坝区双碑街34号附4号9-1"
重庆华轻商业有限公司,915001032028048321,1991-02-11,N/A,曾祥泉,"3,000(万)","销售：家用电器、五金、交电、百货、针纺织品、工艺美术品、电子产品、矿产品、化工原料（不含危险化学品）、建筑材料（不含危险化学品）、金属材料（不含稀贵金属）、纺织原料、塑料制品（不含农膜）、铝型材、摩托车、日用杂品（不含烟花爆竹）、家俱；商品储存(不含危险品)；预包装食品批发（仅限有资格的分支机构经营）、普通货运（仅限有资格的分支机构经营）；天然气燃烧器具安装、维修资质（按建筑业企业资质证书核定范围有效期从事经营）、房屋租赁；家用电器租赁",重庆,渝中,"重庆市渝中区邹容路107号"
重庆安仪煤矿设备有限公司,91500109203207482J,1991-02-19,N/A,周业海,"3,800(万)","安全仪器仪表制造，配套及加工；软件研发及销售；机械零件加工、维修服务。[经营范围中属于法律、行政法规禁止的不得经营；法律、行政法规规定须经批准的项目，应当依法经过批准后方可经营]",重庆,北碚,"重庆市北碚区天府镇后丰路110号"
中国工商银行股份有限公司重庆市分行,91500000902887456B,1991-02-22,N/A,刘亚干,"N/A","办理人民币存款、贷款、结算；办理票据贴现；代理发行金融债券；代理发行、代理兑付、销售政府债券；代理收付款项及代理保险业务。外汇存款；外汇贷款；外汇汇款；外币兑换；国际结算；外汇票据的承兑和贴现；总行授权的外汇担保；结汇、售汇；总行授权的代客外汇买卖；资信调查、咨询、见证业务。经中国银行业监督管理委员会批准的其他业务。",重庆,南岸,"重庆市南岸区江南大道9号"
重庆东松保险箱制造有限公司,91500109203213452A,1991-02-22,有限责任公司,刁俊,"600万人民币","生产、销售保险箱、保险柜、文件柜、档案密集架、货架、防盗门、金属制品、金属家具、操作台、智能电子寄存柜、智能密码指纹门锁、钢制铁床、钢木家具、工具柜、办公家具、金库门、防磁柜、高低压成套开关电控柜、课桌椅、教学实验设备、校用设备、安防设备",重庆,北碚,"重庆市北碚区澄江镇幸福村"
重庆市永川区长风航运有限责任公司河沙卵石经营部,91500118742882858X,1991-02-25,N/A,祝彬,"N/A","销售河沙、卵石。□",重庆,永川,"重庆市永川区松既镇上码头2号"
重庆伟创橡塑制品有限公司,915001092032484878,1991-02-26,有限责任公司,蒋兴伟,"185.33万人民币","制造、销售：橡胶制品、塑料制品、机械零配件、摩托车零配件、汽车零配件；有色金属材料加工、销售；销售：家用电器、日用百货、五金交电、电线电缆、建筑材料",重庆,北碚,"重庆市北碚区静观镇花园村古湖寺组188号"
重庆平艺科技有限公司,91500115203396922F,1991-03-06,N/A,杨艺,"200(万)","生产、加工、销售：办公用品、文具用品、塑料制品、碳素制品、汽车配件、摩托车配件、办公家具、竹木家具、木制农具、竹木帚帕、劳保用品、花圈、木质包装制品、纸质包装制品",重庆,长寿,"重庆市长寿区凤城长寿路下三角碑2幢1-8号"
交通银行股份有限公司重庆龙兴支行,9150000077846720X5,1991-03-07,N/A,赵学梅,"N/A","办理人民币存款、贷款、结算，办理外汇存款、外币兑换业务，经国务院银行业监督管理机构批准的其他业务。",重庆,渝北,"重庆市渝北区龙兴镇迎龙街D栋"
交通银行股份有限公司重庆南岸支行,91500000903193384H,1991-03-07,N/A,彭世达,"N/A","办理人民币存款、贷款、结算、票据贴现业务；办理外汇存款、外汇贷款、外币兑换、通过上级行办理代客",重庆,南岸,"重庆市南岸区南坪双石街1号"
交通银行股份有限公司重庆学府路支行,91500000768887702M,1991-03-07,N/A,王莉,"N/A","办理人民币存款、贷款、结算、外汇储蓄、外币兑换业务，经国务院银行业监督管理机构批准的其他业务。",重庆,沙坪坝,"重庆市沙坪坝区沙正街8号欣阳广场"
中国建设银行股份有限公司重庆两江礼嘉支行,915000006689304199,1991-03-13,N/A,王欣,"N/A","吸收对公对私公共存款，办理人民币对公对私资金结算、票据业务，办理外币兑换业务；代理发行金融债券；代理发行、代理兑付、销售政府债券；代理收付款项；以及经中国银行业监督管理委员会批准并经上级行授权办理的其他业务。",重庆,北部新区,"重庆市北部新区礼仁街31、33、35号"
中国建设银行股份有限公司江津支行德感分理处,91500116554051117N,1991-03-14,N/A,胡艳,"N/A","办理人民币存款、贷款、结算；办理票据承兑与贴现；代理收付款项；办理外币储蓄存款、外币兑换；经中国银行业监督管理机构批准的其他业务",重庆,江津,"重庆市江津区德感街道办事处正街118号"
中国农业银行股份有限公司重庆江北郭家沱支行,91500105666444329D,1991-03-15,N/A,詹小英,"N/A","办理人民币存款、贷款、结算；办理票据贴现；代理收付款项；办理外币储蓄业务；开放式基金代理销售；经中国银监会批准的其他业务（在许可证核准的范围及期限内从事活动）；中国保监会批准、备案的财产保险和人身保险",重庆,江北,"重庆市江北区郭家沱黄泥新村142号"
中船重工重庆长平机械有限责任公司,91500101207901754J,1991-03-16,有限责任公司,石安涛,"5109.06万人民币","研发、生产、销售电控陀螺罗经、光纤罗经、光纤陀螺、挠性陀螺、寻北仪、锯切设备、抛丸机、高效喷砂机、喷涂机、除尘器、调温式防护面具；涂装工程设计制造服务；煤炭销售；货物进出口。销售五金交电、化工产品（不含危险化学品）、机电产品",重庆,万州,"重庆市万州区天城镇"
重庆惠源螺丝制造有限公司,915001136219045206,1991-03-19,N/A,周全民,"540(万)","生产经营自攻螺钉、机螺钉、六角头螺栓、铆钉；生产、加工：汽车配件、摩托车配件（不含发动机制造）；房屋出租、出售；普通货运",重庆,巴南,"重庆市巴南区南彭镇鸳鸯三社"
中国建设银行股份有限公司奉节夔州路支行,915002366635608933,1991-03-19,N/A,曾健君,"N/A","办理人民币存款、贷款、结算；办理票据承兑与贴现；代理发行金融债券；代理发行、代理兑付、销售政府债券；代理收付款项；办理个人黄金买卖业务；以及经中国银行业监督管理委员会批准的并经上级行授权办理的其他业务",重庆,奉节,"重庆市奉节县永安镇夔州路三峡风物资大厦底楼"
