企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
建华区万盛园食品加工厂,92230203MA19Y3DF6A,2007-01-01,个体工商户,牛金洲,"N/A","糕点（油炸类糕点、月饼）、速冻食品",黑龙江,齐齐哈尔,"黑龙江省齐齐哈尔市建华区文化路卫星委62组"
哈尔滨市平房区国顺食品加工厂,92230108MA19B3WGXP,2007-01-01,个体工商户,任国顺,"N/A","加工炒货及坚果制品",黑龙江,哈尔滨,"哈尔滨市平房区平房镇平房村"
大庆市互联经贸有限公司,91230603795028890Q,2007-01-04,N/A,曲远涛,"50(万)","化工产品",黑龙江,大庆,"黑龙江省大庆市龙凤区凤三路6号(大庆市第三服装有限责任公司2层4门)"
哈尔滨市国泰君安经贸有限公司,912301047930794328,2007-01-04,N/A,林玉芝,"1,000(万)","食品经营许可",黑龙江,哈尔滨,"哈尔滨市道外区景阳街83号1单元3层1号"
大庆市升化鑫经贸有限公司,9123060379502876XR,2007-01-04,N/A,苏嫣红,"300(万元)","化工产品",黑龙江,大庆,"黑龙江省大庆市龙凤区龙凤大街底商住宅楼二层内商服"
五大连池市山口湖鑫生富有绿色渔业开发有限责任公司,91231182795026668L,2007-01-04,N/A,赵树生,"300(万)","渔业养殖，水产品销售。",黑龙江,黑河,"黑龙江省黑河市五大连池市青山镇山口家属楼"
大庆市金源龙建筑安装工程有限公司,91230607795027927F,2007-01-04,N/A,何龙,"5,050(万元)","建筑工程施工；市政公用工程施工；建筑装修装饰工程；防水防腐保温工程；道路普通货物运输；大型货物道路运输；机械设备租赁；建筑工程劳务分包；污油泥处理。",黑龙江,大庆,"黑龙江省大庆市高新区科技路105号新兴产业孵化器2号楼511、512、515室"
哈尔滨逢春建筑劳务有限公司,91230110793079993K,2007-01-04,N/A,王兴望,"60(万元人民币)","保洁服务。",黑龙江,哈尔滨,"哈尔滨市香坊区向阳镇金家村"
大庆汇达汽车维修有限公司,91230604795026430U,2007-01-04,N/A,林四玲,"2,100(万)","汽车修理与维护；销售：汽车装饰品；汽车美容。",黑龙江,大庆,"黑龙江省大庆市让胡路区龙南昆仑大街求实东路9号"
大庆华艺房地产开发有限公司,91230600795027919F,2007-01-04,N/A,修晓光,"2,000(万)","房地产开发叁级。",黑龙江,大庆,"黑龙江省大庆市开发区堤香花园E-40-商服6"
