企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
西宁城北祥运货运信息有限公司,9163010578143613XB,2007-01-04,N/A,杨义品,"3(万元)","货物信息服务、车辆证、照代办服务；道路普通货物运输、大件货物运输（不含危险品及有毒有害物品）(以上范围依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"西宁市城北区天峻路54号"
青海朝阳机电交易市场有限公司,91630100781436770F,2007-01-04,N/A,于韶华,"1,776.0471(万元)","机电设备、机电产品、金属材料（不含贵稀金属）、橡胶制品、化工产品（不含危险化学品）、轻工产品、五金工具、家用电器批发、零售；房屋租赁；仓储保管服务（不含危险化学品）；货物装卸、搬运服务；场地租赁；市场经营管理（上述经营范围依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"青海省西宁市城北区朝阳东路12号"
海东市富帮典当有限公司,91632121781433983M,2007-01-04,N/A,张富帮,"500(万元)","动产质押典当业务；房地产",青海,海东,"青海省海东市平安区平安镇湟中路12号"
格尔木百佳商贸有限责任公司,91632801781434548N,2007-01-04,N/A,李建伟,"500(万元)","家用电器、数码产品、办公耗材、电子产品、电工电料、电线电缆、劳保用品、通信器材、五金工具、计算机耗材、手机、IT产品、摄影器材、日用品、预包装食品销售（凭许可证经营）。粮油、化工产品（不含化学危险品及国家有专项规定的除外）、土特产品、玉器批发、零售。网络工程。电子工程。（以上两项凭资质证书经营）。家用电器、计算机、手机维修。监控设备销售及安装（凭资质证书经营）。大型专业音响工程设计安装（凭资质证书经营）及销售。大型中央空调安装及维修（凭资质证书经营）。土木工程（凭资质证书经营）。道路普通货物运输（凭许可证经营）。房屋租赁。",青海,海西,"格尔木市八一中路（西单商场一楼）"
青海黄河水电再生铝业有限公司,91630000781444711G,2007-01-05,N/A,张均弟,"200,000(万元)","铝产品冶炼、加工及开发；废旧金属回收；有色金属冶炼、加工及相关产业配套；国内及进出口贸易，水电开发；以上项目相关产业研发设计、咨询服务。",青海,西宁,"青海省西宁市甘河工业园区"
青海力盟海怡房屋销售有限公司,916301007814340709,2007-01-05,N/A,马海龙,"100(万元)","房屋销售；房地产营销策划；二手房及房产中介服务；房产证手续代办服务（上述范围依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"西宁市城西区五四大街41号"
青海湟水源生态建设有限公司,916301047814344922,2007-01-05,N/A,贺文恩,"500(万元)","许可经营项目：造林苗木、城镇绿化苗木、经济林苗木、花卉生产、批发、零售（凭许可证经营）；一般经营项目：石材加工、雕刻、安装、销售；草原生态综合治理、沙化治理、碳汇造林、营造林示范、种树种草、湿地保护、草原、林区有害生物防治；人畜饮水工程；园林绿化工程；舍棚建设；畜产品收购及销售、化肥销售；网围栏及配套产品加工销售及安装（上述经营范围依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"西宁市城西区西川南路49号3号楼4单元4121室"
陕西众力实业有限责任公司西宁分公司,91630104781435487P,2007-01-05,N/A,张彤,"N/A","为公司承揽以下业务：电梯销售安装维修、维护（特种设备许可证有效期至2018年07月15日）；商务信息咨询服务（金融、证券、期货、基金投资咨询等专控除外）、计算机技术开发及成果转让；楼宇自动化电器、机电产品、通讯设备、电线电缆、建筑及装饰材料、办公用品、电子原器材及办公自动化设备、消防器材、灯具销售；仪器仪表、制冷设备的销售及安装（上述经营范围依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"西宁市城西区五四西路41号（紫荆花园1223室）"
西宁中佳天燃气设备销售有限公司,91630100781434222M,2007-01-05,N/A,孙健,"121(万元)","燃气灶具及配件、燃气报警器及配件、燃气壁挂锅炉及配件、燃气仪器仪表及配件销售；壁挂锅炉安装及维修；暖通工程（上述经营范围依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"西宁市城北区柴达木路40号"
西宁林海生态种苗有限公司,916301007814341422,2007-01-05,N/A,孔延冲,"100(万元)","绿化苗木、花卉生产、批发、零售（以上项目许可证有效期限至2017年12月26日止）；苗木、花卉生产基地建设及管理；林业技术、园林技术推广、应用；林木种苗病虫害防治（以上经营范围依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"西宁市城北区二十里铺镇双苏堡村"
