企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
包头市同信人力资源开发服务有限公司,91150202797162137H,2007-01-04,N/A,任彩娥,"200(万)","许可经营项目：劳务派遣（该项凭相关许可证在有效期内经营）；一般经营项目：人才招聘服务；信息咨询；人事代理；人力资源管理咨询",内蒙古,包头,"包头市东河区巴彦塔拉西大街129号"
乌海市吉祥花炮经营有限责任公司,91150302797158488K,2007-01-04,N/A,王海宾,"10(万)","许可经营项目：销售：烟花类C、D级；爆竹类：C级",内蒙古,乌海,"内蒙古自治区乌海市海勃湾区甘德尔东街1街坊2号楼(117队商品楼)"
乌海市信泰机电设备有限责任公司,91150302797157637F,2007-01-04,N/A,赵军峰,"3(万人民币元)","销售：机电设备、五金工具、砂轮、轴承、电器仪表、电线电缆、小型机械、电动机、焊条、钢材、建筑材料、园林机械、绝缘材料、矿山设备、橡胶制品、公路养护机械、配件。（国家法律、法规规定应经审批的未获审批前不得生产经营）",内蒙古,乌海,"内蒙古自治区乌海市海勃湾区海拉南路(地税商铺11#A)"
中国石油天然气股份有限公司内蒙古锡盟正蓝旗经营部桑根达来西服务区加油站,911525307971711480,2007-01-04,N/A,李威,"N/A","许可经营项目：无一般经营项目：汽油、柴油、煤油、润滑油脂的销售，定形包装食品兼散装食品销售。汽车零配件、日用百货、农用物资的销售；房屋和机械设备的租赁；汽车美容装饰；农用化肥经营；化工产品",内蒙古,锡林郭勒,"正蓝旗桑根达来镇桑Ⅱ区232号"
中国石油天然气股份有限公司内蒙古锡盟正蓝旗经营部桑根达来通道南加油站,9115253079717113X0,2007-01-04,N/A,郑春玲,"N/A","许可经营项目：无一般经营项目：汽油、柴油、煤油、润滑油脂销售，定型包装食品、散装食品（不含乳制品）销售,卷烟、雪茄烟的零售，汽车零配件、日用百货、农用物资的销售；房屋和机械设备的租赁；汽车美容装饰；化工产品",内蒙古,锡林郭勒,"正蓝旗桑根达来镇桑Ⅱ区231号"
内蒙古生力资源集团富能煤炭有限责任公司,91150622664076649N,2007-01-04,N/A,蔡辉,"12,000(万)","许可经营项目：无 一般经营项目：煤炭生产、加工、经销，煤矿机械设备及配件销售",内蒙古,鄂尔多斯,"鄂尔多斯市准格尔旗迎泽街道办事处准格尔西路"
内蒙古腾苑建材物流有限公司,91150122797158226G,2007-01-04,N/A,宋治国,"3,000(万)","许可经营项目：无一般经营项目：建材、五金交电销售；物流配送；农牧业机械设备、动力排灌、农副加工机械、汽车及运输机械、工程机械、各种机械配件销售",内蒙古,呼和浩特,"内蒙古自治区呼和浩特市托克托县托电工业园区"
内蒙古弘泰资产评估事务所有限公司,911501047971717897,2007-01-04,N/A,陈桂云,"200(万人民币元)","许可经营项目：各类资产评估、企业整体资产评估以及市场所需的其他资产评估或者项目评估。一般经营项目：无。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",内蒙古,呼和浩特,"内蒙古自治区呼和浩特市玉泉区公园西路26中对面朝晖办公楼二楼"
准格尔旗九圆塑料编织有限责任公司,91150622797157119M,2007-01-04,N/A,李秉福,"600(万人民币元)","塑料编织袋、及其它塑料制品生产销售",内蒙古,鄂尔多斯,"内蒙古自治区鄂尔多斯市准旗大路高新技术开发区"
乌兰察布市集宁区立新门窗装饰有限公司,911509027971633756,2007-01-04,N/A,钱军,"10(万人民币元)","许可经营项目：无一般经营项目：断桥隔热、塑钢、铝合金装饰材料、钢化玻璃生产销售；广告制作、广告装饰材料生产与销售；信息咨询；五金机电销售；化学用品（不包括危险品）；电脑广告制作、装潢、装饰。",内蒙古,乌兰察布,"乌兰察布市集宁区友谊街南侧康宁北路西侧"
