企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
贵州天柱农村商业银行股份有限公司十字街支行,91522627MA6EGW152W,1995-01-01,N/A,杨仁君,"N/A","许可该机构经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列的为准。**",贵州,黔东南,"贵州省黔东南苗族侗族自治州天柱县凤城镇十字街"
贵州天柱农村商业银行股份有限公司环东支行,91522627MA6EFKHY3U,1995-01-01,N/A,杨仁君,"N/A","许可该机构经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列的为准。**",贵州,黔东南,"贵州省黔东南苗族侗族自治州天柱县凤城镇环城东路"
贵州天柱农村商业银行股份有限公司鉴江支行,91522627MA6EG5KH8U,1995-01-01,N/A,杨仁君,"N/A","许可该机构经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列的为准。**",贵州,黔东南,"贵州省黔东南苗族侗族自治州天柱县凤城镇北部新区便桥头"
贵州天柱农村商业银行股份有限公司润松支行,91522627MA6EG9J38L,1995-01-01,N/A,杨仁君,"N/A","许可该机构经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列的为准。**",贵州,黔东南,"贵州省黔东南苗族侗族自治州天柱县凤城镇润松街上"
贵州天柱农村商业银行股份有限公司社学支行,91522627MA6EF8HW4D,1995-01-01,N/A,杨仁君,"N/A","许可该机构经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列的为准。**",贵州,黔东南,"贵州省黔东南苗族侗族自治州天柱县社学乡伍家桥"
贵州天柱农村商业银行股份有限公司南门支行,91522627MA6EFRK54U,1995-01-01,N/A,杨仁君,"N/A","许可该机构经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列的为准。**",贵州,黔东南,"贵州省黔东南苗族侗族自治州天柱县凤城镇人民街(人民会场对面)"
贵州宏达路桥工程公司第一门市部,91520626MA6EGWWN70,1995-01-01,N/A,毛席萍,"N/A","燃料零售",贵州,铜仁,"贵州省铜仁市德江县青龙镇中心街"
贵州天柱农村商业银行股份有限公司凤城支行,91522627MA6EGRG895,1995-01-01,N/A,杨仁君,"N/A","许可该机构经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列的为准。**",贵州,黔东南,"贵州省黔东南苗族侗族自治州天柱县凤城镇环城东路(财政局对面)"
贵阳南华装饰工程有限责任公司,915201002144763895,1995-01-05,N/A,张正伟,"1,005.1800(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可",贵州,贵阳,"贵州省贵阳市云岩区瑞金北路北新巷2号麒龙佳苑A幢1单元2层1号"
贵州省黔南州进出口公司,915227002162513867,1995-01-05,N/A,田文,"1,018.2700(万元)","自营和代理本州非国家组织统一联合经营商品的出口业务和三类商品的进口业务.承办中外合资经营.合作生产.开展三来补一业务。",贵州,黔南,"贵州省黔南布依族苗族自治州都匀市剑江中路74号"
中国建设银行股份有限公司贵阳大营坡支行,91520100061000784H,1995-01-06,N/A,韦薇,"N/A","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。",贵州,贵阳,"贵州省贵阳市云岩区新添大道南段１３６号"
贵州华兴建筑有限公司,91522730709595566U,1995-01-08,N/A,汪华,"2,018(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可",贵州,黔南,"贵州省黔南布依族苗族自治州龙里县冠山街道北门街"
贵州盘江煤电多种经营开发有限公司,91520200714399391X,1995-01-09,N/A,周会明,"5,209(万元)","生产加工、销售：阻燃输送带、橡塑制品、橡胶密封制品、净水剂、矿山机械配件、输送机、塑钢管材、劳保用品；销售：汽油、柴油、润滑油、机油、有色金属、建材；化验检验检测：输送带、钢材、涂覆布、电缆；维修：矿山支护设备、机电设备：种植、销售：城镇绿化苗木。",贵州,六盘水,"贵州省六盘水市盘州市亦资孔"
贵阳润达橡塑有限公司,91520115214595249X,1995-01-10,N/A,林云,"50(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可",贵州,贵阳,"贵州省贵阳市乌当区新添路１５０号"
贵阳宇建建筑材料有限责任公司,9152010021447640XG,1995-01-10,N/A,闫萍,"50(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可",贵州,贵阳,"贵州省贵阳市南明区新华路23号新华大厦1幢17层6号"
贵州省施秉县新建房地产开发总公司,91522623709571062D,1995-01-12,N/A,潘军,"800(万元)","房地产开发、销售（四级）",贵州,黔东南,"贵州省黔东南苗族侗族自治州施秉县城关镇云台路"
贵州裕美纸业有限责任公司,91520000622416211Y,1995-01-14,N/A,毛一,"300(万元)","进口及国产纸张、油墨、包装材料、印刷物资及器材、现代办公用品、建筑装饰材料、纸张分切。",贵州,贵阳,"贵州省贵阳市云岩区扁井巷76号B幢1层"
贵州五环广告有限责任公司,9152000062241745XC,1995-01-14,N/A,郑国富,"50(万元)","设计、制作、代理、发布国内广告业务；包装设计；彩色冲扩、技术咨询、舞台搭建；室内装饰装修。",贵州,贵阳,"贵州省贵阳市南明区遵义路318-1号"
贵州三超新技术产品开发有限责任公司,9152000021442559XC,1995-01-14,N/A,张弘,"755(万元)","计算机设备及配件、耗材、办公自动化、摄录像器材、家电的零售、多媒体技术及产品开发、计算机软件系统设计及硬件的开发、技术培训。",贵州,贵阳,"贵州省贵阳市云岩区通衢街2号(大西商场207号)"
长顺县勤工俭学综合服务公司,915227292164409534,1995-01-14,N/A,彭越,"50(万元)","文教用品、图书、办公教学设备、打字、复印。",贵州,黔南,"贵州省黔南布依族苗族自治州长顺县城关教育局"
贵阳新天电热电器厂,9152011262243492X1,1995-01-16,个人独资企业,陈德波,"3.5万人民币","生产销售:工业电炉、家用电炉、电炉丝、电热圈、电热管、高低压配电屏、闸刀开关、塑料线卡、塑料保险、金属铸件、胶木电器、照明灯具。",贵州,贵阳,"贵州省贵阳市乌当区新天办事处顺海"
贵阳园辉实业有限责任公司,91520103214595943N,1995-01-16,N/A,王庆荣,"50(万元人民币)","批零兼营：玻璃制品，涂料，五金交电，建材，金属材料，日用百货，花木。",贵州,贵阳,"贵州省贵阳市云岩区茶园村"
贵阳钢厂进出口公司,9152010021447210XJ,1995-01-17,N/A,韦平,"800(万元人民币)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。",贵州,贵阳,"贵州省贵阳市南明区油榨街282号"
贵阳天龙建筑工程有限公司,91520100214482244N,1995-01-17,N/A,杨庄,"624.9100(万元)","房屋建筑总承包三级，建筑装饰三级，消防设施工程三级，门窗及小五金制作；销售：建筑材料，装饰装璜材料，橡胶制品，油漆（不含危险化学品），二、三类机电产品，五交化（专项除外），百货，有色金属，钢材；自营和代理各类商品和技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外；危险货物运输",贵州,贵阳,"贵州省贵阳市云岩区永乐路６１号明华大厦１２楼"
贵州省机械进出口公司安顺公司,9152040021565129XM,1995-01-17,N/A,李玲,"100(万元)","机械、化工、土畜产、粮油、五金矿产、轻工工艺。",贵州,安顺,"贵州省安顺市虹山湖路１２号"
六盘水市南方电脑有限责任公司,915202006224367304,1995-01-19,N/A,雷嵩,"100(万元人民币)","计算机、办公自动化设备经销及维修维护；数字音视产品、五金家电、电梯、电脑软件、耗材的经销；室内装饰装潢，网络工程，安全技术防范系统设计、施工、维修，教学用器材，文体用品，实验室及其用品，教学仪器，教学设备、机电设备的经销。",贵州,六盘水,"贵州省六盘水市钟山区西路２４号"
贵州省铜仁市万山区汞业实业有限公司,915206037366105571,1995-01-19,N/A,李珍,"60(万元)","汞、汞系列产品、矿产品、农副产品、有色金属",贵州,铜仁,"贵州省铜仁市万山区镇解放街"
贵州省黔东南州兴太电脑有限责任公司,91522600MA6GGG7327,1995-01-23,N/A,吴慈姣,"10(万元)","电脑开发、培训、人才信息服务、复印、打字、传真、照排印刷、名片印制、计算机网络工程、新技术推广、装饰装潢、计算机及耗材、现代办公用品及设备",贵州,黔东南,"贵州省黔东南苗族侗族自治州凯里市营盘东路３１号"
贵州星原净宇燃气开发有限公司,91520000622416537L,1995-01-24,N/A,唐雪强,"50(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。",贵州,贵阳,"贵州省贵阳市云岩区渔安安井片区未来方舟G1-7-1单元7层2室"
贵州水利科技开发有限责任公司,91520000214423578T,1995-01-25,N/A,蒲继刚,"600.8000(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。",贵州,贵阳,"贵州省贵阳市南明区中华南路45号华坤发展大厦9层3号"
贵州省凯里市土产日杂公司,91522601709568904F,1995-01-25,N/A,金家敏,"111(万元)","农副土产、日用杂品、烟花爆竹、五金、百货、针织、干鲜水果、水产品、棉絮、棉纱、建筑材料（不含木材）；道路危险货物运输【需许可和资质的项目，凭有效许可证、资质证开展经营活动】",贵州,黔东南,"贵州省黔东南苗族侗族自治州凯里市韶山北路１１号"
贵州省黔东南苗族侗族自治州土产公司,915226012159015193,1995-01-25,N/A,杨启润,"560(万元)","农副土特产品、干鲜果品、水产品、干菜调味品、茶叶、百货、针纺织品、废旧物资、棉花、日用杂品、制茶机械及包装、民族工艺品，桶装水、散装水。",贵州,黔东南,"贵州省黔东南苗族侗族自治州凯里市韶山北路25号"
贵阳榕筑房地产开发有限责任公司,91520114214506197A,1995-01-25,N/A,陈建平,"6,308(万元)","房地产开发、经营销售、自有房屋租赁。＊＊＊＊",贵州,贵阳,"贵州省贵阳市经济技术开发区长江路1号"
贵州信邦制药股份有限公司,91520000709593915G,1995-01-27,N/A,安怀略,"166,722.8611(万元人民币)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。（自产自销：硬胶囊剂（含头孢菌素类）、片剂、颗粒剂（含中药提取）、滴丸剂、软胶囊剂、原料药",贵州,黔南,"贵州省黔南布依族苗族自治州罗甸县龙坪镇解放路９６号"
贵州产投地产有限责任公司,91520000214420393C,1995-01-28,N/A,王刺,"10,000(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可",贵州,贵阳,"贵州省贵阳市云岩区中华中路137号"
册亨县坝赖镇供销社,91522327MA6GH7X208,1995-01-30,集体所有制,黄宝兴,"13万人民币","农副产品、桐油日杂、百货、农资、针纺织品",贵州,黔西南,"贵州省黔西南布依族苗族自治州册亨县坝赖镇"
中国石油化工股份有限公司贵州黔南贵定石油支公司润滑油门市部,91522723MA6EGU2W4L,1995-02-03,N/A,宋仕明,"N/A","润滑油、润滑脂",贵州,黔南,"贵州省黔南布依族苗族自治州贵定县城关镇新桥街"
贵阳大东衡器有限责任公司,915201022145096115,1995-02-10,N/A,沈东华,"52(万元人民币)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可",贵州,贵阳,"贵州省贵阳市南明区青云路１００号附１号[新华社区]"
贵阳高远泵业有限公司,91520100622244827D,1995-02-13,N/A,钱祖发,"50(万元)","水泵及风机设计、修造、机电设备安装、维修、零售：二、三类机电产品、工矿配件、电工器材、化工产品",贵州,贵阳,"贵州省贵阳市花溪区大水沟省煤炭工业供销公司仓库"
贵阳银行股份有限公司兆丰支行,9152010072216017XA,1995-02-13,N/A,方菁,"N/A","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可",贵州,贵阳,"贵州省贵阳市南明区兴隆街71号"
贵州省黔西南州运输公司,91522301215281153A,1995-02-16,N/A,沈昕,"85(万元人民币)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。（公路客货运输；（二类）大、中型客车维修，",贵州,黔西南,"贵州省黔西南布依族苗族自治州兴义市坪东办西湖路55-7号"
贵州筑民工贸有限责任公司,915200006224163340,1995-02-17,N/A,樊筑君,"1,000(万元)","五金交电、二、三类机电产品、仪器仪表、建材、金属材料、原煤、焦碳、水暖器材、汽车配件、矿产品、日用百货、文化用品、家电、农产品的批零兼营。",贵州,贵阳,"贵州省贵阳市云岩区中山东路５０号"
贵州山地农机有限责任公司,915200006224219180,1995-02-20,N/A,王新南,"50(万元)","农用机电产品、工程机械、机械设备、五金交电、电工器材、拖拉机、摩托车、机械配件、汽车配件、金属材料、建材、装饰材料、化工原料及产品",贵州,贵阳,"贵州省贵阳市云岩区山林路３７号"
贵州建工集团机械设备租赁有限责任公司,9152000021441935X2,1995-02-20,N/A,龙玲琦,"1,150(万元)","建筑机械设备租赁、建筑机械设备安装。",贵州,贵阳,"贵州省贵阳市南明区花溪大道北段128号"
贵州圣女苗药健康产业有限公司,91520000622415382P,1995-02-20,N/A,胡丽华,"1,000(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可",贵州,黔东南,"贵州省黔东南苗族侗族自治州丹寨县金钟经济开发区"
镇远县劲荣工商有限公司,91522625MA6GH4WK3A,1995-02-21,N/A,刘静,"30(万元)","五金，家用电器，百货，针纺织品，化工，烟，酒糖",贵州,黔东南,"贵州省黔东南苗族侗族自治州镇远县共和街"
贵阳厚吉地产服务有限公司,915201002144723960,1995-02-21,N/A,叶兵,"50(万元)","房地产评估信息咨询；房地产营销策划、房地产信息服务；土石方工程施工；房屋征收政策咨询；房屋征收现状调查；代办房屋征收手续；代签房屋征收协议；销售：二、三类机电产品，五金交电，建筑材料，机械配件。",贵州,贵阳,"贵州省贵阳市云岩区威清路334号"
中国石油化工股份有限公司贵州遵义桐梓石油支公司安山加油站,91520322MA6EGH696R,1995-02-22,N/A,娄小刚,"N/A","汽油、柴油、煤油、润滑油、润滑脂、日用百货零售，汽车清洗服务，定型包装食品、散装食品、酒类、粮油销售。",贵州,遵义,"贵州省遵义市桐梓县娄山关镇安山村"
龙里县国有资本营运有限责任公司,915227302164615190,1995-02-27,N/A,郭章俊,"52,900(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可",贵州,黔南,"贵州省黔南布依族苗族自治州龙里县西关坡国资大楼"
贵阳茅台贸易公司,91520100214477541T,1995-02-27,N/A,杜玉梅,"100(万元人民币)","许可经营项目：批零兼营：预包装食品",贵州,贵阳,"贵州省贵阳市云岩区盐务街２号"
贵州西南防腐节能有限责任公司,91520000622415390J,1995-02-27,N/A,徐跃琎,"100(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可",贵州,贵阳,"贵州省贵阳市南明区新华路兴隆东巷１号"
遵义市鑫源贸易有限责任公司,91520302214792701C,1995-02-27,N/A,王金贵,"50(万元)","仪器仪表、加油机及配件、衡器及配件、家用电器、化工原料及产品（不含化学危险品）、汽车配件、钢材",贵州,遵义,"贵州省遵义市红花岗区外环路万福小区1号商住楼AB-15幢15号"
黔西南州北盘江煤碳开发总公司,915223205650123404,1995-02-28,N/A,林长洪,"1,000(万元人民币)","煤焦；金属材料、化工产品",贵州,黔西南,"贵州省黔西南布依族苗族自治州义龙试验区顶效镇老街西路1号"
东风汽车公司贵州都匀销售技术服务站第二门市部,91522701MA6GH0FR10,1995-02-28,N/A,黄健,"N/A","汽车配件",贵州,黔南,"贵州省黔南布依族苗族自治州都匀市剑江北路１３８号"
贵州恒霸药业有限责任公司,9152011562241606XC,1995-03-02,N/A,何晓玲,"1,600(万元)","一般经营项目：片剂、胶囊剂、颗粒剂、喷雾剂(含中药提取）、民间医药的研制开发、技术转让、技术咨询、技术培训、货物进出口。※※许可经营项目：无。※※※",贵州,贵阳,"贵州省贵阳市贵阳国家高新技术产业开发区金阳知识产业园"
遵义市汇川印务有限责任公司,91520301214761876U,1995-03-02,N/A,汪中福,"200(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可",贵州,遵义,"贵州省遵义市汇川区高桥"
贵州富中房地产开发有限责任公司,91520000214420713T,1995-03-03,N/A,宗强,"7,000(万元)","贰级房地产开发、销售；物业管理；建材、装饰材料及室内装饰装修。",贵州,贵阳,"贵州省贵阳市南明区新华路１２６号"
贵阳四新电气有限责任公司,915201122145952733,1995-03-06,N/A,王志祥,"50(万元人民币)","生产销售：塑料制品，塑料包装；模具制造，电器产品制造安装，工艺品加工，机械加工；批零兼营；建材，石材，五金，日用品，化工原料",贵州,贵阳,"贵州省贵阳市乌当区新天路１５０号（建新机械厂内）"
黔南神奇医药有限公司,915227017501650826,1995-03-07,N/A,张涛涛,"375(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。",贵州,黔南,"贵州省黔南布依族苗族自治州都匀市剑江中路72号"
贵阳三民工贸股份合作公司,91520100214478245D,1995-03-10,N/A,申吉林,"236(万元人民币)","房屋租赁。",贵州,贵阳,"贵州省贵阳市云岩区三民东路22号"
