企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
霍邱县高塘供销社农业生产资料经营部,91341522MA2N7YE87Y,1995-01-01,集体经营单位(非法人),王孝友,"N/A","化肥、农药、农膜零售（1995年1月1日至2012年7月29日）*",安徽,六安,"安徽省六安市霍邱县高塘街道"
安徽海利达商业投资有限公司,91340100149144889Q,1995-01-04,N/A,赵阿海,"1,668(万元)","资产管理、项目投资，服装、皮革制品、百货针纺织品、电子通信、五金交电、建筑机械产品销售。",安徽,合肥,"安徽省合肥市安庆路天徽大厦15层F区"
安徽欣远建筑装饰工程有限公司,91340000610301054Y,1995-01-04,N/A,李承伟,"68(万美元)","承接装饰工程。",安徽,合肥,"安徽省合肥市瑶海工业园区"
芜湖易通信息技术有限公司,91340200610352046C,1995-01-04,N/A,苏卫国,"82(万美元)","计算机软件开发、销售及技术服务；计算机系统集成、智能化建筑设计及施工服务；非自产计算机软件、硬件、不间断电源及相关产品的批发销售",安徽,芜湖,"芜湖市镜湖区镜湖世纪城绿地新都会C座11层"
中国建设银行股份有限公司阜阳幸福路支行,91341200772808018H,1995-01-04,N/A,付其,"N/A","办理人民币存款，代款，结算业务，代理发行金融债券，代理发行，兑付政府债券，代理收付款项及代理保险业务，经中国银行业监督管理委员会批准的其它业务。法律、法规、国务院决定规定应取得批准许可的，无有效批准许可，不得经营。",安徽,阜阳,"安徽省阜阳市颍东区向阳路西侧厦门广场1号楼"
芜湖安奇汽车维修服务有限责任公司,913402077568096351,1995-01-04,N/A,蒋伟刚,"350(万元)","小型车整车维修；汽车零配件、润滑油销售；车辆道路救援、清障服务。",安徽,芜湖,"芜湖市鸠江区汽车园区扩大区奇瑞芜湖安奇4S店"
中国工商银行股份有限公司界首影剧院支行,91341282057005507K,1995-01-06,N/A,饶永征,"N/A","办理人民币存款、贷款、结算业务、代理发行金融债券；代理发行、兑付国库券；代理收付款项及代理保险业务；经中国银行业监督管理部门同意的其他业务。",安徽,阜阳,"安徽省界首市人民路28号"
休宁兴润供水有限责任公司,913410221517071421,1995-01-09,N/A,刘卫东,"520(万元)","生产、供应自来水。",安徽,黄山,"安徽省黄山市休宁县海阳镇玉宁街"
阜阳市华杰包装有限责任公司,913412001518285772,1995-01-09,N/A,王敏,"1,000(万元)","纸箱加工、销售，包装材料、针棉织品、服装、鞋帽、五金、交电销售。法律、法规、国务院决定规定应取得批准许可的，无有效批准许可，不得经营。",安徽,阜阳,"安徽省阜阳市南二环路78号"
中国农业银行股份有限公司天长万家福支行,91341181694117181H,1995-01-10,N/A,许新蓓,"N/A","许可该机构经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列的为准（以上经营项目不得超过中国农业银行股份有限公司天长市支行所列经营项目）【依法须经批准的项目，经相关部门批准后方可开展经营活动】",安徽,滁州,"安徽省天长市石梁东路"
利辛县新张集供销合作社陶集家俱店,91341623MA2N8HER1B,1995-01-10,集体经营单位(非法人),陶恩山,"N/A","家俱零售＊",安徽,亳州,"安徽省亳州市利辛县张集乡陶集"
淮北市淮海房地产开发有限责任公司,913406001508412003,1995-01-10,N/A,庞延领,"802.5000(万元)","房地产开发、装潢、园林绿化，经销建筑材料、化工产品",安徽,淮北,"安徽省淮北市相山北路44号"
