企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
巴林左旗碧流台供销社种子化肥农药门市部,91150422MA0N2G0377,1997-01-01,集体经营单位(非法人),娄万柱,"N/A","化肥、农药（不含杀鼠剂、高剧毒农药）（许可证有效期至２０１４年３月）、农膜、农作物种子（许可证有效期至２０１３年１２月１０日）、百货、五金、针纺织品、家用电器；废旧物资、动物产品（国家保护类除外）",内蒙古,赤峰,"内蒙古自治区赤峰市巴林左旗碧流台镇五香营子村"
包头双环化工(集团)股份有限公司,91150000114123914D,1997-01-08,N/A,许青,"2,094(万)","许可经营项目：无 一般经营项目：销售电极糊、电锻料、炭素制品、硅铁；进口生产用原辅材料及设备仪器、备品备件；水电设备维修；机械修理加工",内蒙古,包头,"内蒙古自治区包头稀土高新技术产业开发区新建区稀土南路"
内蒙古昭君集团有限公司,91150191603208572D,1997-01-13,N/A,张俊科,"30(万)","许可经营项目：无。 一般经营项目：研发、生产、销售各类系列妇女卫生巾、卫生纸、卫生餐纸、卫生餐盒、系列化妆品、保健品；开发、研制、生产、销售绒毛纺织品、床上用品、轻工机械设备；服装设计、加工、制作、销售；农副产品、建筑材料的销售；石油化工产品的经营",内蒙古,呼和浩特,"内蒙古自治区呼和浩特金川开发区汇金道2号"
包头市兰贡金属制品厂,911502021146032805,1997-01-27,N/A,刘继中,"46(万)","黑白铁皮制品、铆焊、打包带、冲压机、办公用品、文化用品、模具制造、桌柜、机械设备、化工产品",内蒙古,包头,"内蒙古自治区包头市东河区兴胜镇前营子村"
内蒙古蒙亮民贸(集团)有限公司,911501037012029325,1997-01-31,N/A,任红香,"13,560(万)","许可经营项目：预包装食品、散装食品的销售（含乳制品，凭许可证经营）乳制品的生产、加工（仅限分公司经营）、工艺美术品、羊绒衫、纺织品、服装鞋帽、日用百货、办公用品的销售",内蒙古,呼和浩特,"内蒙古自治区呼和浩特市回民区成吉思汗西街西二环西侧100米"
神华神东煤炭集团有限责任公司,91150000710923934F,1997-02-21,N/A,杨鹏,"498,909.8574(万)","许可经营项目：无 一般经营项目：含凉菜、含西餐类制售、不含裱花蛋糕、不含生食海产品（仅限神华神东煤炭集团有限责任公司国际交流中心经营，有效期至2017年3月29日）；住宿（仅限神华神东煤炭集团有限责任公司国际交流中心经营，有效期至2015年5月06日）；煤炭批发经营；煤炭投资、煤炭技术的开发及综合利用；煤炭洗选及加工；矿用机械、设备的研制、生产、销售、维修；建筑安装；发电、热力供应；办公自动化设备的销售及维修；建筑材料的开发、生产、销售；物业管理；林业种植、环境治理；绿化工程设计与施工",内蒙古,鄂尔多斯,"内蒙古自治区鄂尔多斯市伊金霍洛旗乌兰木伦镇上湾金龙路北(原煤海商城)"
内蒙古庆华集团阿拉善百灵煤炭有限责任公司,91152900701453694A,1997-02-24,N/A,杨建军,"30,000(万)","许可经营项目：煤炭生产、销售。 一般经营项目：煤矿机械设备及配件销售，建筑材料销售",内蒙古,阿拉善,"内蒙古自治区阿拉善盟阿拉善左旗呼鲁斯太镇百灵矿区"
内蒙古双河羊绒集团有限公司,911508911172387928,1997-02-27,N/A,杨永亮,"3,150(万)","山羊绒、驼绒及绒制品生产销售；进口本企业和本企业成员企业生产、科研所需的原辅材料、机械设备、仪器仪表、零配件及相关技术业务：出口绒及制品；肠衣",内蒙古,巴彦淖尔,"内蒙古自治区巴彦淖尔市巴彦淖尔经济技术开发区西区开源北路2号"
察哈尔右翼中旗农村信用合作联社北街信用社,91150927683418114P,1997-03-03,N/A,尹聪慧,"N/A","许可经营项目：办理存款、贷款、票据贴现、国内结算业务；办理个人储蓄业务；代理其他银行的金融业务；代理收付款项及受托代办保险业务；买卖政府债券；代理发行、代理兑付、承销政府债券；提供保险箱业务；经中国银行业监督管理委员会批准的其他业务。 一般经营项目：无",内蒙古,乌兰察布,"察哈尔右翼中旗科布尔镇巴音路北街"
包钢综企(集团)公司亿达福利厂,911502031144612193,1997-03-08,N/A,罗钢,"500(万)","许可经营项目：无 一般经营项目：木制家具制造、建材、机电产品、钢材、木材五金、机械制造、化工、劳保用品、烟酒、汽车配件、装饰装潢材料、橡胶制品、除尘布袋、环保材料、耐火材料、备品备件、服装的销售；金属加工、建筑用钢结构制造、电气设备安装、线手套加工、立式板房制造、机械设备维修、设备安装、家用电器维修、电器机械修理；高压油管总城、废旧物质回收、水暖件、管件的制造、塑钢铝合金门窗加工、仪器仪表维修；普通货物运输（凭许可证经营）；物流仓储（不含危险品）；装卸服务；养老服务",内蒙古,包头,"内蒙古自治区包头市昆区南排道钢铁36#"
