企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
广西太古可口可乐饮料有限公司北海营销部,914505006194462412,1997-01-01,N/A,郭裕源,"N/A","销售本公司生产的饮料",广西,北海,"北海市重庆路发展大厦B座701号"
广西北生集团有限责任公司,914505007420592393,1997-01-01,N/A,何京云,"15,000(万元人民币)","高新技术产业及产品的研究及开发，电子产品及通讯设备、计算机软、硬件的研制、开发及销售，高新建筑材料的开发，旅游资源开发、经营，国内贸易（以上涉及国家法律、法规专营项目的，须凭经营许可证经营），农产品的种植、加工、销售",广西,北海,"市北海大道168号(北生科技园内)"
贵港市新都经济贸易有限公司,91450802200465478K,1997-01-02,N/A,梁志云,"50(万元人民币)","成品油零售（分支机构油站经营）、化工产品",广西,贵港,"贵港市峡山新港路"
广西荔浦县食品有限责任公司大塘镇屠宰场,91450331742061566E,1997-01-02,N/A,李雪明,"N/A","牲畜屠宰服务，猪牛皮收购。",广西,桂林,"荔浦县大塘镇大塘街"
广西荔浦县食品有限责任公司双江镇屠宰场,914503317420615749,1997-01-02,N/A,钟建国,"N/A","牲畜屠宰服务，猪牛皮收购。",广西,桂林,"荔浦县双江镇双江街"
广西北流三环机械工程有限责任公司,91450981708657630T,1997-01-02,N/A,何彬祥,"170(万元人民币)","陶瓷机械、水泥建筑机械及其配件、钢材、润滑油、五金交电、日用百货、日用瓷销售；陶瓷机械设备窑炉安装；净水设备安装、销售。",广西,玉林,"北流市环城北路"
广西荔浦县食品有限责任公司修仁镇屠宰场,91450331742061689F,1997-01-02,N/A,邓桂才,"N/A","牲畜屠宰服务，猪牛皮收购。",广西,桂林,"荔浦县修仁镇建北街"
广西荔浦县食品有限责任公司荔城镇屠宰场,91450331742061662P,1997-01-02,N/A,丘宇,"N/A","牲畜屠宰服务，猪牛皮收购。",广西,桂林,"荔浦县荔城镇荔桂路龙头山脚下"
广西地矿资源勘查开发有限责任公司,91450000198230775D,1997-01-02,N/A,张耀华,"750(万)","固体矿产勘查甲级、地质钻（坑）探丙级；小型露天采石场开采方案编制；矿山设计",广西,南宁,"南宁市青秀区园湖北路21号"
桂林正丰生态科技有限公司,91450300282692104U,1997-01-03,N/A,唐瑞荣,"1,000(万元人民币)","生产、销售有机－无机复混肥料、复混肥料、有机肥料、水溶肥料（涉及许可项目除外），提供相关技术咨询、技术服务；批零兼营化工产品",广西,桂林,"桂林市瓦窑西路3号"
广西高峰矿业有限责任公司,914512211982307917,1997-01-03,N/A,吴松,"15,800(万)","锡矿开采",广西,河池,"广西南丹县大厂镇"
广西鑫录园林绿化工程有限责任公司,91450100198322952U,1997-01-03,N/A,罗基民,"1,000(万)","园林绿化设计施工（凭资质证经营），承接园林风景雕塑、石刻工程和园林服务",广西,南宁,"南宁市秀厢路１６号北湖安居小区Ａ区１栋１单元３０２房"
广西启利新材料科技股份有限公司柳州分公司,91450204X19361420G,1997-01-03,N/A,陈东升,"N/A","墙板、墙体砌块、吸水砖、轻质填充料、水和空气过滤器、热能储存材料的研究开发、销售及技术转让，企业投资管理及咨询服务。",广西,柳州,"柳州市柳邕路269号柳州声福国际五金机电城7幢1-7号"
玉林市踏浪百货有限公司,91450900708650842G,1997-01-03,N/A,林盛贤,"350(万)","预包装食品、乳制品（含婴幼儿配方乳粉）、散装食品的批发兼零售；卷烟、雪茄烟、罚没烟草制品的零售；五金交电、日用百货、服装鞋帽、针纺织品、化妆品、家俱（除木制品）、皮具、日用杂品、办公用品",广西,玉林,"玉林市内环西路５５－５９号（原环西路７８号）"
南宁坚密特防腐工程有限责任公司,91450100619311742Y,1997-01-03,N/A,苏志雄,"500(万)","道路货物运输（具体项目以审批部门批准为准）；涂装防腐工程，非金属材料衬里防腐，建构筑物及地坪防腐，耐腐蚀设备现场制作及安装，化学清洗，电化学保护，保温工程",广西,南宁,"南宁市中尧路一街１６号"
中国建设银行股份有限公司梧州华洋花园支行,914504057114167906,1997-01-03,N/A,罗红梅,"N/A","办理人民币存款、贷款、结算业务；办理票据贴现；代理发行金融债券；代理发行、代理兑付、销售政府债券；代理收付款项；其总行在监管部门批准的业务范围内授权的业务；外币储蓄；外币兑换；经监管部门批准的其他业务（在监管部门批准的范围和期限内经营）；保险兼业代理",广西,梧州,"梧州市新兴珠宝路1号华洋花园A#B#C#D#E#商住楼地层23#商铺"
