企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
平邑县临涧供销合作社庞庄第八综合服务部,91371326MA3CTU9N9W,2009-01-02,N/A,巩文香,"0.12万","化肥；农膜；农副产品",山东,临沂,"平邑县临涧镇北庞庄村"
东营向阳农业开发有限责任公司,91370523683238746L,2009-01-04,N/A,王学友,"530万人民币","农业开发、观光农业、绿化工程、土方工程、花卉苗木培育销售。",山东,东营,"广饶县石村镇政府驻地"
威海建阳土石方挖掘有限公司,91371002683238818J,2009-01-04,N/A,阎安宁,"100万人民币","土石方挖掘；凭资质从事园林绿化工程、建筑配套工程。",山东,威海,"威海市海滨中路-5-5号-108"
临清市立辰二手车经销有限公司,913715816832306990,2009-01-04,N/A,陈强,"50万人民币","二手车的收购、销售；开办二手车交易市场；代理机动车新车上户、二手车过户、年检、保险、代缴税费、证照咨询服务，汽车租赁服务；机动车安全技术检测；机动车尾气检测。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",山东,聊城,"山东省聊城市临清市新华路南段车营街"
威海宏图贸易有限公司,91371002683238869T,2009-01-04,N/A,马云鹏,"8000万人民币","图书报刊、音像零售；零售预包装食品兼散装食品，乳制品（含婴幼儿配方奶粉）；食盐零售；卷烟、雪茄烟零售；三类医疗器械：6822-1角膜接触镜（软性、硬性）及护理液（塑形角膜接触镜除外）的销售；停车场服务(有效期限以许可证为准)；日用百货、鲜活水产品、农副产品、纺织品、化妆品、钟表眼镜、金银制品、珠宝首饰、工艺品、通讯器材、照相器材、摄像器材、服装、服饰、鞋帽、户外用品、文体用品、箱包皮具、床上用品、家具、家用电器、办公设备、电子设备",山东,威海,"威海市世昌大道1号"
临沂欣欣物业服务有限公司,91371302684810417L,2009-01-04,N/A,田家福,"300(万元人民币)","物业管理（凭资质经营）；房屋租赁、维修；车位租赁；停车场管理。",山东,临沂,"临沂市兰山区南坊办事处沂蒙路南段101号银河湾商业街006号"
中国邮政集团公司山东省曹县钱塘江中路支局,91371721MA3CDDM93K,2009-01-04,N/A,苑勇,"2万人民币","邮政基础业务、邮政增值业务，邮政附属业务",山东,菏泽,"曹县钱塘江中路路北"
威海市川海贸易有限公司,913710026832361267,2009-01-04,N/A,王焕煜,"100(万元人民币)","备案范围内的货物和技术的进出口。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。",山东,威海,"威海市海滨北路-46号"
中国石化销售有限公司山东莱芜第六十三加油站,91371200MA3C9L907Y,2009-01-04,N/A,李民,"N/A","汽油、柴油销售，报纸期刊零售市内连锁经营(以上范围有效期限以许可证为准)；润滑油、燃料油、沥青、石油添加剂（燃油宝）、化肥、五金、家用电器、纺织品的销售及仓储；日用品、化妆品、电子通讯产品、文具体育用品、工艺品、花卉、轮胎、汽车装具、建筑材料、汽车配件及养护用品、农产品、饲料、装饰材料、苗木、化工产品（不含危险化学品）的销售；广告业务；商品信息咨询；汽车清洗服务；房屋租赁；缴费卡销售；票务、机票代理业务；代收费业务；旅游服务；图书、烟零售；彩票、煤炭、预包装食品、乳制品（含婴幼儿配方乳粉）、营养和保健品、燃油清净剂（尾气处理液）、降凝剂的销售；餐饮；汽车维修、保养。",山东,济南,"山东省莱芜市高新区银河大街以北"
中国石化销售有限公司山东莱芜第六十七加油站,91371200MA3CMXK27P,2009-01-04,N/A,路明,"N/A","润滑油、燃料油、沥青、石油添加剂(燃油宝)、化肥、五金、家用电器、纺织品销售及仓储;日用品、化妆品、电子通讯产品、文具体育用品、工艺品、花卉、轮胎、汽车装具、建筑材料、汽车配件及养护用品、农产品、饲料、装饰材料、苗木、化工产品(不含危险化学品)销售;广告业务;商品信息咨询;汽车清洗服务;房屋租赁;缴费卡销售;...",山东,济南,"山东省莱芜市莱城区口镇北山阳村西"
临沂朱陈建材市场经营管理有限公司,913713116894701592,2009-01-04,N/A,孙广林,"10万人民币","市场经营管理与服务，开办市场、摊位出租，网上销售：民用建材、日用陶瓷、五金土杂、装饰材料（不得从事增值电信、金融业务）。",山东,临沂,"罗庄区罗庄街道朱陈西南村"
北京波森特岩土工程有限公司东营开发区分公司,91370500683240467C,2009-01-04,N/A,王哲,"N/A","为公司经营承揽联络业务",山东,东营,"东营市开发区沂州路167号"
威海智达创业投资中心(有限合伙企业),91371000683240088D,2009-01-04,N/A,威海卓达房地产开发有限公司 谭步勇,"1000万人民币","以自有资金对外投资；企业管理咨询服务及策划。",山东,威海,"山东省威海市文登区南海新区滨海路南、金海路东(卓达城市运营中心1005室)"
东营市东联汽车配件有限公司,91370500683246447M,2009-01-04,N/A,王梅霞,"100万人民币","汽车配件、工程机械配件、橡胶制品、五金建材、电瓶、机油、润滑油、轮胎销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。",山东,东营,"东营市黄河口商贸城506号"
东明县鑫源养鸡专业合作社,93371728683234446F,2009-01-04,N/A,郑怀志,"30万人民币","为本社成员养鸡服务。",山东,菏泽,"东明县焦元乡郑占村"
临沂中智国际经济技术合作有限公司,91371300683233777E,2009-01-04,N/A,崔波,"960万人民币","向境外派遣各类劳务人员（不含港澳台地区）；劳务派遣",山东,临沂,"兰山区蒙山大道109号5号楼901室"
中国石油天然气股份有限公司枣庄滕州平行北路加油站,913704006832351232,2009-01-05,N/A,王乃忠,"N/A","汽油、乙醇汽油、柴油零售；食品、乳制品销售；卷烟零售、雪茄烟零售；餐饮；报纸期刊图书的销售、音像制品销售。（有效期限以许可证为准）住宿；运输代理服务（不含危险品）；三类汽车维修；充值卡；计生用品零售；票务代理；彩票代理销售、代理收取水电费；广告业务；润滑油、办公用品、日用百货、劳保用品销售；汽车美容（不含修理）、洗车；纺织、服装及日用品；汽车配件、五金及家用电器、电子产品、文具及体育用品、花卉、建材、农用物资销售；地磅服务；房屋及机械设备（不含特种设备）租赁。",山东,枣庄,"滕州市平行路北立交转盘北路西(一0四国道西侧)"
东营市天辰绝缘材料有限公司,91370521683233144B,2009-01-05,N/A,巴文岭,"500(万元人民币)","绝缘制品制造；化工产品",山东,东营,"东营市垦利区胜坨镇万达集团前邻五号路"
中国电信股份有限公司烟台开发区分公司泰山路营业厅,91370600MA3D14Y4XP,2009-01-05,N/A,王春明,"N/A","增值电信业务:在开发区范围内的信息服务业务(仅限移动信息服务)。(有效期限以许可证为准)经营与通信及信息业务相关的系统集成、技术开发、技术服务、技术培训、技术咨询、信息咨询、设备及计算机软硬件等的生产、销售、安装和设计与施工;通信设施租赁;安全技术防范系统的设计、施工和维修;广告业务。(依法须经批准的项目,经...",山东,烟台,"烟台开发区天一苑小区5号楼106号"
