企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
秦皇岛华富制镜有限公司,91130300601147817Q,1992-01-03,N/A,施永庆,"172.4500(万元人民币)","一般经营项目（项目中属于禁止经营和许可经营的除外）：生产和销售高档玻璃镜片；货物进出口",河北,秦皇岛,"秦皇岛市海港区北港大街10号"
石家庄中兴冲剪机床制造有限责任公司,91130100104416895K,1992-01-06,N/A,王彦民,"800(万元人民币)","冲剪机床、农业机械、计量包装机的加工与销售，房屋租赁。",河北,石家庄,"石家庄市裕华区汇通路９９号"
河北省食品进出口(集团)公司邢台分公司,911305007183692107,1992-01-07,N/A,宋志言,"485.7000(万元人民币)","批发、零售：食用农产品、汽车用品、化妆品及卫生用品；生产：饮料［瓶（桶）装饮用水（饮用纯净水）］；自营和代理各类商品及技术的进出口业务",河北,邢台,"邢台市桥西区泉南西大街129号"
邢台市盛诚土畜产品有限责任公司,91130500107230703L,1992-01-07,N/A,陈玉芹,"55(万元人民币)","批发.零售：饲料.羊绒.皮毛及其制品；房屋租赁服务。",河北,邢台,"邢台市桥东区新华南路394号"
保定市轶思达包装材料有限公司,91130606105942408T,1992-01-09,N/A,顾峰,"1,400(万元人民币)","包装装潢（印刷经营许可证有效期至2015年03月19日）；复合包装膜、袋",河北,保定,"保定市长城北大街1879号"
保定市南市区顺利机械厂,91130606106073814K,1992-01-10,股份合作制,彭永旺,"3.5万人民币","锻件制造、铸件制造*（全部经营项目中，法律法规禁止的不得经营；应经专项审批的，未获得审批前不得经营）",河北,保定,"保定市莲池区南八里庄"
秦皇岛开发区四达电子有限公司,9113030110537106X4,1992-01-10,N/A,庞新星,"500(万元人民币)","一般经营项目（项目中属于禁止经营和许可经营的除外）：电子系统工程、制冷工程、防水工程的承包、设计、咨询",河北,秦皇岛,"秦皇岛市经济技术开发区珠江道21号"
中国银行股份有限公司宽城支行,91130827673212518T,1992-01-15,N/A,苗雨时,"N/A","按金融业务许可证批准的经营范围为准从事经营活动；凭取得的保险兼业代理业务许可证按其核定范围和有效期限从事保险法律法规和行政规章制度许可范围内的险种（具体经营范围以许可证核定为准）（依法须经批准的项目，经相关部门批准后方可开展经营活动）",河北,承德,"河北省承德市宽城满族自治县宽城镇滨河街天宝下花园小区4号楼1号底商"
张家口中油金鸿设备经销有限公司,91130705106324695J,1992-01-15,N/A,闫风云,"21(万元人民币)","五金机电、厨房设备、家用电器、仪器仪表、阀门、管材管件、锅炉、安防监控设备、通信设备及配件的安装、维修、销售；计算机系统集成工程、安防工程、弱电工程。",河北,张家口,"张家口宣化区建国街18号"
唐山市开平区中兴工程机械汽车总成修理厂,9113020510490440X2,1992-01-18,集体所有制,代春明,"21万人民币","工程机械汽车总成修理",河北,唐山,"唐山市开平区开平镇中屈庄"
