企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
广元利泰电力建设有限公司,91510802MA6251PX97,1992-01-01,N/A,张治,"4,000(万元人民币)","电力工程施工总承包；送变电工程承包；承装（修、试）电力设施业务；通信、自动化、计算机网络设计、安装及服务、电力技术培训服务；电力设备招议标服务；电力设备租赁；仓储（不含危化品）、保管；水电安装、土木工程建筑维修；物业管理；代理服务（国家禁止代理的行业和需前置审批的除外）；房屋租赁；住宿、食堂服务；汽车租赁（仅限消费型）；普通货运（凭有效许可经营）；汽油、柴油、润滑油销售",四川,广元,"广元市利州区滨河路39号"
成都市成华区源丰工贸公司,91510108MA61WCY45A,1992-01-01,N/A,陈光力,"30(万元人民币)","汽车、摩托车配件、摩托车、化工产品、日用化学制品、金属材料",四川,成都,"成都红牌下场口"
成都金府油脂有限责任公司,91510100201940066A,1992-01-06,N/A,李太文,"3,000(万元人民币)","批发兼零售。预包装食品。房地产经纪、房地产信息咨询服务；房地产开发、商务信息咨询服务、企业策划；销售：五金交电、日用百货、工程机械、办公设备（不含彩色复印机）、通讯器材",四川,成都,"成都市金牛区金府路124号"
中国农业银行股份有限公司成都华新支行,915101007323696714,1992-01-08,N/A,游成忠,"N/A","吸收存款；发放贷款；办理结算；代理发行兑付政府债券，金融债券；代理收付款项及代理保险业务；办理票据贴现；经中国银行业监督管理委员会批准或有权上级行授权开办的其他业务。",四川,成都,"四川省成都市天府新区华阳街道华新下街194号"
成都铁路成都东车辆段修理加工厂,91510100201906140P,1992-01-08,集体所有制,肖华刚,"18万人民币","机械、电器设备及配件，车辆专用设备修造、铁路客货车辆检修、配件加工及技术咨询服务",四川,成都,"成都市驷马桥路29号内"
金堂县供销合作社农业生产资料公司竹篙乡晏家村第二代销店,91510121MA62LQUC4K,1992-01-15,集体分支机构(非法人),彭建军,"N/A","农药",四川,成都,"成都市金堂县竹篙晏家村"
四川省江油市长庆技术开发有限公司,9151078121430996X5,1992-01-15,N/A,姜建书,"100(万元人民币)","冶金、机械、电器设备、电子技术、金属压延及金属制品加工的技术咨询、技术服务；机电设备维修；钢材、冶金炉料、汽车配件、五金交电、化工",四川,绵阳,"江油市建南路2号"
简阳市红塔供销社有限公司义学村综合服务店,91510185MA62LY2Y8N,1992-01-16,有限责任公司,周家汶,"N/A","零售：化肥、百货、日用杂品。废旧物品收购。",四川,成都,"石钟镇义学村"
中国建设银行股份有限公司成都第八支行,91510100901906678F,1992-01-17,N/A,阴小华,"N/A","1、人民币业务：吸收存款、发放贷款；办理结算；代理发行与兑付政府债券、金融债券；办理票据贴现；代理收付款项及代理保险业务。2、外汇业务：外汇存款；外汇贷款；外汇汇款；外币兑换；国际结算；结汇、售汇。3、按规定经中国银行业监督管理委员会批准或有权上级行授权开办的其他业务。",四川,成都,"成都市上南大街4号"
四川省合江县第三建筑工程公司,91510522204912095L,1992-01-18,N/A,蔡铭,"600(万元人民币)","建筑工程施工总承包叁级；建筑装修装饰工程专业承包贰级；特种工程专业承包不分等级（限结构补强）；起重设备安装工程专业承包叁级",四川,泸州,"合江镇踏水桥县委组织部综合楼"
