企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
汕头市国星印务有限公司,91440500192929817Y,1992-01-01,N/A,陈传国,"50(万元人民币)","印刷品印刷；制造、加工：塑料制品；化妆品，化工产品，工艺美术品，文具，五金电器，印刷制品的销售；室内装饰。",广东,汕头,"汕头市嵩山北路龙盛工业区华南包装实业工业厂房二层西侧"
恩平市君堂供销社,914407851942318504,1992-01-01,内资企业法人,吴伟湛,"149万人民币","预包装食品、散装食品、烟花类、爆竹类、化肥农药",广东,江门,"恩平市君堂镇君堂圩新南路14号"
恩平市牛江供销社,91440785194226904D,1992-01-01,集体所有制,吴伟湛,"38万人民币","烟花类[C]，爆竹类[C]",广东,江门,"恩平市牛江镇牛江街1号南侧"
汕头市雅兰胸围内衣有限公司,91440500617554708B,1992-01-02,N/A,刘汉兰,"500(万香港元)","生产经营不涉及国家出口配额、许可证管理的各式胸围、内衣，电脑机绣品。",广东,汕头,"汕头市潮阳区谷饶镇上堡居委二村三座东"
东莞市常平金美实业发展公司,91441900281802260U,1992-01-02,N/A,任耀光,"35(万元(人民币))","办理外引内联企业开办咨询、签约业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓",广东,东莞,"东莞市常平镇金美管理区"
广州铁路工务工程实业发展有限公司,91440101190466388N,1992-01-02,N/A,黄建平,"4,950(万人民币元)","输油、输气管道设施安装服务;输水管道设施安装服务;铁路、道路、隧道和桥梁工程建筑;港口及航运设施工程建筑;水利和内河港口工程建筑;土石方工程服务;工程排水施工服务;市政公用工程施工;工程勘察设计;场地租赁（不含仓储）;其他仓储业（不含原油、成品油仓储、燃气仓储、危险品仓储）;物业管理;机织服装制造;机械配件批发;机械配件零售;专用设备销售;建材、装饰材料批发;装饰石材零售;劳动防护用品批发;劳动防护用品零售;通用设备修理;专用设备修理;",广东,广州,"广州市越秀区中山一路17号九楼"
深圳市宝路华新城运输有限公司,91440300192478454B,1992-01-02,N/A,翁漳庭,"559（万元）","国内商业、物资供销业",广东,深圳,"宝安新城十二区运输公司综合大楼"
广州市越鸽磨料磨具有限公司,91440104190819446N,1992-01-02,N/A,邵植谦,"50(万人民币元)","通用机械设备零售;机械配件零售;商品零售贸易（许可审批类商品除外）;五金产品批发;机械配件批发;",广东,广州,"广州市越秀区大南路2号合润广场811室"
潮州市彩塘华汉电器配件厂,91445103X18108554L,1992-01-02,个人独资企业,黄汉亮,"N/A","生产、销售：五金不锈钢制品，餐具，电子零配件。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓",广东,潮州,"潮州市潮安区彩塘镇华桥村萃华路77号"
广州市海珠区海珠厨具厂,91440101190915833D,1992-01-02,股份合作制,吴子聪,"N/A","金属制厨房用器具制造;管道设施安装服务（输油、输气、输水管道安装）;厨房设备及厨房用品批发;金属日用杂品制造;日用器皿及日用杂货批发;厨房用具及日用杂品零售;(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓",广东,广州,"广州市海珠区工业大道南６８８号３３房"
鸿昌食品(深圳)有限公司,91440300618827384J,1992-01-02,N/A,林庆国,"400（万元）","生产经营淀粉制品",广东,深圳,"深圳市龙岗区平湖街道平湖社区万福路王其峰工业区B栋四楼"
广州越秀物业发展有限公司,914401011904664097,1992-01-02,N/A,杜凤君,"1,299.4800(万人民币元)","物业管理;房屋租赁;房地产中介服务;健身服务;保龄球服务;台球服务;运动场馆服务（游泳馆除外）;生活清洗、消毒服务;园林绿化工程服务;游泳馆;专业停车场服务;",广东,广州,"广州市天河区体育西横街111号"
汕头市宏发锅炉设备有限公司,914405111930118721,1992-01-02,N/A,张建雄,"400(万元人民币)","锅炉辅机的生产加工；电器机械及器材、锅炉、五金、交电的销售；机械设备安装维修；常压热水锅炉制造。",广东,汕头,"汕头市护堤路下岐工业区内"
中国银行股份有限公司潮州潮安广场支行,91445103898200526J,1992-01-03,N/A,苏淑标,"N/A","经营经中国银行业监督管理委员会潮州监管分局批准的金融业务",广东,潮州,"潮州市潮安区庵埠镇茂龙火字片第一排第一号"
