企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
岳阳隆兴实业公司塑料化工厂,914306031862020727,1992-01-06,集体所有制,张德明,"34.6万人民币","打包带，TRPP料，复合硅酸盐,新型节能保温材料,建筑涂料,岩棉制品等保温材料(含辅助材料),农药瓶吹塑 编织袋,皮革加工,包装带铁扣加工,涂复料。化工原料",湖南,岳阳,"岳阳市云溪区云溪镇岳化青坡社区（巴陵石化橡胶事业部旁）"
怀化市华丽实业发展公司,914312021889356164,1992-01-09,N/A,李浪虬,"105(万元人民币)","百货、日用杂货、针织品、纺织品、服装的销售；工艺品；建筑材料；五金交电销售；房屋、摊位出租； 政策允许的农副产品的销售",湖南,怀化,"怀化市鹤城区嫩溪垅南228号"
湖南湘镛汽车运输有限公司,91430100616772420T,1992-01-10,N/A,周创强,"500(万港币)","经营湖南至香港的进出口货物（不含危险货物）运输业务",湖南,长沙,"长沙市雨花区左家塘街道韶山北路243号403室"
衡东县农业经济综合开发公司,914304241854148075,1992-01-10,N/A,周杨民,"30(万元人民币)","农业开发、建筑材料及机电器材、农副产品、交电销售；苗木种植销售、农业开发咨询服务。 苗木。",湖南,衡阳,"衡东县城关镇文明西路"
中国工商银行股份有限公司汨罗支行,914306818901688323,1992-01-11,N/A,N/A,"N/A","办理人民币存款、贷款、结算业务，办理票据承兑、贴现业务，各类汇兑业务，提供信用证服务及担保，代理销售业务，代理发行、承销、兑付政府债券，代收代付业务，代理证劵资金清算业务",湖南,岳阳,"汨罗市高泉北路28号"
湘西自治州工艺美术公司,91433100189481513Y,1992-01-14,N/A,王永江,"41(万)","销售工艺美术品、日用百货、塑料制品、五金、交电、化工产品",湖南,湘西,"吉首市团结东路39号"
湖南金水塘矿业有限责任公司,91430426185485218H,1992-01-14,N/A,刘志勇,"7,067(万元人民币)","铅矿、锌矿地下开采、综合回收本矿金、银、铜、锑",湖南,衡阳,"湖南省祁东县官家嘴镇清联居委会第二组"
交通银行股份有限公司长沙名城支行,91430100722535541U,1992-01-14,N/A,聂遐玲,"N/A","经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务；经营范围以批准文件所列的为准。",湖南,长沙,"长沙市天心区芙蓉中路三段410号名城大厦"
岳阳市房地产开发公司,91430600186086200F,1992-01-15,N/A,李时雄,"202.5000(万元人民币)","凭房地产企业《资质证书》从事房地产开发、经营、租赁。 建筑材料、涂料、陶瓷制品、炊事用具、家具。",湖南,岳阳,"岳阳市南湖大道盘龙大厦五楼"
攸县房产物业管理公司,91430223772250907E,1992-01-18,N/A,张勇,"28(万元人民币)","物业管理服务。",湖南,株洲,"攸县联星街道中心大道(攸州公园南侧)"
中国工商银行股份有限公司张家界后溶街支行,91430800779048533B,1992-01-20,N/A,李海艳,"N/A","经国务院银行业监管机构批准的金融业务。",湖南,张家界,"湖南省张家界市永定区永定办事处教场居委会教场路6号"
长沙市湘辉旅行社有限公司,91430102183936409P,1992-01-22,N/A,戴智,"500(万元人民币)","国内旅游业务；入境旅游业务；市际旅游客运；省际旅游客运；汽车租赁；工艺品零售；农产品销售；县内包车客运；县际包车客运；省际包车客运；市际包车客运。",湖南,长沙,"湖南省长沙市芙蓉区八一路68号日出东方1909房"
长沙市莱塞光电子技术有限公司,91430104X16806359C,1992-01-25,N/A,简务人,"5(万元人民币)","光电惯导系统软件及产品、激光陀螺的研发及制造；电子测量仪器的制造。",湖南,长沙,"湖南省长沙市岳麓区桔子洲街道爱民路101号长盛花园B栋402室"
长沙高新控股集团有限公司,91430100183896523U,1992-01-28,N/A,罗俊文,"1,000,000(万元人民币)","以自有资产进行股权投资、房地产业和建筑业投资、高新技术产业投资、基础设施项目投资；投资咨询服务；",湖南,长沙,"长沙高新开发区文轩路27号麓谷钰园创业大楼23层2301-2307号"
冷水江锡矿山新星实业总公司印刷厂,91431381774451278B,1992-01-28,N/A,陈浩,"N/A","除出版物、包装装璜印刷品以外的其它印刷品的打字、排版、复印、影印、印刷、装订业务。商标标识印刷。",湖南,娄底,"冷水江市锡矿山街道办事处建设村3组6栋(株木山)"
长沙市晨光印刷器材有限公司,914301051840609553,1992-02-08,N/A,贾雷,"30(万元人民币)","印刷机械、包装机械的制造。印刷用器材及耗材、文化用纸的销售。",湖南,长沙,"长沙市开福区湘雅路322号"
湖南铁路联创技术发展有限公司,914300001837653126,1992-02-11,N/A,汪志伟,"1,527.7000(万元人民币)","铁路及与铁路相关技术项目、专项工程的技术开发、转让、服务、咨询、培训；铁路科技产品的研制、生产、销售、安装调试；无线通信、信号、电磁类计量器具的技术服务；铁路机车、车辆、轨道车、专用设备、器材、配件的研制开发、生产、检修、诊断、鉴定、更新改造、安装调试及销售；火车票代售；铁路运输装载技术服务；计算机信息系统集成；安全技术防范系统及水电设计、施工、维修；旅客引导系统、电视监控系统、救援起复设备、轨道衡、汽车衡的安装、维护，商品检查仪的研制、生产、销售、安装、维护；计量器具的技术服务； 铁路科技产品的生产、销售和售后服务。",湖南,长沙,"长沙市芙蓉区曙光北路18号(电子大楼3楼)"
湖南省湘筑工程有限公司,91430000183785911L,1992-02-15,N/A,汪展翅,"100,000(万元人民币)","公路总承包、桥梁工程承包、专业承包施工、劳务分包；制造、加工、销售公路桥梁施工机械、起重机械、预制构件、配件及交通安全设施并提供维修服务；工程咨询、工程技术服务。",湖南,长沙,"长沙市雨花区韶山南路239号办公楼"
中央储备粮常德直属库有限公司,91430700186488496L,1992-02-17,N/A,向汉海,"12,097.3900(万元人民币)","中央事权粮油的收购、储存、运输、加工与销售及相关业务；粮油购销；其他粮油加工与销售；铁路运输、货物中转、仓库及场地租赁。",湖南,常德,"湖南省常德经济技术开发区有德路1号"
湖南省永州市粮油机械厂,91431100MA4LEE8X9L,1992-02-20,国有企业,胡勇春,"165万人民币","粮油机械设备、压力容器。粮油机械配件。",湖南,永州,"永州市冷水滩区长安路"
岳阳市经协环保工程有限公司,914306021860861711,1992-02-21,N/A,刘礼军,"420(万元人民币)","废水、废气、噪声处理；政策允许的金属材料、化工原料和橡胶制品（均不含危险化学品）、日用百货、焦炭、建筑材料、针纺织品、普通机械、装饰材料；农副产品",湖南,岳阳,"岳阳市岳阳楼区民乐苑路安居工程小区3栋502号"
洪江区粮食购销公司范家冲仓库,91431200MA4L4BLC73,1992-02-24,N/A,N/A,"N/A","粮食、食用油 粮油制品、仓库出租",湖南,怀化,"湖南省怀化市洪江区范家冲36号"
永兴县药材公司鲤鱼塘药店,91431023MA4L4BAT6M,1992-02-25,N/A,N/A,"N/A","中药饮片、中成药、化学药制剂、抗生素、生化药品、日用百货、化妆品、计生用品、预包装食品、保健食品零售。",湖南,郴州,"湖南省永兴县鲤鱼塘镇中心村"
湖南宏润建筑安装工程有限公司,914310217305252395,1992-02-26,N/A,贺光达,"2,000(万元人民币)","可承担单项建安合同额不超过企业注册资本金5倍的下列房屋建筑工程的施工：（1）28层及以下、单跨跨度36米及以下的房屋建筑工程 ；（2）高度120米及以下的构筑物； ",湖南,郴州,"桂阳县鹿峰街道鹿峰路南塔岭"
中国建设银行股份有限公司娄底吉星路支行,914313008874004856,1992-02-26,N/A,N/A,"N/A","经中国银行业监督管理机构等监管部门批准的金融业务及其他业务。",湖南,娄底,"湖南省娄底市娄星区吉星金融广场(桃圃街与吉星路交叉口西北角处牡丹园)"
湖南省石油总公司机关工会职工技术服务部,9143010518405917XB,1992-02-26,N/A,唐吉松,"3.5000(万元人民币)","石油技术承包/技术转让/技术咨询服务推广应用新技术/新设备/新工艺",湖南,长沙,"长沙市湘春路113号"
中国航发中传机械有限公司,91430122184173087W,1992-02-27,有限责任公司,李健,"43000万人民币","生产、科研所需的原辅材料、机械设备、仪器仪表、备品备件、零配件及技术的进口业务；资产经营管理（限以自有合法资金",湖南,长沙,"长沙市望城区高塘岭街道郭亮中路"
临澧县青山管理局劳动服务公司,914307241867631445,1992-02-27,N/A,戴承德,"36(万元人民币)","房屋出租服务；建筑材料、配合饲料销售；供水；养殖；政策允许的农副产品收购。 水泥机械配件加工；小型铁塔、网架制作安装。",湖南,常德,"常德市临澧县杉板乡坪山村十二组(青山局)"
冷水江冷钢汽车运输公司,91431381187527100W,1992-02-28,N/A,谢政军,"310(万元人民币)","普通货物运输(凭本企业道路运输经营许可证经营)。",湖南,娄底,"冷水江市轧钢路"
中国农业银行股份有限公司怀化鹤城区支行,91431200888999688F,1992-02-28,N/A,吴小平,"N/A","经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务,经营范围以文件所列的为准。",湖南,怀化,"湖南省怀化市鹤城区红星南路440号"
