企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
凤山县乔音供销合作社,91451223201010387P,1986-01-01,集体所有制,杨胜礼,"71万人民币","百货、日用杂货、五金交电、饲料、水泥、钢筋零售，废旧物资（生产性废旧金属除外）收购，化肥、农药",广西,河池,"凤山县乔音乡那王村"
罗城仫佬族自治县新华书店有限公司,914512252009308949,1986-01-02,N/A,姚海峰,"170.1000(万)","图书、报刊、教材、电子出版物二级批发、零售；文化用品、工艺装饰品、儿童玩具、教学磁带、五金百货、眼镜零售",广西,河池,"罗城县东门镇解放路48号"
柳州压缩机总厂劳动服务公司,914502001985864802,1986-01-06,N/A,杨金佑,"11.3000(万)","对本厂员工的安置、培训，为下属单位组织管理、经营业务，彩电零售，接受本厂委托开发房屋租赁服务。",广西,柳州,"柳州市北雀路127号"
临桂县第二建筑安装工程公司,91450322MA5KRA5K4P,1986-01-07,N/A,黄有坤,"700(万元人民币)","土木工程建筑",广西,桂林,"临桂区临桂镇鲁湖路北面"
柳州农工商有限责任公司,914502001985856138,1986-01-09,N/A,康雁成,"5,023(万)","干鲜果品，蛋品零售，木本工业原料种植，蔬菜种植，花卉种植，果类种植，饲料、水产品销售，自有门面租赁，工程机械及配件销售，五金交电销售，工程机械、场地租赁；以下仅限分支机构经营：公墓经营，农业观光服务，游览服务，钓鱼娱乐服务，工艺美术品",广西,柳州,"柳州市柳石路１７３号宝莲新都８栋２－１"
罗城仫佬族自治县黄金供销合作社,914512252009301817,1986-01-09,集体所有制,谢艳波,"108万人民币","百货、针纺织品、日用杂品、五交化产品、农副产品、化肥、农膜、秧盘、不再分装的包装种子零售*",广西,河池,"黄金镇黄金街"
马山县乔利供销合作社,9145012419963232XQ,1986-01-09,集体所有制,黄宝庭,"78万人民币","农药、化肥、农膜、废旧物资（除旧机动车辆外）、日用杂品（除烟花爆竹外）、农副产品、五金交电、日用百货、炊具、针纺织品、文教用具、日用化学品",广西,南宁,"马山县乔利乡乔利街"
柳州职业技术学院机械厂,914502008986078527,1986-01-10,国有企业,甘达淅,"N/A","机械加工，模具设计及制造，电机及电器维修。",广西,柳州,"柳州市官塘大道16号五号实训车间"
新奥北海石头埠港务有限公司,91450500199421979R,1986-01-13,N/A,鞠喜林,"300(万元人民币)","北海市辖区从事国内船舶代理和国内水路货物运输代理业务；码头及其他港口设施服务（为船舶提供码头设施）；货物装卸（在港区内提供货物装卸服务、车辆滚装服务）；船舶港口服务",广西,北海,"铁山港区兴港镇石头埠街22号"
中船西江造船有限公司,91450200198600924X,1986-01-15,N/A,蔡可峰,"24,495.4000(万)","船舶设计制造、装饰及船舶修理；本企业自产的船舶、机电产品出口（国家组织统一联合经营的出口商品除外），本企业生产、科研所需的原辅材料、机械设备、仪器仪表及零配件（国家实行核定公司经营的进出口商品除外）进口；钢结构及机械制造、安装、加工；自有房屋租赁，金属材料",广西,柳州,"柳州市西江路46号"
广西石油化学工业供销总公司柳州公司,914502001985843547,1986-01-21,N/A,赵廷忠,"757(万)","为广西石化系统组织石油化工原材料、设备及配件，磷矿、硫铁矿、危险化学品（依据《危险化学品经营许可证》核准的范围经营）销售；化工产品（危险化学品除外）、塑料原料及制品",广西,柳州,"柳州市城站路96-1号"
宜州市木材公司,91451281200910236T,1986-01-21,N/A,黄克俊,"390(万元人民币)","原木购销、瓶装液化石油气销售；钢瓶、灶具及配件、建材、五金销售；灶具及钢瓶维修。",广西,河池,"庆远镇龙岗路14号"
广西壮族自治区扶绥县木材公司,914514211996511096,1986-01-22,N/A,何龙毅,"26.2000(万元人民币)","木材、木材加工销售。农副产品、百货、五金、水果、建筑材料、铁钉、铁丝、瓷砖零售；汽车租赁服务。",广西,崇左,"扶绥县新宁镇岜尧路"
平南县国安供销合作社肥料门市,91450821MA5KL4C146,1986-01-25,集体分支机构(非法人),潘展中,"N/A","化肥、农膜。",广西,贵港,"平南县国安乡国安圩"
柳州市第二运输有限责任公司白沙服务分公司,914502008985894719,1986-01-28,N/A,覃红接,"N/A","车辆存放、运输信息服务，自有房屋出租。",广西,柳州,"柳州市胜利路8号"
广西运德汽车运输集团有限公司扶绥汽车总站,91451421899653041R,1986-01-29,N/A,王金成,"N/A","客运站经营、班车客运（县内、县际、市际、省际）、包车客运（县内、县际、市际、省际）、定线旅游（县内、县际、市际、省际）、非定线旅游（县内、县际、市际、省际）、普通货运、二类机动车维修",广西,崇左,"扶绥县新宁镇新宁路399号主站房2楼204室"
