企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
泉州市伯特利美术工艺有限公司,91350503156199984D,1986-01-02,N/A,陈月清,"852(万元人民币)","生产陶瓷工艺品，树脂工艺品，塑料制品；二手车中介服务。。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,泉州,"泉州市泉秀路成洲工业区"
南安市水头大盈和丰粮食加工厂,91350583X11615895G,1986-01-05,普通合伙,黄江旋,"N/A","生产加工、经营小麦粉(通用)(《全国工业产品生产许可证》有效期至2015年8月7日）。(以上经营范围涉及许可经营项目的,应在取得有关部门的许可后方可经营)",福建,泉州,"南安市水头镇大盈村"
中国农业银行股份有限公司仙游榜头分理处,913503227937759804,1986-01-07,N/A,陈国斌,"N/A","许可该机构经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列的为准。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,莆田,"福建省莆田市仙游县榜头镇溪尾村工艺路615-617号"
中闻集团福州印务有限公司,91350100154414062B,1986-01-10,N/A,杨福生,"7,087.8800(万元人民币)","出版物、包装装潢印刷品、其他印刷品。",福建,福州,"福州市鼓楼区鼓屏路33号"
福州市石棉制品厂,913501041545418979,1986-01-11,集体所有制,林家维,"25万人民币","仅供清理本企业债权债务使用。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,福州,"福州市仓山区公园东路1号"
厦门建邦资产管理服务有限公司,91350200612001450C,1986-01-11,N/A,叶衍榴,"160(万元人民币)","从事投资和资产管理的咨询等服务。",福建,厦门,"厦门市思明区环岛东路1699号建发国际大厦41楼A单元"
福建少年儿童出版社有限责任公司,913500001581443897,1986-01-15,N/A,陈效东,"2,000(万元人民币)","出版15岁以下以少年儿童为对象的政治、思想品德教育读物；儿童文学作品、连环画、科普读物；以及少儿工作者和家长培养教育少儿的辅导读物。本版出版物批发零售；对教育业的投资；教育咨询服务；互联网信息服务。",福建,福州,"福州市东水路76号"
福建省福清市融美工艺木竹制品有限公司,91350181611303967L,1986-01-15,N/A,薛守光,"240(万元人民币)","生产梧桐贴板棺木及其关连性木制品家俱、用具、装修装璜、竹制品、竹香。",福建,福州,"福建省福清市高山镇"
名城企业管理集团有限公司,91350100611305823J,1986-01-15,N/A,俞丽,"1,000(万美元)","其他未列明企业管理服务；企业管理咨询，商务咨询；新能源电池开发、生产、销售；建筑材料及相关五金件、纺织品、服装销售；写字楼租赁；福州晋安区王庄街道福马路168号名城花园",福建,福州,"福州市晋安区福马路168号(名城花园28#楼写字楼)名城广场16F"
福建东亿食品冷冻有限公司,91350105154414361H,1986-01-20,N/A,魏远平,"3,000(万)","水产品；自营和代理各类商品和技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外。",福建,福州,"福州市马尾罗星塔路150号"
