企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
大连威尔精细化工有限公司,912102001185651620,1986-01-01,N/A,丁宁,"515(万元人民币)","无机盐、醋酸盐、石墨加工；进出口业务（在许可证范围内）；涂料制造、销售",辽宁,大连,"辽宁省大连市甘井子区革镇堡镇棋盘村"
大连金州酒业销售有限公司,91210213118662464Y,1986-01-01,N/A,张军,"128(万元人民币)","酒、食品批发兼零售",辽宁,大连,"辽宁省大连市金州区西南窑104号"
大连金州新区电影发行放映公司,912102131186624564,1986-01-01,N/A,都兴强,"119(万元人民币)","电影发行、放映录像放映、录像制品零售及出租、牌匾制作、电影器材经销",辽宁,大连,"辽宁省大连市金州区友谊街道北山路２５５号"
中国工商银行股份有限公司大连中山广场支行,91210202118425979F,1986-01-01,N/A,李明,"N/A","办理存款、贷款、结算；个人储蓄存款业务，保管箱业务；外汇业务",辽宁,大连,"辽宁省大连市中山区中山广场1号"
大连铁山阀门有限公司,91210212243065976W,1986-01-01,N/A,王德猛,"200(万元人民币)","阀门,制冷设备、铸件、锻件制造；机械工业零部件、铆焊加工；房屋出租.",辽宁,大连,"辽宁省大连市旅顺口区铁山镇北鸦户嘴村"
瓦房店市邮政劳动服务公司,91210281702114803K,1986-01-01,N/A,林洪安,"114(万元人民币)","建筑劳务分包作业、木工、水电暖安装、维修及作业分包服务；手机销售，电脑、照相器材及配件销售、维修(以上涉及资质的凭资质经营)",辽宁,大连,"辽宁省瓦房店市站前广场9号"
大连圣原农业机械有限公司,912102041185121592,1986-01-01,N/A,王炎,"100(万元人民币)","经销农业机械、化工原料；农机产品技术开发；柜台出租、房屋出租",辽宁,大连,"辽宁省大连市沙河口区东北路75号"
海城市秋实耐火材料制造有限公司,91210381241556341B,1986-01-06,有限责任公司,任晓秋,"50万人民币","电熔镁、轻烧镁加工、销售",辽宁,鞍山,"海城市牌楼镇牌楼村"
中国石油天然气股份有限公司辽宁大连销售分公司镇西加油站,91210283582001790L,1986-01-06,N/A,李仁涛,"N/A","经销本公司生产的石油、成品油、石油化工产品、润滑油、沥青；房屋出租；以下项目仅限分支机构经营：百货、食品、副食品、饮料、烟（只限零售）、汽车配件、机电设备（不含小轿车）、五金交电、电气设备、电子产品、计生用品、一般劳保用品、水果、蔬菜、预包装食品、乳制品（不含婴幼儿配方乳粉）、建筑材料、散装食品、通讯器材销售，图书报刊、化肥零售；汽车修理，高速公路救援；停车、加水服务；三类机车",辽宁,大连,"辽宁省庄河市新华路二段23号"
凤城市煜城机械有限公司,91210682120352393W,1986-01-07,N/A,傅饶,"50(万元人民币)","锄草机、汽车配件、模具制造；机械加工；经营货物及技术进出口。",辽宁,丹东,"辽宁省丹东凤城市边门镇明亮村四组"
沈阳中建机械制造厂,91210105117954473D,1986-01-08,国有企业,肖丽琴,"48.2万人民币","检测仪器仪表、建筑机械制造、石油管件、灯具、环保设备制造；机械零部件、阀门成品加工。",辽宁,沈阳,"皇姑区陵东街167-9号"
沈阳市曙光金属制品厂,91210114118187843G,1986-01-08,个人独资企业,顾光,"N/A","手提金柜、卷柜、金属柜、办公文件盒制造",辽宁,沈阳,"沈阳市于洪区黄河北大街206-600号"
开原市日用杂品公司,91211282122921115L,1986-01-08,N/A,李忠利,"40(万元人民币)","日用杂品、五金、建材销售",辽宁,铁岭,"辽宁省铁岭市开原市长城街"
盛京银行股份有限公司沈阳市北站支行,91210103117814331Y,1986-01-09,N/A,佟晓萍,"N/A","许可该机构经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列的为准。",辽宁,沈阳,"沈阳市沈河区惠工东一街27号"
沈阳市金洪餐饮有限公司,91210102117804838T,1986-01-09,N/A,刘远华,"30(万元人民币)","中餐",辽宁,沈阳,"沈阳市和平区砂山街100号"
鞍山市盛华新型墙体材料制品厂,91210311119126129Q,1986-01-09,集体所有制,马占华,"35万人民币","页岩烧结砖、空心砖、建材、水稳材料销售；机加工。",辽宁,鞍山,"鞍山市千山区东鞍山镇侯角屯村"
沈阳起重运输机械厂分厂,91210104117874561A,1986-01-09,集体所有制,张宝斌,"236万人民币","处理企业内部事务。",辽宁,沈阳,"大东区沈铁路69号"
鞍钢民企热轧带钢制品厂,91210300241455532L,1986-01-10,集体所有制,周刚,"2000万人民币","金属制品、开钢卷、道板砖、通用零部件制造、机电检修、道路维修、绿化工程、电线制造；劳动力外包、仓储",辽宁,鞍山,"鞍山市立山区集贤街7号"
开原起重机总厂大修安装工程公司,91211282122916973E,1986-01-10,N/A,谭宝华,"236(万元人民币)","桥式起重机、门式起重机、轻小型起重设备安装、改造、维修（B级）；配件销售；技术咨询服务",辽宁,铁岭,"辽宁省铁岭市开原市解放路578号"
葫芦岛市连山区孤竹营供销合作社,91211402MA0U2LFX8P,1986-01-12,集体所有制,张美玲,"30万人民币","百货、日用杂品、服装鞋帽、办公用品销售；分室经营化肥、农药",辽宁,葫芦岛,"葫芦岛市连山区孤竹营子乡本街"
鞍山市电工器材厂,912103032413661261,1986-01-14,集体所有制,王兴华,"12.3万人民币","绝缘、云母制品、仪器仪表、热电偶、热电阻、取样器、耐火材料石棉制品、绝缘线、拔丝、小型结构件加工石棉制品、绝缘线、拔丝、小型结构件加工石棉制品、绝缘线、拔丝、小型结构件加工石棉制品、绝缘线、拔丝、小型结构件加工",辽宁,鞍山,"鞍山市铁西区体育街83号"
葫芦岛杨家杖子经济开发区工业总公司一厂,9121140062690348X9,1986-01-15,N/A,马云,"150(万元人民币)","管理本企业内部事务。空白空白",辽宁,葫芦岛,"葫芦岛杨家杖子经济开发区杨家杖子本街"
海城市长途客运公司,91210381241552252W,1986-01-16,N/A,宋云峰,"179(万元人民币)","旅客运输；经销：汽车配件",辽宁,鞍山,"海城市站前街"
沈阳秋林商贸有限公司,91210100117784355M,1986-01-16,N/A,卫东军,"333(万元人民币)","服装、鞋帽、针纺织品、日用百货、金银饰品、工艺品、五金交电、摩托车、汽车配件、日用杂品、微生物有机肥销售；家用电器维修；柜台租赁。",辽宁,沈阳,"沈阳市和平区中山路90号"
大连化建建设有限公司,91210200118585358C,1986-01-17,N/A,吴柏贤,"3,609.5500(万元人民币)","化工石油工程；机电安装工程；房屋建筑工程；防腐保温工程；炉窑工程；钢结构工程；城市道路照明工程；压力管道、压力容器、起重机械、变配电站、电器仪表安装与维修；高压射流清洗；电机维修；汽车货运；设备维修技术咨询与服务；建筑材料销售",辽宁,大连,"辽宁省大连市甘井子区甘南路40-1"
开原市工程地质勘察有限公司,91211282122917431Y,1986-01-17,N/A,赵文启,"168(万元人民币)","承担工程地质勘察工程设计、乙级标准规定的任务。",辽宁,铁岭,"辽宁省铁岭市开原市新城街石台社区四委三组"
沈阳市农业生产资料总公司,91210100243420464Y,1986-01-18,N/A,张方,"518(万元人民币)","农业生产资料、化肥、农药、农膜、农机、金属材料、交电、农用建材、日用杂品、五金工具、农副产品、化工原料（不含危险化学品）批发、零售；自营和代理各类商品及技术的进出口业务，但国家限定公司经营或禁止进出口的商品及技术除外；经营进料加工和“三来一补”业务；经营对销贸易和转口贸易；房屋租赁",辽宁,沈阳,"沈阳市大东区北顺城路194号"
锦州东祥金店有限责任公司,91210700120540773W,1986-01-21,N/A,李秀萍,"37.3000(万元人民币)","金银饰品、珠宝首饰、工艺品、化妆品零售。",辽宁,锦州,"锦州古塔区上海路三段51号"
沈阳矿务局蒲河煤矿集体企业公司,912101131181252042,1986-01-23,N/A,张坤普,"50(万元人民币)","此执照仅供处理本企业债权债务及缴纳本企业职工社会养老保险用。",辽宁,沈阳,"新城子区蒲河煤矿院内"
葫芦岛锦化建安防腐公司,91211400823711938P,1986-01-23,N/A,刘卫东,"335(万元人民币)","可承包６层和１５米跨度以下的民用建筑施工。小型设备安装、防腐、设备安装",辽宁,葫芦岛,"连山区化工街"
建昌县医药有限责任公司朝阳路大药房,912114225742518531,1986-01-31,N/A,于艳华,"N/A","中成药、中药饮片、化学药制剂、抗生素、生化药品、生物制品",辽宁,葫芦岛,"建昌县红旗街三段二号"
旅顺龙塘南海养殖场,91210231118618359E,1986-02-01,集体所有制,安茂富,"19.2万人民币","海水动、植物养殖.*",辽宁,大连,"辽宁省大连高新技术产业园区龙塘镇黄泥川村"
沈阳市苏家屯区兽药公司,912101111180127280,1986-02-05,N/A,梁凤珍,"19.3000(万元人民币)","兽用药、饲料添加剂零售、批发。兽用器械零售、批发。",辽宁,沈阳,"沈阳市苏家屯区枫杨路８１号"
瓦房店市蔬菜公司,91210281123613253J,1986-02-09,N/A,夏冲,"79(万元人民币)","干鲜蔬菜批发、零售；副食品（不含食盐)、日用杂品销售；房屋出租、柜台出租；销售服装、办公用品；市场管理",辽宁,大连,"辽宁省瓦房店市北共济街三段27号"
沈阳市特种电器厂,91210106117980700N,1986-02-15,国有企业,刘吉瑞,"11.7万人民币","特种互感器、变压器组件，防爆电器，特种电机，干式变压器制造。",辽宁,沈阳,"铁西区艳欣街六号"
本溪市溪湖区物资总公司,912105001198105023,1986-02-16,N/A,蔡巍然,"45(万元人民币)","仅限处理本企业债权债务及善后事宜用，不得从事经营活动。",辽宁,本溪,"溪湖区顺山街"
