企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
天津南疆储运总公司,911201161036123179,1986-01-04,N/A,刘桐和,"72(万元人民币)","仓储",天津,滨海,"天津市滨海新区塘沽新城农林队南"
天津市燕津汽车修理有限公司,91120102103207522Y,1986-01-05,N/A,貊祖艳,"123(万元人民币)","汽车修理；汽车配件制造；机加工。",天津,河东,"天津市河东区津塘路1号门"
天津来福有限公司,9112010360055121X8,1986-01-07,N/A,神吉祐辅,"50,000(万日元)","生产经营建筑用部件及建筑配套产品；兼营电镀防锈业务",天津,河西,"天津市河西区洞庭路52号"
静海区百货公司,91120223104138522K,1986-01-08,N/A,郑云庆,"75(万元人民币)","百货、针织品、服装鞋帽、烟、五金交电、工艺品零售。",天津,静海,"天津市静海区静海镇东方红路94号"
天津市三合橡胶塑料制品厂,91120112103862666E,1986-01-10,集体所有制,元以来,"40万人民币","橡胶零件制造、塑料密封制品制造；汽车货运",天津,津南,"双港镇后三合村"
天津塘沽钰丰容器制造有限责任公司,91120116103607569C,1986-01-15,有限责任公司,赵秀林,"200万人民币","冲压封头、容器结构件制造；减速机制造；铆焊、机加工；房地产经纪；水电安装工程；管道安装、维修；机电设备安装、维修；劳务服务。",天津,滨海,"天津市滨海新区塘沽胡家园街善门口村"
中国烟草总公司天津市公司,91120000103065720W,1986-01-19,N/A,孙晓莹,"10,188.2000(万元人民币)","卷烟雪茄烟全国购进批发、零售；进口卷烟雪茄烟全国购进批发、零售",天津,和平,"和平区长春道20号"
天津市东丽区第九电镀有限公司,91120110103743843N,1986-01-21,N/A,刘宪双,"58(万元人民币)","金属表面处理及热处理、机加工；铁桶翻新；铁板销售。",天津,东丽,"东丽区军粮城镇永兴五段"
天津市康发建材实业公司,911201041034161645,1986-01-21,N/A,蔡秋生,"30(万元人民币)","建筑材料、汽车配件、汽车装具、五金、交电(移动电话、无线寻呼机除外）、日用百货；劳务服务；机加工。",天津,南开,"南开区红旗路保山道10号"
天津市同生酱菜有限责任公司,91120110103543411H,1986-01-31,N/A,许世钰,"81(万元人民币)","调味料（半固态：番茄调味酱、涮羊肉调料）、蔬菜制品（酱腌菜：蒜蓉辣酱、酱腌菜类）生产",天津,东丽,"天津市东丽区赵沽里新工贸小区6排1号"
诚亿盛(天津)企业管理服务有限公司,91120111MA06AKTQ97,1986-02-01,N/A,刘文玉,"20(万)","企业管理服务；会议服务；人力资源服务；展览展示服务；房地产信息咨询；旅游信息咨询；企业登记代理服务；劳务服务；商标代理服务；翻译服务；物业服务；计算机软件技术开发、转让、咨询、服务；企业管理咨询；商务信息咨询；财务信息咨询；市场营销策划；计算机系统集成；室内外装饰设计；从事广告业务；计算机软硬件、办公用品批发兼零售；网络工程。",天津,西青,"天津市西青经济技术开发区赛达新兴产业园E2座503室A区"
天津市中光办公设备公司,91120104103412913D,1986-02-06,N/A,赵绪金,"30(万元人民币)","文化用品、体育用品、计算机、仪器仪表、百货、五金、交电、化工",天津,南开,"南开区咸阳路94号"
天津市恒升仓储有限公司,91120111103795301K,1986-02-21,N/A,苏建良,"1,600(万元人民币)","物资储存（不得储存易燃、易爆、易污染、易制毒化学品及原料）；劳务服务（搬倒装卸）；自有房屋租赁；机电设备租赁；冷藏服务；市场经营及管理服务（市场用地、占道、卫生、消防等符合国家规定后方可经营）；停车场服务；食用农产品（水产品、肉类）初加工；食用农产品（水产品、肉类、粮食、水果）、预包装食品兼散装食品、食品添加剂批发兼零售",天津,西青,"西青区东姜井村南"
天津光明公寓有限公司,91120104600551308A,1986-02-25,N/A,李玉忠,"1,724.4117(万元人民币)","为外商、侨胞提供住宅及各项为其住户服务的项目（国家有专项专营规定的按专营专项规定办理）",天津,南开,"南开区津淄公路46号"
天津市滨海新区塘沽渤海机械修造厂,91120116103611437R,1986-02-27,股份合作制,张德金,"210万人民币","铆焊、机加工、起重设备安装。",天津,滨海,"天津市滨海新区塘沽胡家园街郑庄子村"
