企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
介休市城市建设开发总公司,91140781113036130L,1986-01-01,N/A,霍建华,"120(万)","商品房销售、租赁（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山西,晋中,"山西省晋中市介休市北坛中路175号"
中国工商银行股份有限公司临猗支行,911408217136626105,1986-01-01,N/A,张学功,"N/A","金融业务;代理保险业务。",山西,运城,"山西省运城市临猗县城双塔南路199号"
中国农业银行股份有限公司古县城镇分理处,91141000813330322Y,1986-01-01,N/A,张元,"N/A","办理储蓄存款；贷款、结算业务；代理发行金融债券；代理发行、代理兑付、销售政府债券；买卖政府债券、金融债券；代理收付款项及代理保险业务；其总行在中国银行业监督管理机构等监管部门批准的业务范围内授权的业务；经中国银行业务监督管理机构等监管部门批准的其他业务。",山西,临汾,"山西省古县相如路金湾街十字路口东南角"
静乐县食品公司,911409261121006552,1986-01-03,N/A,孙文后,"32(万)","屠宰及肉类加工、批零：肉、禽、蛋及水产品批零：肉、禽、蛋及水产品（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山西,忻州,"静乐县城西关"
山西省文水县粮油工业公司,91141121112370911Q,1986-01-03,N/A,郭俊浩,"50(万元)","粮油购销；饲料销售。",山西,吕梁,"文水县西门外粮食加工厂"
山西省公路局劳动服务公司招待所,91140105110153948L,1986-01-04,N/A,胡聪明,"3.9000(万)","会议服务；住宿服务;食堂（不含凉菜)（依法须批准的项目，经相关部门批准后方可开展经营活动)",山西,太原,"太原市小店区师范街5号"
五台县滹沱河第二水电有限责任公司,91140922111952522R,1986-01-05,N/A,边俊章,"155(万)","发售电（法律法规禁止经营的不得经营，需经国家专项审批的经审批后方可经营）",山西,忻州,"五台县神西乡坪上村"
山西新华书店集团五台有限公司,91140922111951933D,1986-01-05,N/A,郭振宇,"572.7823(万)","书刊、音像制品批发零售，文化用品，体育用品，计算机软硬件，办公设备及耗材，教学仪器设备，玩具，家用电器，日杂用品，工艺美术品零售，房屋租赁；代理发行教材、道路普通货物运输,软件服务**（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山西,忻州,"五台县台城镇米市街"
五台县昌源食品有限公司,91140922713629300A,1986-01-05,N/A,王荣光,"820.0300(万)","活畜屠宰、加工（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山西,忻州,"五台县沟南乡小颖河"
中铁物资太原轨枕有限公司,91140000110014788M,1986-01-06,N/A,张向辉,"12,880(万元)","制造铁路及民用混凝土轨枕，混凝土电杆；混凝土制品构件制作及技术咨询服务；装卸、搬运、租赁、仓储服务；砂石加工；钢丝加工；钢材、水泥、铁路工务配件经销；机械加工、金属材料制作；道路货物运输。",山西,太原,"太原市尖草坪区新兰路112号"
永和县电影公司,91141032408250521Y,1986-01-06,N/A,张建疆,"20(万)","16MM电影发行、放映（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山西,临汾,"永和县正大路15号"
太原市富资商贸有限公司,91140107110190079X,1986-01-06,N/A,辛建军,"3(万)","针纺织品、日用百货、五金交电、油漆、日用杂品、化工产品（不含危险品）、文具用品的零售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山西,太原,"太原市杏花岭区桃园北路桃园二巷51号"
长治市城区圣华商贸中心宏达建材门市部,91140402668624040E,1986-01-06,集体分支机构(非法人),赵建壮,"N/A","建材",山西,长治,"长治市城区紫坊凯丰市场南11排34号"
