企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
会宁县韩家集供销合作社云台分销店综合门市部,91620422MA73RQ1Y5X,1993-01-08,集体分支机构(非法人),王守宽,"N/A","百货、针纺织品、五金、交电、服装鞋帽零售。卷烟、雪茄烟、预包装食品兼散装食品 乳制品",甘肃,白银,"甘肃省白银市会宁县韩家集乡云台村"
兰州公交集团有限公司第六客运公司,916201009243926575,1993-01-13,N/A,李彪,"N/A","公交汽车营运，客车装配，汽车",甘肃,兰州,"甘肃省兰州市七里河区上西园440号"
嘉峪关市供销合作社新城供销社,916202002246404963,1993-01-23,集体所有制,陶进荣,"82万人民币","日用百货、文化用品、服装、鞋帽、针纺织品、五金工具、日用杂品、化肥、地膜、畜产品、干鲜果品的批发零售；房屋租赁。",甘肃,嘉峪关,"甘肃省嘉峪关市新城镇"
甘肃电子集团物业公司,916200002243392493,1993-02-01,N/A,沈玉萍,"1,454(万元人民币)","房屋出租、电子计算机技术服务。",甘肃,兰州,"甘肃省兰州市城关区定西南路254号"
永靖县农村信用合作联社,916229232263221418,1993-02-16,N/A,赵烽,"1,132.5959(万元人民币)","吸收公众存款；发放短期、中期和长期贷款；办理国内结算；办理票据承兑和贴现；代理发行，代理兑付，承销政府债券；买卖政府债券、金融债券；从事同业拆借；代理收付款及代理保险业务；经中国银行业监督管理委员会批准的其他业务###",甘肃,临夏,"甘肃省临夏州永靖县刘家峡镇川中路"
华池县农村信用合作联社营业部,91621023926131477Y,1993-02-17,N/A,马悦成,"20()","承办农村农民、企事业单位及个人存贷款业务；结算业务服务***",甘肃,庆阳,"甘肃省庆阳市华池县城中街幼儿园巷"
八冶建设集团金昌通达房地产开发有限公司,91620300224693934L,1993-02-18,N/A,曲宝学,"1,050(万元人民币)","房地产开发、销售、租赁（凭有效资质证经营），化工产品（不含化学危险品）、机电产品（不含小轿车）、有色金属材料（不含贵金属）、农副产品",甘肃,金昌,"甘肃省金昌市金川区金川区115号"
甘肃省兰州物资供应站机械厂,916201032244756893,1993-02-24,集体所有制,李红强,"60万人民币","机械铆焊、金属结构件加工。",甘肃,兰州,"兰州市七里河区建西西路17号"
兰州高科投资(控股)集团有限公司,91620100296582571P,1993-02-26,N/A,马福才,"N/A","高新区基础设施、公用事业及相关国有资产的市场化运作；授权范围内可经营性土地的征购、储备、开发；高新区基础设施建设；房地产开发（凭资质证经营）；环保工程（凭资质证经营）；污水处理工程的建设运营管理（凭资质证经营）热力供应；房屋租赁（以上项目国家禁止及须取得专项许可的除外）****",甘肃,兰州,"甘肃省兰州市城关区张苏滩581号"
徽县农村信用合作联社,91621227225850137J,1993-03-06,N/A,刘国军,"150(万元人民币)","办理存款、贷款，票据贴现，国内结算业务；办理个人储蓄业务，代理其它银行的金融业务，代理收付索款项及受托代办保险业务；买卖政府债券；代理发行、代理兑付、承销政府债券，统一办理辖内农村信用社资金融通调剂业务，办理经中国人民银行批准的其它业务。",甘肃,陇南,"陇南市徽县城关镇建新路14号"
临洮县长江彩印厂,91621124720295775F,1993-03-09,合伙企业,李长江,"N/A","办公耗材：复印纸、其他纸制品",甘肃,定西,"洮阳镇小东门外22号"
金昌市金川区农村信用合作联社,916203002246940561,1993-03-09,N/A,王吉青,"1,025(万元人民币)","吸收公众存款、发放短期、中期和长期贷款、办理国内结算业务、办理票据承兑和贴现、代理发行、代理兑付、承销政府债劵、买卖政府债劵、金融债劵、从事同业拆借、代理收付款项及代理保险业、经中国银行业监督管理委员会批准的其他业务。",甘肃,金昌,"甘肃省金昌市金川区金川路1号"
