企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
云南省烟草公司西双版纳州公司工会委员会,815328005896032092,1993-01-01,N/A,尤辉,"500(万元人民币)","卷烟、雪茄；处理没收走私卷烟本省（市、自治区）购进本地批发；进口卷烟、雪茄烟本省",云南,西双版纳,"景洪市勐泐大道78号"
中国石化销售有限公司云南昆明寻甸金所加油站,915301297482554334,1993-01-01,N/A,吴森,"N/A","石油制品、石油包装容器、石油库站设备、百货、针纺织品销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",云南,昆明,"云南省寻甸县金所乡"
富源县粮油贸易总公司,91530325217313358G,1993-01-01,N/A,向廷碧,"30(万元人民币)","粮食及制品，食用油及制品，食品，烟(不含批发)酒糖茶；粮油基地、农牧基地建设；农业综合开发；百货，五金交电,化工产品(不含国家管理制品),纺织品,钢材,粮油仓储机械（依法须经批准的项目，经相关部门批准后方可开展经营活动）",云南,曲靖,"云南省曲靖市富源县中安街道太和街88号"
曼腊供销社农机配件门市部,91532823MA6K85W15Q,1993-01-01,集体分支机构(非法人),岩约,"N/A","各类农机配件、农用机械、小五金、铁制小皮具。",云南,西双版纳,"云南省西双版纳州勐腊县曼腊乡朱石河"
云南省烟草公司西双版纳州公司,91532800218570225X,1993-01-01,N/A,尤辉,"500(万元人民币)","卷烟、雪茄；处理没收走私卷烟本省（市、自治区）购进本地批发；进口卷烟、雪茄烟本省",云南,西双版纳,"云南省西双版纳傣族自治州景洪市勐泐大道78号"
安宁市物资回收总公司废旧物资交易市场十六门市,91530181748278176Y,1993-01-03,N/A,汪爱民,"N/A","废旧金属及其他废旧物资收购＊兼营范围：（依法须经批准的项目，经相关部门批准后方可开展经营活动）",云南,昆明,"安宁市连然镇大凹子村"
云南集成置业有限公司,91530000216594776G,1993-01-04,N/A,林华灼,"2,000(万)","房地产开发经营；实业投资及对所投资的项目进行管理；矿产品、有色金属及贵金属、汽车配件、百货的销售。",云南,昆明,"云南省昆明市拓东路75号集成广场十三楼"
昆明金茂粮油经营有限责任公司,91530100216594784G,1993-01-04,N/A,刘增祥,"250(万元人民币)","粮食、酒（零售）、饮料、日用百货、工艺美术品、普通机械、仪器仪表、金属材料、建筑材料、装饰材料、五金交电、电子产品的销售；住宿；餐饮服务；桑拿；停车场；物业租赁（依法须经批准的项目，经相关部门批准后方可开展经营活动）",云南,昆明,"昆明市永胜路金茂大厦"
昆明市供销商业网点设施建设开发分公司,915301002165948051,1993-01-04,N/A,赵应良,"1,000(万元人民币)","商业网点开发咨询服务、自有房屋租赁＊兼营范围：建筑材料、金属材料、五金交电、电器机械及器材、电子产品、通信设备、针纺织品、农副产品的销售；以下范围限分支机构经营：酱腌菜的加工及销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",云南,昆明,"昆明市拓东路90号"
云南煤炭多种经营公司,91530000216531142T,1993-01-06,N/A,李晓航,"1,498(万元人民币)","原煤及制品，矿产品，金属材料，化工原料及产品",云南,昆明,"云南省昆明市白塔路329号"
云南建材企业发展公司,915301032166957102,1993-01-06,N/A,杨九嶷,"30(万元人民币)","石材成品及半成品、建筑材料、钢材、工艺美术品（不含金银）、机电产品、日用百货、金属制品、橡胶制品、陶瓷制品、汽车配件、工矿配件的批发零售，水处理技术咨询服务，石材加工制作的服务，室内装饰工程设计与施工、技术咨询的服务兼营范围：（依法须经批准的项目，经相关部门批准后方可开展经营活动）",云南,昆明,"昆明市东风东路48号金泰大厦901A号"
昆明五华东寺塔食品有限公司,91530100216654468D,1993-01-07,N/A,刘坤,"214.4700(万元人民币)","预包装食品兼散装食品的批发兼零售；日用百货、化妆品的销售。",云南,昆明,"云南省昆明经开区云大西路新广丰食品物流市场C区3幢1-11号"
楚雄市康拓医药有限公司,91532301217442942H,1993-01-07,N/A,杨育康,"450(万元人民币)","许可经营项目：抗生素、中成药、生化药品、化学药制剂、三类：注射穿刺器械、一次性使用无菌医疗器械、医用高分子材料及制品批发。一般经营项目：经营准予备案登记的食健字号保健食品、日用百货、纸、纸制品、五金交电、钢材、水泥、日用化学制品的销售。",云南,楚雄,"云南省楚雄州楚雄市富民机电机械加工基地东升路888号附15号"
昆明凌雁经贸有限公司,91530102216672586W,1993-01-07,N/A,李莲英,"50(万元人民币)","汽车配件的销售；汽车维修（依法须经批准的项目，经相关部门批准后方可开展经营活动）",云南,昆明,"云南省昆明市五华区西站虹山东路(云南省昆明汽车运输经贸公司服务公司旁)"
昆明吉庆祥食品有限责任公司经营部,915301009166242198,1993-01-07,N/A,蒋忆冰,"N/A","糕点、饼干及食品的生产、销售；糖、茶、瓶装饮料、粮油制品、烟酒（零售）、调味品、包装小食品、雪糕的销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",云南,昆明,"昆明市螺峰街107号"
祥云县芮家农工商总公司,91532923218730356F,1993-01-08,N/A,杨家富,"35(万元人民币)","饲料、农作物产品、日用百货兼营范围：(经营范围中涉及专项审批的按许可证经营)（依法须经批准的项目，经相关部门批准后方可开展经营活动）",云南,大理,"云南省大理州祥云县祥城镇芮家村公所"
