企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
湖南省辰溪县楚峰冶金设备机械厂,91431223722515225H,2001-01-04,个人独资企业,罗佑武,"N/A","金属结构、冶金设备【不含特种设备】制造、销售；非生产性废旧物资【不含报废汽车】收购、销售。",湖南,怀化,"辰溪县锦滨乡花塘坪村"
浏阳国安广电宽带网络有限责任公司,91430181707240294A,2001-01-04,N/A,王文,"7,200(万元人民币)","有线电视网络规划、建设、管理、运营、维护；广播电视基本业务、广播电视扩展业务；付费电视、图文电视、远程医疗、远程教育、电视会议、视频点播等信息服务；广播电视增值业务；广告（不含固定形式广告）设计、制作、发布、代理；综合布线工程的设计、施工，电视监控系统及防盗报警装置工程设计、施工与维护，智能化信息系统集成；组建集团专网、国际互联网业务、多媒体、高速线路的出租等业务；网络相关设备、器材和软件开发、销售；卫星电视地面接收设施安装。",湖南,长沙,"浏阳市广电中心"
常德市芷兰物业服务有限责任公司,9143070275060281XU,2001-01-04,N/A,熊跃平,"60(万元人民币)","物业服务；餐饮服务；水电安装工程施工；水暖工、电工维修服务。",湖南,常德,"常德市武陵区芷兰街道办事处芷荷社区朗州路芷兰居38栋"
湖南家润多超市有限公司益阳店,91430900734745909U,2001-01-04,N/A,N/A,"N/A","销售食品、饮料、烟草（限零售）、日用百货、纺织品、服装、草帽、日用杂品、五金、交电、化工（不含危险化学品及监控化学品）、图书报刊（限零售）、音像制品（限零售）、家具、首饰、办公设备、加工、销售糕点；收购加工、销售政策允许的农副产品；提供餐饮 服务。",湖南,益阳,"益阳市资阳区长春镇马良居委会华信商厦"
衡南县泉溪镇冲压电器厂,92430422MA4LRNX54E,2001-01-04,个体工商户,李俊军,"N/A","冲压件、五金、电器生产销售。",湖南,衡阳,"衡南县泉溪镇半边街"
沅江市宏达无机化工有限公司,91430981722513393H,2001-01-04,N/A,贺正林,"500(万元人民币)","沉淀硫酸钡（不含化学危险品）生产、销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）",湖南,益阳,"沅江市新湾镇洪家嘴村"
湖南邵阳湘运集团有限责任公司隆回县汽车西站,91430524MA4L4CKU0A,2001-01-04,N/A,唐红纲,"N/A","道路客运、货运服务， 停车、洗车、修理服务，汽车销售、汽车租赁，汽车性能检测，餐饮、住宿服务，自有房屋（门面）出租，超市综合零售，物业管理，汽车代驾服务。",湖南,邵阳,"湖南省隆回县桃洪镇横江村"
湖南锰兴新材料有限公司,914301007225133185,2001-01-04,N/A,张远军,"2,300(万元人民币)","硫酸、液氨、二氧化硒、硒粉、硝酸、磷酸的批发（危险化学品经营许可证有效期至2016年4月6日止）；法律、行政法规和政策允许的矿产品、磁性材料、纳米级材料、合金材料、金属锰粉的开发、生产、销售；金属包装桶、塑料制品、法律、行政法规和政策允许的化工原料及产品的生产、销售；自营和代理各类商品和技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外。",湖南,长沙,"长沙市开福区芙蓉中路一段468号湖南财富中心富座708室"
浏阳市工威自来水安装有限公司,914301817225146529,2001-01-04,N/A,孔祥忠,"671.5000(万元人民币)","建筑物自来水系统、建筑物排水系统、管道设施的安装服务；水处理设备的安装；市政公用工程施工；管道工程施工服务。",湖南,长沙,"浏阳淮川劳动中路1号"
常德市华远装饰有限公司,91430702722528026N,2001-01-04,N/A,张勇,"50(万元人民币)","建筑装饰工程设计，室内外装饰，电子产品，机械设备的设计、制造。",湖南,常德,"常德市武陵区丹阳街道办事处北正街社区建设西路8号(广宇商务楼5楼)"
炎陵县建筑工程公司第二工程队,91430225578604142H,2001-01-05,N/A,N/A,"N/A","承担12层以下，20米跨度以内的房屋建筑，高度50米以下的水塔、烟囱等构筑物的建筑施工。 建筑材料，建筑五金，水泥预制构件，石膏板销售，室内装饰，建筑业务咨询。",湖南,株洲,"炎陵县霞阳镇炎陵西路95号"
衡阳市三禾药机制造有限公司,91430400722514599J,2001-01-05,N/A,姚莉华,"500(万元人民币)","制药机械、食品机械、化工机械、环保设备、D1、D2/类压力容器的生产、销售及压力管道安装。",湖南,衡阳,"衡阳市雁峰区白沙洲联盟山108号"
