企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
五常市博林木业有限公司,91230184300863107E,2015-01-04,N/A,赵树军,"50(万)","木材加工、销售。",黑龙江,哈尔滨,"五常市山河镇福安村"
东宁永新水稻种植农民专业合作社,93231024325862944N,2015-01-04,N/A,王永刚,"N/A","玉米、水稻、小米、豆类的种植、加工与销售。",黑龙江,牡丹江,"东宁市团结路65号愉景豪苑7号楼1层14号"
佳木斯百姓医药连锁经营有限公司富锦陆园分店,9123088233336497XH,2015-01-04,N/A,徐颖超,"N/A","零售化学药制剂、中成药、抗生素、生化药品、生物制品、中药饮片、保健品、日用品、化妆品。",黑龙江,佳木斯,"富锦市陆园小区1楼门市24、25号门"
五常市米仙子水稻种植专业合作社,93230184300863908Q,2015-01-04,N/A,池俊清,"N/A","组织本社成员开展水稻种植；组织采购、供应成员所需的生产资料；提供本社成员间水稻种植产品的运输、贮藏、销售等服务；开展与水稻种植经营有关的技术培训、技术交流和信息咨询服务。",黑龙江,哈尔滨,"五常市卫国乡长征村邢家店屯"
五常市李文财水稻种植专业合作社,93230184301182717P,2015-01-04,N/A,李文才,"N/A","组织本社成员开展水稻种植；组织采购、供应成员所需的生产资料；提供本社成员间水稻种植产品的运输、贮藏、销售等服务；开展与水稻种植经营有关的技术培训、技术交流和信息咨询服务。",黑龙江,哈尔滨,"五常市兴盛乡九莲村永发屯"
依安县龙程门窗制造厂,92230223MA1A47L37X,2015-01-04,个体工商户,李文江,"N/A","门窗制作加工。",黑龙江,齐齐哈尔,"黑龙江省齐齐哈尔市依安县依安镇西南街H175-5"
五常市永坤水稻种植专业合作社,93230184300863676Q,2015-01-04,N/A,张振双,"N/A","组织本社成员开展水稻种植；组织采购、供应成员所需的生产资料；提供本社成员间水稻种植产品的运输、贮藏、销售等服务；开展与水稻种植经营有关的技术培训、技术交流和信息咨询服务。",黑龙江,哈尔滨,"五常市小山子镇胜远村一屯"
依安县盛泰装卸有限责任公司,91230223325864165J,2015-01-04,N/A,李青山,"120(万)","装卸；仓储；运输。",黑龙江,齐齐哈尔,"依安火车站货场院内"
勃利县华欣蓝靛果种植专业合作社,932309213258726910,2015-01-04,N/A,郝国华,"N/A","蓝靛果、沙果种植，组织收购，销售成员及同类生产经营者的产品&&&",黑龙江,七台河,"黑龙江省七台河市勃利县城西街8委石油公司加油站西北侧"
五常市天人合一水稻种植农民合作社联社,932301843008837307,2015-01-04,N/A,许京玲,"N/A","组织本社成员开展水稻种植；组织采购、供应成员所需的生产资料；提供本社成员间水稻种植产品的运输、贮藏、销售等服务；开展与水稻种植经营有关的技术培训、技术交流和信息咨询服务。",黑龙江,哈尔滨,"五常市卫国乡东安村一屯"
五常市闫家裕满水稻种植专业合作社,93230184301196377U,2015-01-04,N/A,闫志林,"N/A","组织本社成员开展水稻种植；组织采购、供应成员所需的生产资料；提供本社成员间水稻种植产品的运输、贮藏、销售等服务；开展与水稻种植经营有关的技术培训、技术交流和信息咨询服务。",黑龙江,哈尔滨,"五常市卫国乡卫国村"
五常市老把头水稻种植专业合作社,9323018430086381X5,2015-01-04,N/A,王俊文,"N/A","组织本社成员开展水稻种植；组织采购、供应成员所需的生产资料；提供本社成员间水稻种植产品的运输、贮藏、销售等服务；开展与水稻种植经营有关的技术培训、技术交流和信息咨询服务。",黑龙江,哈尔滨,"五常市红旗乡多欢村"
北京易宝金融信息服务有限公司黑龙江分公司,912301023009803031,2015-01-04,N/A,崔晓艳,"N/A","金融信息服务",黑龙江,哈尔滨,"哈尔滨市道里区群力新区天鹅湾写字楼B区23栋1单元803号"
五常市方禾水稻种植专业合作社,93230184300863510A,2015-01-04,N/A,杨勇,"N/A","组织本社成员开展水稻种植；组织采购、供应成员所需的生产资料；提供本社成员间水稻种植产品的运输、贮藏、销售等服务；开展与水稻种植经营有关的技术培训、技术交流和信息咨询服务。",黑龙江,哈尔滨,"五常市龙凤山镇东兴村"
七台河市红升玉米种植农民专业合作社,93230900325893580F,2015-01-04,N/A,李文玉,"N/A","玉米种植，依法为成员提供运输、贮藏、烘干销售；组织采购、供应成员所需的生产资料；引进新技术、新品种、开展技术培训、技术交流和咨询服务",黑龙江,七台河,"黑龙江省七台河市新兴区红旗镇红升村"
五常市东天玉米种植专业合作社,93230184300863625G,2015-01-04,N/A,张立辉,"N/A","组织本社成员开展玉米种植；组织采购、供应成员所需的生产资料；提供本社成员间玉米种植产品的运输、贮藏、销售等服务；开展与玉米种植经营有关的技术培训、技术交流和信息咨询服务。",黑龙江,哈尔滨,"五常市安家镇安家村"
五常市好口福水稻种植专业合作社,93230184301182899U,2015-01-04,N/A,吕文海,"N/A","组织本社成员开展水稻种植；组织采购、供应成员所需的生产资料；提供本社成员间水稻种植产品的运输、贮藏、销售等服务；开展与水稻种植经营有关的技术培训、技术交流和信息咨询服务。",黑龙江,哈尔滨,"五常市向阳镇东新立村中合屯"
五常市丁香水稻种植专业合作社,93230184300883597P,2015-01-04,N/A,黄永君,"N/A","组织本社成员开展水稻种植；组织采购、供应成员所需的生产资料；提供本社成员间水稻种植产品的运输、贮藏、销售等服务；开展与水稻种植经营有关的技术培训、技术交流和信息咨询服务。",黑龙江,哈尔滨,"五常市长山乡长兴村丁家屯"
依兰县红星粮库收储有限责任公司,91230123300863799L,2015-01-04,N/A,郭大成,"50(万元)","粮食收购、储存、加工销售、装卸搬运、场地设施出租",黑龙江,哈尔滨,"依兰县达连河镇红星村"
上海贯商金融信息服务有限公司哈尔滨分公司,912301043012005597,2015-01-04,N/A,张殿才,"N/A","房地产咨询；商务咨询",黑龙江,哈尔滨,"哈尔滨市道外区红旗大街469号"
七台河市小城伙计信息科技有限公司,91230900325863170N,2015-01-04,N/A,林邱,"10(万)","互联网和相关服务，",黑龙江,七台河,"黑龙江省七台河市桃山区桃北街警官公寓1号楼"
佳木斯博扬文化传媒有限公司,91230800325833940L,2015-01-05,N/A,张扬,"100(万)","广告设计、制作、代理、发布，会议及展览服务，企业营销策划，社会经济咨询，网络技术服务，文化艺术活动策划、电子商务、广告产品销售、群众文化活动管理服务（工商登记、备案信息及工商登记前置改后置目录请登录企业信息公示系统查询）",黑龙江,佳木斯,"前进区林海社区"
五大连池市华龙粮贸有限公司,91231182325891200R,2015-01-05,N/A,付英华,"300(万)","大豆、玉米、小麦、收购、销售",黑龙江,黑河,"五大连池市龙镇开发村"
七台河市融发商务信息咨询有限公司,912309003258917298,2015-01-05,N/A,刘颖,"10(万元)","商务信息咨询服务，",黑龙江,七台河,"黑龙江省七台河市桃山区光明街167号"
五大连池风景区裕兴粮食种植专业合作社,93231103325893847G,2015-01-05,N/A,孙常武,"N/A","土地连片耕种及农业生产资料购买，农产品、黄豆豆油加工、销售，豆制品深加工、运输、储藏及产品销售，农产品收购以及与农业生产经营有关的技术、信息服务，农家院式餐饮服务。",黑龙江,黑河,"五大连池风景区龙泉村"
佳木斯市新宏宇商贸有限公司,912308003258648789,2015-01-05,N/A,贾晓光,"10(万)","后置许可项目：预包装食品、保健食品、日用百货、厨房用品、生活电器、针织家纺、工艺美术品批发、零售(工商登记、备案信息及工商登记前置改后置目录请登录企业信息公式系统查询)。",黑龙江,佳木斯,"佳木斯市向阳区青云社区"
七台河市腾奔煤炭经销有限责任公司,91230900325892799N,2015-01-05,N/A,腾凤文,"1,000(万)","煤炭、焦炭、、洗煤批发零售,玉米、大豆批发零售，",黑龙江,七台河,"黑龙江省七台河市桃山区桃东街欧洲新城26号楼"
五大连池市龙腾粮食种植农民专业合作社,93231182325866195K,2015-01-06,N/A,杨永生,"N/A","以成员为服务对象，依法组织成员进行粮食、大豆种植、原粮销售、储藏以及提供与粮食生产经营有关的技术、信息服务***",黑龙江,黑河,"五大连池市太平乡庆民村"
五常市双吉水稻种植专业合作社,932301843008838538,2015-01-06,N/A,陶延会,"N/A","组织本社成员开展水稻种植；组织采购、供应成员所需的生产资料；提供本社成员间水稻种植产品的运输、贮藏、销售等服务；开展与水稻种植经营有关的技术培训、技术交流和信息咨询服务。",黑龙江,哈尔滨,"五常市五常镇远景村五队"
东宁顺通食品有限公司,91231024325895260P,2015-01-06,N/A,袁德俊,"200(万元)","糕点、面包制作、销售。",黑龙江,牡丹江,"东宁镇东外环"
七台河市新兴区正大养殖场,92230900MA1A4WN54K,2015-01-06,个体工商户,张雅玲,"N/A","牛、猪的饲养，",黑龙江,七台河,"黑龙江省七台河市新兴区东风变电所南200米"
五常市乡韵水稻种植专业合作社,932301843008839176,2015-01-06,N/A,于成国,"N/A","组织本社成员开展水稻种植；组织采购、供应成员所需的生产资料；提供本社成员间水稻种植产品的运输、贮藏、销售等服务；开展与水稻种植经营有关的技术培训、技术交流和信息咨询服务。",黑龙江,哈尔滨,"五常市安家镇民主村新发屯"
东宁利升源进出口贸易有限公司,91231024325895754F,2015-01-06,N/A,刘华玥,"50(万)","自营和代理各类商品和技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外；通过边境小额贸易方式向毗邻国家开展各类商品及技术的进出口业务，国家限制或禁止进出口的商品及技术除外；装饰、装修。",黑龙江,牡丹江,"东宁镇水产家属楼3号门市"
七台河市经通隐形眼镜销售有限公司,9123090032583701XA,2015-01-06,N/A,吴金辉,"3(万元)","角膜接触镜及护理液",黑龙江,七台河,"黑龙江省七台河市桃山区桃北街文化小区10#(名品同仁眼镜店内）"
中国联合网络通信有限公司漠河县分公司河东新区营业厅,91232700MA18XPCL2X,2015-01-06,N/A,赵丽,"N/A","经营固定网本地电话业务（含本地无线环路业务）、公众电报和用户电报业务、国内通信设施服务业务；经营固定网国内长途电话业务、固定网国际长途电话业务、IP电话业务（限Phone-Phone的电话业务）、900/1800MHzGSM第二代数字蜂窝移动通信业务、WCDMA第三代数字蜂窝移动业务、LTE/第四代数字蜂窝移动通信业务（TD-LTE）、卫星国际专线业务、因特网数据传送业务、国际数据通信业务、26GHz无线接入业务；;经营国内甚小口径终端地球站",黑龙江,大兴安岭,"大兴安岭地区漠河县河东新区明苑小区一号楼二号商服"
东宁骏升汽车销售有限公司,91231024325863509Q,2015-01-06,N/A,张宇,"10(万元)","汽车销售。",黑龙江,牡丹江,"东宁市东宁镇团结路65号愉景豪苑2号楼1层01"
五常市依杉水稻种植专业合作社,932301843011966417,2015-01-06,N/A,张杰,"N/A","组织本社成员开展水稻种植；组织采购、供应成员所需的生产资料；提供本社成员间水稻种植产品的运输、贮藏、销售等服务；开展与水稻种植经营有关的技术培训、技术交流和信息咨询服务。预包装食品销售",黑龙江,哈尔滨,"五常市山河镇站前街"
七台河市厚亚贸易有限公司,91230900325834281G,2015-01-06,N/A,谭桂芳,"700(万元)","矿山设备及配件、机电设备、轴承、电线、电缆、仪器仪表、劳动保护用品、润滑油、五金、日用杂品、水暖件、钢材、水泥、工程机械、标准件、绝缘材料、洗煤助剂、煤炭、焦炭、化工产品(不含危险品)，橡胶、塑料制品、高低压电器、电瓶、汽车配件销售；",黑龙江,七台河,"黑龙江省七台河市新兴区河南街(一百桥头)"
五常市广阔水稻种植专业合作社,93230184MA18W4UB2G,2015-01-08,N/A,李广生,"N/A","组织本社成员开展水稻种植；组织采购、供应成员所需的生产资料；提供本社成员间水稻种植产品的运输、贮藏、销售等服务；开展与水稻种植经营有关的技术培训、技术交流和信息咨询服务。",黑龙江,哈尔滨,"五常市卫国乡卫国村"
哈尔滨净雅居餐饮服务有限公司,91230127MA18X9T059,2015-01-08,N/A,王嘉庆,"200(万)","正餐服务；企业管理",黑龙江,哈尔滨,"木兰县木兰镇奋斗街三委十二组263栋1层7号"
哈尔滨市博达骏成商贸有限公司,91230111301200356N,2015-01-08,N/A,马强,"100(万)","销售家用电器、汽车饰品、珠宝、黄金饰品、建材、家具、服装、电子产品、布匹，食品流通许可。",黑龙江,哈尔滨,"哈尔滨市呼兰区幸福街幸福小区4#楼1层13号"
五常市尚富水稻种植专业合作社,932301843012175294,2015-01-08,N/A,尚上,"N/A","组织本社成员开展水稻种植；组织采购、供应成员所需的生产资料；提供本社成员间水稻种植产品的运输、贮藏、销售等服务；开展与水稻种植经营有关的技术培训、技术交流和信息咨询服务。",黑龙江,哈尔滨,"五常市五常镇莲花村三队"
五常市田贵水稻种植专业合作社,93230184301200217H,2015-01-08,N/A,田贵,"N/A","组织本社成员开展水稻种植；组织采购、供应成员所需的生产资料；提供本社成员间水稻种植产品的运输、贮藏、销售等服务；开展与水稻种植经营有关的技术培训、技术交流和信息咨询服务。",黑龙江,哈尔滨,"五常市五常镇莲花村"
五大连池市茂源肉牛养殖农民专业合作社,93231182325871197D,2015-01-08,N/A,杨龙,"N/A","以成员为服务对象，依法组织成员进行肉牛养殖；粮食种植、粮食销售、储藏以及提供与粮食生产经营有关的技术、信息服务；苜蓿草的种植、销售、储藏以及提供与苜蓿草生产经营有关的技术、信息服务***",黑龙江,黑河,"五大连池市沾河林业局新民林场"
伊春市成文饲料加工有限公司,91230700325837503T,2015-01-08,N/A,张国臣,"20(万元)","饲料加工；仓储服务",黑龙江,伊春,"黑龙江省伊春市乌马河区长征街砖木结构205-328"
