企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
门源县振源建筑工程有限责任公司,91632221227001120X,2002-01-04,N/A,刘芝刚,"4,300(万元)","房屋建筑工程；市政公用工程；公路工程；桥梁工程；室内外装饰装修工程；钢结构工程；建筑幕墙工程；防水防腐保温工程；网围栏工程；消防设施工程；地基基础工程（依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,海北,"门源县浩门镇东大街（原州物资公司院内）"
海东市平安区弘宇汽车服务有限公司,91632121710468396L,2002-01-07,N/A,李增玉,"30(万元)","交通运输咨询、新旧汽车评估、贸易代理（二手车交易）、旅游咨询服务、道路货物运输服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,海东,"青海省海东市平安区平安镇海东路杨家桥西"
青海盐湖精细化工有限公司,916329007104910195,2002-01-07,N/A,李鹏程,"2,000(万元)","氯化钠浮选剂、化工产品（不含化学危险品）开发、研究、生产、销售;普通货物运输（以上经营范围依法经相关部门批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"西宁经济技术开发区开元路17号"
青海宏林东风汽车销售服务有限公司,91630000710484716A,2002-01-08,N/A,马军,"300(万元)","汽车销售（小轿车除外）；汽车配件、五金交电、化工（危险化学品除外）、建材、日用百货的销售、二类机动车维修",青海,西宁,"西宁市德令哈路195号"
西宁置地典当有限责任公司,91630100710486498B,2002-01-08,N/A,伍志龙,"1,000(万元)","动产质押典当业务；财产权利质押典当业务；房地产（外省、自治区、直辖市的房地产或者未取得商品房预售许可证的在建工程除外）抵押典当业务；限额内绝当物品的变卖；鉴定评估及咨询服务；商务部依法批准的其他典当业务（以上项目凭商务部门许可证经营，有效期限至2019年10月8日止）（上述经营范围依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"西宁市城西区昆仑路37号"
青海西发水电建安有限责任公司,916301007104869068,2002-01-08,N/A,安增祥,"800.8000(万元)","房屋建筑工程施工总承包叁级;机电设备安装工程专业承包叁级(以上项目凭资质证经营)；送变电工程专业承包叁级（电力设备承装四级）（此项凭资质证、许可证经营；许可证有效期限至2018年10月19日止）；网围栏制作、安装",青海,西宁,"西宁市城中区南山路35号"
互助县宏鑫水电物资有限公司,9163212671048453XU,2002-01-08,N/A,麻守忠,"68(万元)","工程建筑材料；机械、机电设备；各种管件，水暖器材，标准件批发、零售。",青海,海东,"互助县威远镇西街14号"
海南州中青石化有限责任公司第三加油站,91632521MA752AWU19,2002-01-08,N/A,钟立田,"N/A","汽油、柴油、煤油、润滑油",青海,海南,"共和县恰卜恰镇绿洲南路"
大通县建筑工程有限责任公司,91630121226780804L,2002-01-08,N/A,马安全,"2,100(万元)","房屋建筑工程施工总承包贰级；市政公用工程施工总承包叁级；土石方工程专业承包叁级；混凝土预制构件专业叁级",青海,西宁,"青海省西宁市大通县桥头镇解放路52号"
青海众友健康惠嘉医药连锁有限公司东大街店,91630100710533629Q,2002-01-09,N/A,张艳宁,"N/A","中成药、中药材、中药饮片、化学药制剂、抗生素、生化药品、生物制品（除疫苗）零售（以上项目凭许可证有效期限至2020年7月5日止）；预包装食品（不含冷藏冷冻食品）、婴幼儿配方乳粉、其他婴幼儿配方食品、保健食品、特殊医学用途配方食品、一类医疗器械、二类医疗器械、日用品、化妆品、保健用品、电子产品、健身器材、玻璃制品、家用电器、卫生用品、消毒用品销售；医药信息咨询服务；会议展览服务；仓储服务（不含危险化学品仓储）；场地租赁（上述经营范围依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"青海省西宁城中区东大街7号"
中铁快运股份有限公司西宁胜利营业部,91630100MA753AGL1T,2002-01-09,N/A,刘东,"N/A","普通货运；货物专用运输（集装箱，冷藏保鲜）；大型物件运输（1）；行李、包裹铁路运输；铁路小件货物快运；国内快递（邮政企业专营业务除外）；仓储(不含危险化学品)、装卸、搬运、包装、加工、配送等物流服务；国际货运代理、国内货运代理及相关运输咨询业务；进出口业务；铁路运输设备、铁路配件、农副产品销售；代售飞机票、火车票业务（上述经营范围依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"西宁市城西区胜利路8号"
中铁快运股份有限公司西宁站营业部,91630100MA753AE74B,2002-01-09,N/A,刘东,"N/A","普通货运，货物专用运输（集装箱，冷藏保鲜），大型物件运输；行李、包裹铁路运输，铁路小件货物快运；预包装食品、乳制品（含婴幼儿配方乳品）批发；预包装食品、乳制品（含婴幼儿配方乳粉）零售；国内快递（邮政企业专营业务除外）；仓储、装卸、搬运、包装、加工、配送等物流服务；国际货运代理、国内货运代理及相关运输咨询业务；进出口业务（国家限制的商品和技术除外）；铁路运输设备、铁路配件、农副产品、蔬菜、瓜果、饮料的销售；代售飞机票、火车票业务（以上经营范围依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"青海省西宁市城北区祁连路418号（西宁火车站行包房）"
青海创世纪商贸有限公司,91630100710484660C,2002-01-09,N/A,韩阿在,"140(万元)","服装、鞋帽、文化用品、针纺织品、五金家电、建材、办公自动化设备、花鸟鱼虫、小商品批发、零售；皮革加工；牛羊毛收购；商品市场开发；旅游市场开发（不含旅游业务，凭取得旅游部门许可证经营）；铺面租赁；停车场经营（凭交通部门备案资质证经营）；（上述经营范围依法须经批准的项目，经相关部门批准后方可开展经营活动）；住宿（此项仅限分支机构凭许可证经营）",青海,西宁,"西宁市城西区商业巷7号"
海南运输集团共和汽车运输有限责任公司,916325212271802373,2002-01-09,N/A,彭毛增太,"1,191.1400(万元)","客运货运、危险货物运输、汽车维修(内保)旅客住宿。",青海,海南,"共和县恰卜恰镇友好街2号"
