企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
湖州市练市飞一制衣有限公司,91330503735242721D,2002-01-01,N/A,N/A,"51.8000(万元人民币)","服装制造、加工、销售；服装面料、辅料批发、零售",浙江,湖州,"湖州市练市镇塘桥集镇"
余姚市城区毕佳诺纺机配件厂,92330281MA2ENBUA1R,2002-01-01,个体工商户,陈军富,"N/A","塑料制品、五金件、冲件、纺机配件的制造、加工。",浙江,宁波,"余姚市梨洲街道黄箭山村跳头"
嘉兴市塘汇街道松华五金冲件加工厂,92330411MA2EUTG328,2002-01-01,个体工商户,N/A,"N/A","五金冲件加工",浙江,嘉兴,"浙江省秀洲区塘汇街道藏字圩村七组"
嘉兴市秀洲区新城街道菊敏油菜籽加工厂,92330411MA2EXQ0JXH,2002-01-01,个体工商户,N/A,"N/A","菜油籽加工",浙江,嘉兴,"秀洲区新城街道九里村二十五组24号村"
舟山空港科技发展有限公司,91330900734527581P,2002-01-03,N/A,王士荣,"20(万元人民币)","机场服务设备的研究、开发、维护、信息咨询，计算机软硬件的开发、维护、销售，安全防范及弱电工程设计、安装，通信及办公自动化设备、器材安装、维护、销售，五金家电修理、销售，建筑装潢材料销售。",浙江,舟山,"浙江省舟山市定海区解放西路159号"
瑞安市中艺皮革有限公司,913303817345395239,2002-01-03,N/A,苏尚友,"508(万)","皮革制造、销售；皮具销售；货物进出口、技术进出口",浙江,温州,"瑞安市高楼镇平阳坑村"
瑞安市汇丰文体有限公司,913303817266037835,2002-01-03,N/A,胡立虎,"800(万)","健身器械制造、销售；文化体育用品、办公用品、日用品、电脑、办公设备及耗材销售",浙江,温州,"安阳街道商城大道188号"
瑞安市瑞仙运输有限公司,913303817345347495,2002-01-03,N/A,陈成尧,"50(万)","货物运输（温州、丽水内河普通货物运输）（在水路运输许可证有效期内经营）",浙江,温州,"瑞安市安阳街道岭下村"
杭州烨宝进出口有限公司,91330103734529835G,2002-01-04,N/A,N/A,"500(万元人民币)","货物进出口（法律、行政法规禁止经营的项目除外，法律、行政法规限制经营的项目取得许可后方可经营）；批发、零售：金属材料，五金交电，化工产品（除化学危险品及易制毒化学品）；服务：投资管理（除证券、期货），投资咨询（除证券、期货），经济信息咨询",浙江,杭州,"杭州市下城区东新路533号蔚蓝国际大厦1号楼2024室"
慈溪市方舟化学仪器有限公司,91330282734248582E,2002-01-04,N/A,N/A,"50(万元人民币)","其他危险化学品零售（范围详见《危险化学品经营许可证》，编号甬市C安经（2016）0011，并在许可证件有效期内经营）；热化学式分析仪器仪表、五金工具、机械设备、家用电器、日用百货、电工器材、胶粘剂批发、零售。",浙江,宁波,"慈溪市浒山街道慈百路21-23号"
宁波万立装饰建材有限公司,9133028173424723X6,2002-01-04,N/A,N/A,"13(万美元)","新型建筑装饰材料、塑料制品、五金件的制造。",浙江,宁波,"浙江省余姚市朗霞镇新新工业村"
宁波锦海制衣有限公司,9133021273424483XL,2002-01-04,N/A,N/A,"7(万美元)","服装、服装辅料的制造、加工。",浙江,宁波,"宁波市鄞州区五乡工业区"
杭州萧山义蓬庄氏蔬菜制品厂,92330100MA2ACM0D1L,2002-01-04,个体工商户,N/A,"N/A","生产：蔬菜制品（酱腌菜）*",浙江,杭州,"萧山区义蓬街道新益村"
宁波市鄞州明盛五金配件厂,91330212734248419T,2002-01-04,个人独资企业,N/A,"N/A","一般经营项目：五金件、紧固件、液压件、塑料制品、小型变压器及配件的制造、加工*",浙江,宁波,"宁波市鄞州区姜山镇蔡郎桥村"
嘉善志强塑料制品厂（普通合伙）,9133042173452994X3,2002-01-04,普通合伙,N/A,"N/A","制造加工：塑料制品*",浙江,嘉兴,"嘉善县罗星街道城西大道28号2号车间-1"
杭州杭宝印刷有限公司,9133010473453110XC,2002-01-04,N/A,N/A,"150(万元人民币)","加工：包装装璜、其他印刷品印刷",浙江,杭州,"杭州市江干区笕桥镇浜河社区二组二号楼一楼105室"
宁波市镇海兴誉废旧物资有限公司,913302117342524501,2002-01-04,N/A,N/A,"508(万元人民币)","废旧物资收购。",浙江,宁波,"镇海区陈家村大件路边"
杭州萧山新隆胶木电器厂,91330109734533367G,2002-01-04,N/A,N/A,"N/A","制造,加工:低压电器,灯头开关**",浙江,杭州,"党湾镇新梅村"
嘉善杰强塑料厂,91330421734527901R,2002-01-04,个人独资企业,N/A,"N/A","制造加工：塑料制品、五金*",浙江,嘉兴,"嘉善干窑镇黎明村"
上海大乐电器有限公司温岭分公司,91331081743472674R,2002-01-04,N/A,N/A,"N/A","水泵、风机、增氧机、空压机、电焊机制造、加工",浙江,台州,"温岭市大溪镇山市工业区"
嘉兴市海港物资有限公司,91330402734532102J,2002-01-04,N/A,N/A,"100(万元人民币)","金属材料（不含贵金属），建筑材料（不含陶瓷制品）、五金、机械设备、化工原料（不含易燃易爆化学危险品）、农副产品（不含皮棉、茧、丝、粮油）、饲料的销售",浙江,嘉兴,"嘉兴市城北路与同乐路口同乐商务大厦612室"
杭州赛维服饰设计有限公司,913301087345155050,2002-01-04,N/A,N/A,"100(万元人民币)","设计、技术服务、技术咨询、成果转让：计算机服饰软件，服饰产品；生产（限分支机构）；服饰产品；销售自产产品",浙江,杭州,"浙江省杭州市滨江区滨安路1197号5幢677室"
杭州萧山华能储运有限公司,91330109734532663X,2002-01-04,N/A,N/A,"500(万元人民币)","普通货物运输、仓储、装卸；自有房屋租赁；物业服务**",浙江,杭州,"萧山北干街道塘湾村"
杭州宏迅电力科技有限公司,91330104734534204A,2002-01-04,N/A,N/A,"1,428(万元人民币)","服务：智能电网系统及节能技术的研发、技术服务、技术咨询，电力设备监测，建筑智能化工程设计及施工，送变电工程专业承包，城市及道路照明工程专业承包，机电设备安装工程专业承包，市政公用工程总承包",浙江,杭州,"浙江省杭州市江干区笕桥街道浜河部落3号楼114室"
临安锦湖纸业有限公司,9133018514374105XT,2002-01-04,N/A,N/A,"260(万元人民币)","生产、销售：转移印花原纸、特种高档原纸、包装纸； 货物进出口。",浙江,杭州,"临安市板桥镇牌联村无门牌1"
余姚市立裕灯具厂,91330281734248304J,2002-01-04,个人独资企业,N/A,"N/A","灯具的制造、加工#",浙江,宁波,"余姚市梁弄镇湖东村"
台州市智敏锻造有限公司,91331004734530844T,2002-01-04,有限责任公司,N/A,"188万人民币","摩托车配件、汽车配件、普通机械零配件制造、销售。",浙江,台州,"浙江省台州市路桥区峰江街道苍东村"
杭州银兴照明电器有限公司,91330109734538280B,2002-01-04,N/A,N/A,"320(万元人民币)","制造、加工：日光灯架、开关配电箱、五金冲压件；自产产品的出口及自用产品的进口业务（法律禁止的除外，法律法规限制的项目取得许可方可经营）**",浙江,杭州,"萧山区瓜沥镇红友桥路"
宁波市镇海蛟川投资发展有限公司,91330211734251095N,2002-01-04,N/A,N/A,"5,000(万元人民币)","城区建设开发投资；项目投资；资产管理；房屋租赁服务；物业管理。（未经金融等监管部门批准不得从事吸收存款、融资担保、代客理财、向社会公众集（融）资等金融业务）",浙江,宁波,"宁波市镇海区蛟川街道镇宁东路818号"
