企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
马鞍山市科农种业有限公司,913405217349408279,2002-01-01,N/A,杜少飞,"100(万元)","销售常规农作物种子、小包装农作物种子、农药、化肥，农副产品购销。",安徽,马鞍山,"安徽省马鞍山市当涂县姑孰镇"
灵璧县新百商贸有限责任公司,91341323733021167Y,2002-01-01,N/A,张辉,"510(万元)","预包装食品兼营散装食品、乳制品（含婴幼儿配方乳粉）、烟酒、粮油食品、保健品、肉及肉制品；百货、服装、鞋帽、家电、自行车、化妆品、钟表、眼镜、手机、电话、五金、体育器材、玩具、蔬菜、水果销售",安徽,宿州,"安徽省宿州市灵璧县百货大楼"
利辛县保安服务有限公司,91341623734960289H,2002-01-01,N/A,兰华奎,"100(万元)","许可经营项目：门卫、巡逻、随身护卫、安全技术防范。一般经营项目：无",安徽,亳州,"安徽省亳州市城关环城东路"
铜陵市长龙矿业有限责任公司,91340700734949661D,2002-01-01,N/A,沈栋国,"6,000(万元)","矿石加工，购销铜、铅、锌、铁、钼等金属矿石、精矿、机械、文化办公用品，铁精砂烧结团",安徽,铜陵,"安徽省铜陵市铜陵开发区翠湖五路西段1801-1号"
濉溪县佳易广告装饰有限公司,913406217349439217,2002-01-01,N/A,高战胜,"30(万元)","经营：广告制作、发布，电脑设计刻绘、室内外装饰，企业形象设计（CI）",安徽,淮北,"安徽省淮北市濉溪县淮海路25号"
萧县穆集供销合作社薛楼烟酒副食品门市部,91341322MA2N7LNQ67,2002-01-01,集体经营单位(非法人),许丽,"N/A","烟酒、百货、五金交店、日用杂品*零售*",安徽,宿州,"安徽省宿州市萧县圣泉乡薛楼"
马鞍山青年国际旅行社有限责任公司当涂门市部,9134052169737671XD,2002-01-01,N/A,郭庆,"N/A","招徕旅游者，提供旅游信息咨询服务，票务服务。",安徽,马鞍山,"安徽省马鞍山市姑孰镇提署中路317号"
黄山市茗江纸制品包装有限公司,91341000734941977G,2002-01-01,N/A,卢贵,"1,200(万人民币元)","本册印制；包装装潢印刷品、其他印刷品；生产和销售自产的纸箱和纸管。",安徽,黄山,"安徽歙县经济开发区二期纬六路"
宣城南方汽车销售服务有限公司,913418007408709330,2002-01-02,N/A,余珍,"1,500(万元)","江淮、柳州五菱、上汽通用五菱品牌汽车销售；摩托车、农用车、农机、工程机械及其配件、五金、建材、橡胶制品、家用电器零售；二类机动车维修（小型车辆维修）；汽车租赁；二手车交易；商务信息咨询服务；车辆按揭咨询服务；汽车零部件加工、销售（限分支机构经营）。",安徽,宣城,"安徽省宣城市金坝办事处双凤村双牌组"
中国石化销售有限公司安徽宿州泗县石油分公司,91341324733034865C,2002-01-03,N/A,童军,"N/A","乙醇汽油、柴油、润滑油销售（以上经营凭有效许可证经营），日用百货。",安徽,宿州,"安徽省宿州市泗县泗城西关大街89号"
蚌埠新奥燃气有限公司,913403007330350084,2002-01-03,N/A,韩继深,"11,000(万人民币元)","许可经营项目：燃气设施、设备的建设、安装及维护，燃气输配；大型货车维修、机动车代用燃料系统加装",安徽,蚌埠,"安徽省蚌埠市涂山路399号新怡绿洲小区23号"
安徽乐富强物业管理有限公司,91340100734953011K,2002-01-04,N/A,刘路,"6,000(万元)","物业管理及相关咨询服务；保洁服务；家政服务；房屋维修；建筑材料、装饰材料（不含油漆）、家用电器、日用百货、洗化用品、通讯器材、金银饰品、珠宝、服饰、鞋帽、家具、家居饰品、花卉销售；建筑装璜及园林绿化施工，房地产经纪；家具与百货仓储服务。",安徽,合肥,"合肥市政务文化新区天鹅湖路与茂荫路西南交口御龙湾小区14#201室"
合肥香雅日化用品有限公司,91340100734954516N,2002-01-04,N/A,徐金阳,"50(万元)","日用百货、化妆品、服装鞋帽、建材、五金家电、通讯器材、照像器材、工艺美术品销售。",安徽,合肥,"安徽省合肥市宿州路80号合肥商城B座516室"
合肥恒通水电安装工程有限公司,913401007349501958,2002-01-04,N/A,陈吉祥,"610(万元)","水电安装，室内外装饰，土石方工程，电焊、国内劳务派遣。",安徽,合肥,"安徽省合肥市包河区姥山路义城镇义城村"
合肥邦威商贸有限公司,91340100734951382G,2002-01-04,N/A,刘凌,"300(万元)","日化用品、百货、针纺织品、五金交电、文具销售及配送服务；布展服务；医疗器械、预包装食品、兽药产品、生物制品、宠物食品、宠物用品销售。",安徽,合肥,"安徽省合肥市阜阳路桥南端省交通物资供应公司1号楼4-5楼"
安徽广电信息网络股份有限公司黟县分公司,91341023743062616U,2002-01-04,N/A,李红友,"N/A","有线电视网的运营。有线电视网的建设，网络改造和升级，网上增值业务以及信息网络相关设备的生产、经营，网络设计与施工、系统集成，网络软件及应用系统开发和销售，信源制作与集成，广告业务，信息咨询服务，电子产品销售。日用百货、食品、建材、五金交电、家用电器、文体用品、服装鞋帽、纺织品、家居用品、厨卫设备、运动器材、通讯器材（除专项）、金银饰品、珠宝玉器、工艺品、化妆品、旅游用品及纪念品（除专项）的销售，房产代理销售及咨询，汽车销售及咨询，物流配送（不含快递、不含危险化学品），影视剧投资，计算机网络工程设计、安装、调试及维护，安全监控、计算机软硬件及外围设备的开发、销售及技术咨询服务，通讯工程、防雷工程的设计、安装及相关产品销售，建筑智能化、弱电、弱电管道、综合布线、智能交通的工程施工，基于有线电视网的互联网接入业务、互联网数据传送增值业务、国内IP电话业务。",安徽,黄山,"安徽省黄山市黟县碧阳镇宏村大道114号"
安徽广电信息网络股份有限公司芜湖县分公司,91340221734945134X,2002-01-04,N/A,李科,"N/A","有线广播电视网的建设、运营；网络的改造和升级；网上增值业务以及信息网络相关设备的生产、经营；网络施工、系统集成；网络软件及应用系统开发和销售；信源制作与集成；广电信息咨询服务；广告设计、制作、代理、发布；电子产品销售。",安徽,芜湖,"安徽省芜湖市湾沚镇芜湖北路72号"
合肥市宝元物流有限公司,913401217349508067,2002-01-04,N/A,魏东,"2,000(万元)","货物运输、搬运装卸服务；仓储服务；汽车维修；汽车租赁（不含营运）；汽车零配件销售。",安徽,合肥,"安徽省合肥市长丰县下塘镇"
合肥市渝勤装饰有限公司,913401007349469467,2002-01-04,N/A,陆运生,"300(万元)","室内外装潢施工；建筑安装；企业形象策划；户外广告设计、制作及发布。",安徽,合肥,"安徽省合肥市瑶海工业园区郎溪路西"
合肥景彩风园林绿化工程有限公司,91340100734946516D,2002-01-04,N/A,赵小燕,"100(万元)","绿化施工及养护；苗木、花卉零售及租摆服务；保洁服务；垃圾清运。",安徽,合肥,"安徽省合肥市经济技术开发区民营科技经济园"
合肥海德数控液压设备有限公司,91340100734943358N,2002-01-04,N/A,许海平,"1,000(万元)","数控、常规液压机、机床设备、工程机械、液压、电气、气动元件、标准件、仪器仪表、五金工具、石油工具自动化成套装备生产、制造、销售；自营和代理各类商品和技术的进出口业务",安徽,合肥,"安徽省合肥市经济技术开发区民营科技经济园"
合肥市成龙钢铁有限公司,913401211492655764,2002-01-04,N/A,何仁华,"9,105.2750(万元)","炼钢、钢材轧制、销售；生铁铸造",安徽,合肥,"安徽省合肥市长丰县下塘镇"
合肥广齐建设集团房地产开发有限公司,913401227430762252,2002-01-04,N/A,李超明,"1,200(万元)","房地产开发；建筑装饰材料销售。",安徽,合肥,"肥东县店埠镇八斗路南侧"
安徽交运集团安庆汽运有限公司怀宁县车轴寺汽车站,91340822MA2MU7DQ95,2002-01-04,N/A,郑侦勇,"N/A","客运代理。",安徽,安庆,"安徽省安庆市怀宁县小市镇良湖村"
中国石油天然气股份有限公司安徽合肥销售分公司金凌加油站,91340100734944254U,2002-01-04,N/A,王成虎,"N/A","乙醇汽油、柴油、润滑油、煤油、化工产品销售，预包装食品零售，加油站便利店及配套服务业务（在许可证经营范围和有效期内经营），卷烟零售、化工产品、办公用品、工艺品、照明电器、汽车零配件销售，报纸期刊图书的零售、音像制品经营。",安徽,合肥,"安徽省合肥市东流路150号"
安徽九华山旅游发展股份有限公司九华山中国旅行社,91341700149855744U,2002-01-05,N/A,韩莺,"N/A","（一）、入境旅游业务。",安徽,池州,"安徽省池州市九华山风景区柯村新区"
安徽九华山旅游发展股份有限公司九华山中国国际旅行社,91341700149853757P,2002-01-05,N/A,於静静,"N/A","入境旅游业务，国内旅游业务。",安徽,池州,"安徽省池州市九华山风景区柯村新街"
淮北宝源实业有限责任公司,91340600734944983D,2002-01-05,N/A,王传玲,"226.6000(万元)","道路普通货运；二类机动车维修〈大中型货车维修，限分支机构经营〉；零售煤炭；经销汽车配件、建材、装潢材料、水暖管道、暖气片；工矿配件加工、销售；畜禽、蛋类购销；水暖安装；承接室内外装潢工程；普通货物装卸。",安徽,淮北,"安徽省淮北市高岳镇岱河矿"
