企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
北京市海淀西郊粮油供应站有限公司,91110108102035343Q,1985-01-01,N/A,蔡安令,"51(万元人民币)","销售食品；销售日用品。",北京,海淀,"北京市海淀区田村路43号59号楼101房间"
北京北开鑫润电气设备有限公司,91110105101639241P,1985-01-01,N/A,刘毅,"50(万元人民币)","销售电气设备、仪器仪表、机械设备。",北京,朝阳,"北京市朝阳区双惠苑甲5号楼5层1单元627"
中国国际广告有限公司,911100001000023297,1985-01-01,N/A,袁国华,"818.7000(万元人民币)","设计、制作、发布、代理国内外各类广告；广告业务咨询服务；举办国内外展览业务；进出口业务；通信及配套产品、零部件和信息通信企业生产产品的销售；金属材料、木材及建筑材料、轻工产品、机械产品、电子产品的销售；汽车的销售；沥青、黄金、珠宝首饰、金银饰品、工艺美术品的销售；招标代理业务；经济信息咨询；技术咨询；技术交流；系统集成；软件开发；技术转让及售后服务；房屋出租；仓储；物业管理。",北京,西城,"北京市西城区复兴门内大街158号F106B"
北京市京正祥瑞锅炉安装工程有限公司,91110228733484356H,1985-01-01,N/A,高连波,"1,500(万元人民币)","普通货运；水暖锅炉安装。(依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。)",北京,密云,"北京市密云区经济开发区水源路10号"
北京市金新茂橡胶有限责任公司,91110102101536816J,1985-01-01,N/A,张金魁,"31.2000(万元人民币)","零售橡胶制品、塑料制品、五金交电、机械电器设备、装饰材料、化工原料。",北京,西城,"北京市西城区诚实胡同16号"
北京市一低机电产品装配厂销售部,91110102101625616T,1985-01-01,集体所有制,刘全生,"0.9万人民币","销售机械电器设备、日用百货、日用杂品、照相器材、土产品、服装、五金、花卉、工艺美术品、通讯器材、水果、刀具；设备维修；美容美发",北京,西城,"北京市西城区大栅栏西街114号"
北京市新海学科贸有限责任公司,911101081019288447,1985-01-01,N/A,张文静,"45(万元人民币)","销售文化用品、工艺品、日用品、家用电器、机械设备、服装、针纺织品；技术服务、技术开发、技术转让、技术咨询；出租办公用房。",北京,海淀,"北京市海淀区新街口外大街15号1号楼1层1-3单元"
北京红山食品有限公司,91110108101959915B,1985-01-01,N/A,王秋莲,"255.2300(万元人民币)","批发",北京,海淀,"北京市海淀区黑山沪羊场1号"
北京双承广播设备制造厂,91110105101650301P,1985-01-02,集体所有制,高树义,"33万人民币","制造、加工电视铁塔及桅杆、金属结构、通用零配件；修理农机具。(企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。",北京,朝阳,"北京市朝阳区金盏乡马各庄村"
北京市兴怀建材公司,91110116102582865X,1985-01-03,N/A,曹志旺,"221(万元人民币)","销售建筑材料、金属材料、五金交电、化工",北京,怀柔,"北京市怀柔区迎宾中路十六号"
