企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
东兰县长乐供销合作社三弄分社,91451224MA5KQC1991,1987-01-01,集体经营单位(非法人),廖克斌,"N/A","日用百货（烟花爆竹除外）、针纺织品、五金交电、农业生产资料",广西,河池,"东兰县三弄乡"
中国农业银行股份有限公司环江都川分理处,91451226773850015U,1987-01-05,N/A,覃祖训,"N/A","吸收公众存款，发放短期、中期、长期贷款，办理国内外结算、办理票据承兑与贴现、代理发行、代理兑付、销售政府债券，代理发行金融债券，从事银行卡业务，提供信用证明服务，代理收付款项、保险兼业代理业务，代理资金清算；各类汇兑业务，贷款承诺，组织或参加银团贷款，外汇存款、外汇贷款、结汇、售汇；外币兑换、资信调查、咨询、见证服务；企业、个人财务顾问服务；企业年金托管业务；代理基金销售业务；电话银行、手机银行、网上银行业务；经中国银行业监督管理委员会、中国人民银行及其它有权部门或有权上级行开办的其它业务。",广西,河池,"环江川山镇都川村"
中国农业银行股份有限公司环江洛阳分理处,914512267738500664,1987-01-05,N/A,覃祖训,"N/A","吸收公众存款，发放短期、中期、长期贷款，办理国内外结算、办理票据承兑与贴现、代理发行、代理兑付、销售政府债券，代理发行金融债券，从事银行卡业务，提供信用证明服务，代理收付款项、保险兼业代理业务，代理资金清算；各类汇兑业务，贷款承诺，组织或参加银团贷款，外汇存款、外汇贷款、结汇、售汇；外币兑换、资信调查、咨询、见证服务；企业、个人财务顾问服务；企业年金托管业务；代理基金销售业务；电话银行、手机银行、网上银行业务；经中国银行业监督管理委员会、中国人民银行及其它有权部门或有权上级行开办的其它业务。",广西,河池,"洛阳镇街上"
中国农业银行股份有限公司环江毛南族自治县支行,914512269009503357,1987-01-05,N/A,陈彦铭,"N/A","吸收公众存款，发放短期、中期、长期贷款，办理国内外结算、办理票据承兑与贴现、代理发行、代理兑付、销售政府债券，代理发行金融债券，从事银行卡业务，提供信用证明服务，代理收付款项、保险兼业代理业务，代理资金清算；各类汇兑业务，贷款承诺，组织或参加银团贷款，外汇存款、外汇贷款、结汇、售汇；外币兑换、资信调查、咨询、见证服务；企业、个人财务顾问服务；企业年金托管业务；代理基金销售业务；电话银行、手机银行、网上银行业务；经中国银行业监督管理委员会、中国人民银行及其它有权部门或有权上级行开办的其它业务。",广西,河池,"环江思恩镇桥东路105号"
广西瑞通运输集团有限公司客运总站,91450200898589105D,1987-01-07,N/A,黄家飞,"N/A","班车、包车客运",广西,柳州,"柳州市柳邕路７３号"
合山市第二建筑工程公司,91451381199790045A,1987-01-15,N/A,冯友丰,"608(万元人民币)","工业建筑、民用建筑",广西,来宾,"合山市中心市场一街一号"
防城港市新华书店有限公司,914506021993612086,1987-01-16,N/A,谭永继,"369.3700(万元人民币)","书刊、杂志、课本发行、音像制品及出版物、文体用品及器材、预包装食品、散装食品、日用百货、家用电器及电子产品、五金、家具、室内装饰材料批发及零售；办公自动化设备、机械设备、酒店设备、教育设备、教学仪器、计算机软件及辅助设备销售及售后服务；餐饮服务、房地产经纪、户外广告设计、制作、发布；教育信息咨询服务。",广西,防城港,"港口区兴港大道３６号"
广西建工集团第二安装建设有限公司设备租赁分公司,91450200898604512C,1987-01-19,N/A,纪善进,"N/A","机械设备出租，主体公司自建门面的出租。",广西,柳州,"柳州市跃进路122号"
广西金投建设集团有限公司,914501241996300842,1987-01-22,N/A,罗孙勤,"5,100(万元人民币)","房屋建筑工程施工总承包贰级、市政工程施工总承包叁级",广西,南宁,"马山县白山镇江滨路"
中国外运广西公司柳州分公司,91450200198593218A,1987-02-05,N/A,庞国旗,"N/A","国际货物运输代理、包裹速递",广西,柳州,"柳州市潭中东路１９号外运大楼内"
