企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
印江土家族苗族自治县缠溪供销合作社商场,91520625MA6GHG3D47,1987-01-01,集体分支机构(非法人),严易坤,"N/A","国家政策允许的、农民需要的生活资料。",贵州,铜仁,"贵州省铜仁市印江土家族苗族自治县缠溪街上"
贵州中建伟业建设(集团)有限责任公司,91522600215922344K,1987-01-01,N/A,唐合权,"100,000(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。",贵州,黔东南,"贵州省黔东南苗族侗族自治州凯里市文化南路8号"
锦屏县林业劳动服务公司,91522628MA6GGFG61M,1987-01-01,N/A,蔡绍强,"192(万元)","门面出租、理发、烟酒糖、百货、针织",贵州,黔东南,"贵州省黔东南苗族侗族自治州锦屏县三江镇第四居民区"
中国工商银行股份有限公司普定支行,91520422915820015R,1987-02-20,N/A,曾江勇,"N/A","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可",贵州,安顺,"贵州省安顺市普定县丰林路4号楼凯旋城1栋4-12"
贵州龙里林隆实业有限公司,91522730761364212G,1987-02-28,N/A,湛发胜,"1,000(万元)","经销铁合金、矿产品、生铁、钢材、建材、焦炭、普钙，日化用品；物流、仓储、装卸服务；普通货物运输。",贵州,黔南,"贵州省黔南布依族苗族自治州龙里县谷脚医药工业园"
中国农业银行股份有限公司麻江县支行,915226352162100825,1987-03-02,N/A,陈俊,"N/A","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可",贵州,黔东南,"贵州省黔东南苗族侗族自治州麻江县凤凰大道西侧十字交叉路口供电新大楼"
贵州省化工进出口有限责任公司,915200002144014598,1987-03-03,N/A,郭林,"1,564(万元)","化工类商品的进出口业务；接受委托；代理上述进出口业务；承办中外合资经营、合作生产业务；承办来料来样加工、来件装配业务；开展补偿贸易业务；经营转口贸易；黄磷、易燃固体、氧化剂和酸性腐蚀品",贵州,贵阳,"贵州省贵阳市云岩区陕西路３７号６楼"
贵州水城矿业股份有限公司汪家寨煤矿,91520200914651221N,1987-03-12,N/A,陶刚,"N/A","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可",贵州,六盘水,"贵州省六盘水市钟山区汪家寨镇"
凯里市西城建筑工程公司,91522601MA6GHB1U7F,1987-03-25,N/A,唐绍平,"147.1000(万元)","房屋建筑、安装、土石方、维修构件加工",贵州,黔东南,"贵州省黔东南苗族侗族自治州凯里市博东路４号"
贵阳供电段凯里集经公司,915226012159255456,1987-03-30,N/A,林晓奇,"62.8000(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可",贵州,黔东南,"贵州省黔东南苗族侗族自治州凯里市供电段"
