企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
西藏吉顺商贸有限公司,91540000585755889C,2012-01-04,N/A,N/A,"100(万)","一般经营项目：办公用品、文体用品、电子产品、数码产品、建辅建材、化工产品（不含危险化学品）、民族手工艺品、旅游纪念品、土特产品、针纺织品、服装鞋帽、皮鞋制品、箱包、工程机械及配件、机电产品（不含小轿车）、健身器材、仪器仪表、家具、洁具的销售；计算机软、硬件开发、销售；商务信息咨询；会务服务。（上述经营范围中涉及国家专项审批的，凭专项审批证件在有效期内经营。）",西藏,拉萨,"拉萨市八一路拉萨印象"
西藏银城咨询有限公司,9154000058575590XP,2012-01-04,N/A,N/A,"100(万)","矿业投资咨询、地质环境调查咨询、水文地质调查咨询、地质技术咨询服务；地质环境评价；地质工程勘查、钻探工程、劳务服务。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",西藏,拉萨,"拉萨市扎基路4号"
比如镇孟庆村前进农牧民专业合作社,93542423MA6T177P85,2012-01-04,N/A,N/A,"N/A","畜产品、糌粑、然粑、人参果、蔬菜、粮油、冬虫夏草、贝母【依法须经批准的项目、经相关部门批准后方可开展经营活动】",西藏,那曲,"比如县比如镇"
西藏金燕商贸有限公司,915400005857562161,2012-01-05,N/A,N/A,"1,000(万)","蔬菜种子、牧草种子；农机、汽车、农用车的销售；网围栏的加工、销售、安装，【依法须经批准的项目，经相关部门批准后方可开展经营活动】。",西藏,拉萨,"拉萨市八一路世邦城市花园第一幢第一单元801号"
林芝市米瑞乡通麦村工布民族服装加工农牧民专业合作社,93540402585766684U,2012-01-05,N/A,N/A,"N/A","工布服装加工销售【依法须经批准的项目，经相关部门批准后方可经营该项目】。",西藏,林芝,"林芝市巴宜区米瑞乡通麦村"
西藏蕃玉文化传媒发展有限公司,91540000585756363J,2012-01-05,N/A,N/A,"500(万)","文化产品开发，文化艺术咨询，民族文化旅游产品，文化演出，演出中介展览，动漫产业，非物质文化遗产保护与发展，电脑音乐娱乐产品[依法须经批准的项目，经相关部门批准后，方可经营该项活动]。",西藏,拉萨,"拉萨市金珠西路格桑林卡D区D-3"
西藏海通钻探机械有限公司,91540000585756304F,2012-01-05,N/A,N/A,"1,000(万)","钻探勘察服务、地质技术服务；钻探机械、工程机械的销售、维修、租赁；建辅建材、五金交电、机电产品的销售【依法须经批准的项目，经相关部门批准后方可开展经营活动】。",西藏,拉萨,"拉萨市达孜工业园区管委会3楼6号"
扎囊县吉汝乡下如村农民家具专业合作社,93542222585770026K,2012-01-05,N/A,N/A,"N/A","藏式家具的制作、雕刻、绘画及销售",西藏,山南,"吉汝乡下如村"
乃东县结莎利群农畜产品经销专业合作社,935422215857561795,2012-01-05,N/A,N/A,"N/A","销售奶牛、牛奶、酸奶、酥油、奶渣、饲料等农畜产品及奶牛饲养。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）",西藏,山南,"乃东县结莎居委会三组"
乃东县索珠乡索珠村高山畜牧养殖专业合作社,93542221585756371P,2012-01-06,N/A,N/A,"N/A","奶牛、黄牛、藏鸡养殖及销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）",西藏,山南,"乃东县索珠乡索珠村3组"
