企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
济南普正广告有限公司,91370102264311830R,1994-01-01,N/A,吴都贵,"300(万)","国内广告业务；标牌、展台、展板、灯箱的设计、制作、销售及安装；企业形象策划；会议及展览展示服务；计算机技术咨询服务；计算机软件开发；网络技术开发；一类医疗器械产品、洗涤用品、化妆品、日用品、百货、消毒用品",山东,济南,"济南市历下区趵突泉北路12号1828室"
济南市市中舜泰建材开发公司,91370103163288619B,1994-01-01,N/A,王宗福,"62万元","混凝土建筑预制构件、加钢架管租赁。",山东,济南,"济南市市中区十六里河镇南康村"
烟台中电控制工程有限公司,91370600265391713C,1994-01-03,N/A,韩东振,"2713.5678万人民币","研制开发电站、变电站分散集中控制系统；工业自动化系统；电站自动化器件设备、控制器械；兼营：电站、变电站配件、仪器仪表、机电自动化产品；货物、技术进出口；销售：金属材料、矿产品。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",山东,烟台,"烟台开发区天山路33号"
青岛四方银鑫实业公司,91370203163787952M,1994-01-03,N/A,杨长盛,"50万元","不带有储存设施的经营：第3.1类底闪点易燃液体：正已烷、丙酮；3.2类中闪点易燃液体；甲苯、乙醇溶液、2-丙醇、聚脂树脂清漆、聚脂漆稀释剂、醇酸漆稀释剤；第3.3类高闪点易燃液体；环已酮、醇酸清漆；第6.1类毒害品；二氯甲烷、三氯乙烯；第8.1类酸性腐蚀品；乙酸【含量大于80%】、甲酸、硫酸（化学危险品经营许可证 有效期限以许可证为准）；批发、零售：五金，化工原料（不含危险品），机电产品，金属材料（不含稀贵金属），纺织品，橡胶材料，机电设备，办公用品，工艺品",山东,青岛,"青岛市四方区嘉定路66号"
济宁华美房地产综合开发公司,91370811706092760J,1994-01-03,N/A,李久州,"150万人民币","房地产开发经营(凭资质开展经营）；销售建筑材料。(依法须经批准的项目，经相关部门批准后方可开展经营活动)。",山东,济宁,"市建设北路44号"
淄博火炬控股有限公司,91370300164124376E,1994-01-03,N/A,蔡中芳,"5,000(万元人民币)","以自有资金投资（未经金融监管部门批准，不得从事吸收存款、融资担保、代客理财等金融业务）；动力电池、锂离子电池研发、生产、销售、技术转让、技术咨询；货物及技术进出口；物业管理",山东,淄博,"张店区南定镇"
中国建设银行股份有限公司济南章丘支行百脉泉分理处,91370181731725435Y,1994-01-03,N/A,郭鹏,"0万元","许可该机构经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列的为准。(以上项目在审批机关批准的经营期限内经营)",山东,济南,"山东省济南市章丘区山水泉城北城大门1#楼商业附属楼1-2层"
济宁供电公司老干部印刷厂,91370800165927373F,1994-01-04,N/A,赵建,"50(万元人民币)","其他印刷品印刷",山东,济宁,"济宁市太白楼中路(电业局院内)"
青岛国威彩印有限公司,91370213163787995J,1994-01-04,有限责任公司,金巍,"500万人民币","依据新闻出版部门核发的《印刷经营许可证》开展其他印刷品印刷、包装装潢印刷品印刷经营活动；【加工：纸制品、包装制品；维修：机械设备及配件（不含特种设备）】；批发、零售：纸制品、包装制品、印刷材料（不含油墨）、办公用品及耗材、机械设备（不含特种设备）、电子设备、办公设备、教学仪器、实验室设备、日用百货、...",山东,青岛,"山东省青岛市市北区重庆南路67号"
山东省空调工程公司威海公司,913710001666988083,1994-01-04,N/A,赵堂虎,"360(万元人民币)","小型建筑项目的普通设备、照明、空调、水暖安装，技术转让，技术服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",山东,威海,"威海市四方路10号"
