企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
天津市惠康商贸有限公司,91120101600651421K,1994-01-03,N/A,康小刚,"50(万元人民币)","五金、交电、机电产品（汽车除外）、百货、民用建材、针纺织品、床上用品、珠宝玉器、工艺品",天津,和平,"天津市和平区沈阳道29号平1-1"
天津市塘沽市政器材公司,911201161036510688,1994-01-03,N/A,郝宗建,"600(万元人民币)","市政工程施工；商品储存（不含化学危险品、煤炭及有污染性货物）；房屋租赁；以下限分支经营：住宿、正餐、歌舞厅、茶座、美容美发；日用百货、服装、饰品、办公用品、体育用品、工艺品",天津,滨海,"天津市滨海新区塘沽中心北路393号"
天津长芦汉沽盐场劳动服务公司,91120116103679300K,1994-01-03,N/A,贾波,"200(万元人民币)","塑料制品业；印刷业；服装制造；木制品制造；化工,建筑材料,咨询服务；劳务服务；劳务派遣",天津,滨海,"天津市滨海新区汉沽大丰路西侧"
天津泛马机械有限公司市内办事处,91120000MA05U8971T,1994-01-05,N/A,焦富祥,"N/A","负责本公司经营范围内的咨询与联络",天津,河东,"天津市河东区十一经路47号"
上海福大大楼综合服务有限公司天津分公司,91120101X00505172K,1994-01-05,N/A,汪海军,"N/A","物业管理、大楼综合服务、外墙及室内清洁、防灾管理、庭院绿化的布置保养、外墙涂饰(涉及行政许可的，凭许可证经营)",天津,和平,"天津市和平区卫津路佳怡公寓D座2门1504室"
国药控股(天津)东方博康医药有限公司,91120101239672271L,1994-01-06,N/A,薛超,"32,000(万元人民币)","药品经营(按许可证核定许可范围经营)；医疗器械经营（按许可证核定许可范围经营）；玻璃仪器、电子产品、通讯器材、仪器仪表、机电设备及配件（小轿车除外）、机械设备及配件、计算机软硬件、卫生消毒用品、食品添加剂、化学试剂及化工产品（危险品及易制毒品除外）、日用百货、化妆品、工艺礼品、办公用品批发兼零售；食品销售；货物及技术进出口业务（限从事国家法律法规允许的进出口业务）、商务信息咨询、会议服务、展览展示服务、仓储服务（化学危险品除外）；机电设备及配件",天津,和平,"天津市和平区桂林路2号岳都园半地下及1-2层底商"
中国农业银行股份有限公司天津中嘉支行,91120106744002463K,1994-01-06,N/A,刘智伟,"N/A","办理人民币存款、贷款、结算业务；办理票据贴现、代理发行金融债券；代理发行、代理兑付、销售政府债券；买卖政府债券；代理收付款项；办理外币兑换业务；外币储蓄；外汇存款、外汇贷款、外汇汇款、资信调查、咨询、见证；其总行在中国银行业监督管理委员会批准的业务范围内授权的业务；经中国银行业监督管理委员会批准的其他业务。",天津,红桥,"红桥区水木天成小区1区1号楼101-106号底商"
天津市澳斯达工贸有限公司,91120106X00660316A,1994-01-06,N/A,赵鹏飞,"51(万元人民币)","印刷设备制造；化工产品",天津,红桥,"红桥区西青道闸桥北路1号"
天津天合轮胎模具有限公司,911201166005793862,1994-01-07,N/A,合田龙生（TatsuoGoda）,"380(万美元)","轮胎模具、橡胶塑料制品模具的加工、制造、销售及相关的开发咨询＊＊＊",天津,滨海,"天津经济技术开发区微山路A5-2-4"
天津市滨海新区汉沽博润实业发展有限公司,911201166007204070,1994-01-07,N/A,刘宗贺,"5,000(万元人民币)","汽车配件、工业生产用液氯、二类1项易燃气体、三类3项高闪点液体、六类1项毒害品、八类2项碱性腐蚀品（无存储、租赁仓储及物流行为）；八类1项酸性腐蚀品（自有储存）（监控、一类易制毒化学品除外）批发；五金交电、建材、钢材、机电设备",天津,滨海,"天津市滨海新区寨上街牌坊街17号"
天津市斯潘达实业发展公司,91120116103079364N,1994-01-07,N/A,王评,"1,000(万元人民币)","房地产销售；五金、交电、装饰装修材料",天津,滨海,"天津市滨海新区大港世纪大道青少年活动中心七楼"
丰田合成星光(天津)汽车部品有限公司,911201116005794230,1994-01-08,N/A,福井 博规,"790(万美元)","生产、销售汽车用部件；生产、销售交通工具用、工业、家电及建筑用橡胶和塑料产品以及与上述相关的模具、设备和附带产品；并提供上述产品相关的技术服务、技术设计、技术开发与技术咨询。",天津,西青,"天津市西青区中北镇中北工业园天和路6号"
天津汤浅蓄电池有限公司,911201056005794315,1994-01-08,N/A,广岡正章,"635(万美元)","生产、销售、研究、开发蓄电池及相关产品，以上产品及相关产品的批发、零售、进出口业务（以上商品进出口不涉及国营贸易、进出口配额许可证、出口配额招标、出口许可证等商品，其他专项规定管理的商品按照国家有关规定办理）",天津,河北,"天津市西青经济开发区赛达八支路9号"
天津市亿康利石油制品销售有限公司,911201111038471756,1994-01-08,N/A,岳淑启,"50(万元人民币)","润滑油脂、汽车配件、水暖器材、装饰材料的销售；车辆清洗服务；以下限分公司经营：汽油、柴油零售。",天津,西青,"西青区津静复线与辛老路交口（辛口镇）"
天津开发区树生实业有限公司,911201162396723435,1994-01-08,N/A,刘树生,"200(万元人民币)","铁屑、铁粉加工生产；金属材料加工及销售；钢材、炉料、五金、废钢材、建筑材料、有色金属、化工商品",天津,滨海,"天津开发区南海路17-7-102"
天津新康路电梯有限公司,91120221600531104U,1994-01-09,N/A,王宝远,"2,200(万美元)","电梯、扶梯、人行道、立体车库、高级运动自行车产品研发、制造、安装、维修、改造及相关服务，重型机械产品研发及制造，电子机械产品研发及制造，电梯、扶梯、人行道、立体车库、运动自行车产品与零部件销售及进出口贸易。",天津,宁河,"天津市宁河区南涧工业园区"
天津津新岩土工程有限公司,91120116600579466M,1994-01-09,N/A,马素义,"1,010(万元人民币)","道路、桥梁及各类地基与基础工程施工；地源热泵施工；岩土工程勘察；水文地质及地热资源勘察；房屋租赁；劳动服务；凿井、地热井维修；地热井检测及技术服务咨询。",天津,滨海,"天津开发区广场东路20号滨海金融街E2-B-8层802室"
天津市天磁水业有限公司,911201051035365020,1994-01-10,N/A,陈贵森,"50(万元人民币)","净化设备制造；净化水设备、日用杂品、日用百货、五金、交电零售。",天津,河北,"天津市河北区养鱼池路3号(天津市第二印染厂院内)"
天津市中海辰兴环境工程科技有限公司,91120113103988998L,1994-01-10,N/A,陈嘉兴,"1,000(万元人民币)","环境保护治理、防腐工程、电子计算机、食品技术开发、转让、服务；金属材料、建筑材料、化工原料（危险化学品、易制毒品除外）、服装、针织品、纺织品、塑料制品零售兼批发；B级元件组合装置",天津,北辰,"天津市北辰区双街镇双江道33号"
霍尼韦尔(天津)有限公司,91120116600531024U,1994-01-10,N/A,杨捷,"1,000(万美元)","用于楼宇、工业、商业及其他领域自动控制产品及系统、包括用于楼宇智能自控的消防、安保产品及系统和燃气调压器的设计、开发、组装、制造、加工、销售，为上述产品及系统提供培训、技术咨询及服务、调试、维护及保养、升级改造，配件及零件加工、配件及零件销售，并为本公司产品及进口的霍尼韦尔产品提供售后服务、提供建筑智能化系统集成、设计、安装、楼宇智能化系统总包施工管理、售后服务及能源咨询服务，包括合同能源管理服务，节能方案的设计、改造、可再生能源，生态城市建设的技术咨询与工程服务及其他服务。",天津,滨海,"天津经济技术开发区南海路156号通厂20号厂房"
天津市第七金属制品厂,91120103MA06E90972,1994-01-10,集体所有制,刘德荣,"250万人民币","金属丝绳及其制品制造、粉末冶金制品制造；机械加工；制粉；模具加工；装卸、搬运货物。",天津,河西,"河西区大沽南路1386号"
天津市兴业林产品公司,911201111038471831,1994-01-10,N/A,崔福昌,"860(万元人民币)","刨花板制造。",天津,西青,"西青区王稳庄镇王稳庄村东"
天津国华盘山发电实业总公司印刷厂,9112022557231200XF,1994-01-10,N/A,李召廷,"N/A","其他印刷服务。",天津,蓟州,"蓟县发电厂院内"
