企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
河南省通许振中建设集团有限公司,91410222706536560F,1994-01-01,N/A,景兰霞,"5,000(万元)","·经营范围：市政水利公路桥涵铁路大型土石方建筑安装房地产开发公路运输机械租赁修理及制作",河南,开封,"通许县新建路北段"
平顶山平运汽车运输有限公司,91410400171805110N,1994-01-02,N/A,姜建华,"1,151.5000(万元)","城市公共交通运输；城乡公交客运服务；班车客运（县内、县际、市际、省际），包车客运（县内、县际、市际、省际）），道路普通货物运输、货物专用运输,危险货物运输,大型物件运输;一类机动车维修；货运站经营，仓储服务（不含危险化学品），货运代理；保险兼业代理",河南,平顶山,"湛河区中兴路南段49号"
平顶山世纪教育建筑工程有限公司,91410400171805401R,1994-01-02,N/A,彭肖一,"5,000(万元)","房屋建筑工程施工总承包三级(凭资质证书经营)；建筑设备租赁",河南,平顶山,"河南省平顶山市新城区祥云路与育英路交汇处西200米路北"
河南金建建设有限公司,91410400668883229T,1994-01-02,N/A,韩副渠,"5,000(万元)","房屋建筑工程施工总承包、机电设备安装工程专业承包、公路工程施工总承包、市政公用工程施工总承包、起重设备安装工程专业承包、地基与基础工程专业承包；房屋租赁、场地租赁；农产品种植；装卸。",河南,平顶山,"平顶山市新华区中兴路北段5号"
舞钢市王店供销合作社,91410481MA4042G89R,1994-01-03,集体所有制,冯文杰,"17万人民币","主营：农副产品(不包括粮油).土产日杂兼营：化肥、日用百货、服装、鞋帽、针纺品*",河南,平顶山,"舞钢市王店街"
太康县城郊供销合作社,914116271756234107,1994-01-04,集体所有制,王业耿,"693万人民币","百货 针纺 副食品 五金交电 化肥 农药 农膜 柴油 车用已醇 汽油 润滑油 农副产品收购（不含小麦 玉米 稻谷）*",河南,周口,"太康县黉学街"
商水县练集供销社农资门市部,91411623MA404RX42N,1994-01-06,集体分支机构(非法人),郭春义,"N/A","农药",河南,周口,"商水县练集镇"
鹤壁海昌专用设备有限公司,914106006150767228,1994-01-07,N/A,张景堂,"5,000(万元)","生产汽车线束生产用各种专用设备,销售自产产品；机械设备经营租赁；软件开发，信息技术咨询服务；经营进出口业务",河南,鹤壁,"河南省鹤壁经济技术开发区松江路003号"
河南物资集团公司,914100001699730860,1994-01-08,N/A,赵文明,"20,000(万元)","国内贸易；资产管理及企业重组；企业投资及财务咨询服务；物业服务。",河南,郑州,"郑州市纬五路38号"
科迪巨尔乳业洛阳有限公司,91410300171077619R,1994-01-11,N/A,张清海,"2,050(万元)","乳制品【液体乳（巴氏杀菌乳、调制乳、灭菌乳、发酵乳）】、饮料（蛋白饮料类、其他饮料类）的生产与销售",河南,洛阳,"洛阳市高新技术产业开发区河洛路209号"
洛阳大展金工机械设备有限公司,91410307171376715Q,1994-01-11,N/A,解中奇,"300(万元)","齿轮、机加工、铆焊件、非标设备的加工销售。",河南,洛阳,"洛阳市高新区丰李镇民营工业园"
郑州航海建设工程有限公司,914101001700680916,1994-01-13,N/A,宋建国,"10,008(万元)","房屋建筑工程施工总承包；市政公用工程施工总承包；公路工程施工总承包；机电安装工程施工总承包；水利水电工程施工总承包；园林绿化工程施工总承包；地基与基础工程；土石方工程；钢结构工程；装饰装修工程；建筑防水工程；金属门窗工程专业工程承包。",河南,郑州,"郑州市管城区航海东路与银莺路交叉口向南300米路东"
郑州市饮食有限责任公司雪园酒家,91410103971845698R,1994-01-13,N/A,王永胜,"N/A","房屋租赁。",河南,郑州,"郑州市二七区大同路东段1号"
洛阳市京华科技产业发展有限公司,91410305171108702L,1994-01-14,N/A,李春玲,"606(万元)","计算机及配件、计算机及复印机耗材、仪器仪表、办公用品、通讯器材、建筑装饰材料的销售；代办电信业务；提供有偿帮助服务；固定通信业务办理服务；计算机外设、网络工程安装、系统集成、综合布线、监控工程安装。",河南,洛阳,"洛阳市涧西区珠江路北8号"
河南康泰药业有限公司,91410182170367788U,1994-01-15,N/A,周长海,"2,222(万元)","生产、销售：原料药（诺氟沙星、甲磺酸加替沙星、氟罗沙星、盐酸洛美沙星）（凭有效许可证经营），销售：医药化工原料（不含化学危险品）；经营本企业自产产品及相关技术的出口业务；经营本企业生产、科研所需的原辅材料，仪器仪表，机械设备，零配件及相关技术的进口业务",河南,郑州,"荥阳市汜水镇"
洛阳市金玲网状泡沫有限公司,91410307171108649M,1994-01-15,N/A,杨锋军,"300(万元)","网状泡沫的销售。",河南,洛阳,"洛阳市洛龙区帝都国际城39号楼103门面（古城路与广利街交叉口）"
开封市宏伟机械厂,91410211715692776G,1994-01-17,集体所有制,段玉相,"20万人民币","机械加工；自产自销：阀门。",河南,开封,"开封市西郊乡大王屯村"
中国邮政集团公司洛阳市分公司芳林桥报刊亭,91410300MA40ABHA9H,1994-01-19,N/A,楚克军,"N/A","国内版出版物零售",河南,洛阳,"西工区芳林南路芳林桥南头"
河南大盛钢筘有限公司,91411202614405977K,1994-01-19,N/A,郎玉舜,"208.8000(万元)","生产、销售钢筘及纺织器材；电子产品、仪器设备、机械设备的销售；从事货物和技术进出口业务。",河南,三门峡,"三门峡市黄河中路4号"
河南省仪狄酒业有限公司,914106007967964531,1994-01-19,N/A,武庆超,"1,130(万元)","白酒",河南,鹤壁,"鹤壁市经济技术开发区金山园区淇山路中段"
洛阳市古城鑫源玻璃纤维制品厂(普通合伙),91410307MA405EEC7G,1994-01-20,N/A,N/A,"35(万)","玻璃纤维制品网格胶带、纺织机械配件、水泥、砂石、建材的销售。",河南,洛阳,"洛阳市洛龙区洛宜路379号伊电置业5幢1-902"
