企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
铁岭市亨得利钟表眼镜刻字有限公司,912112027017478958,1994-02-13,N/A,刘蕴珊,"31(万元人民币)","钟表、眼镜、验光、配镜、文具用品、日用机械修理。",辽宁,铁岭,"铁岭市银州区工人街31委玉深公司(光华路18号)"
沈阳海外建设集团有限公司,91210100117724432H,1994-02-15,N/A,侯宇,"10,000(万元人民币)","许可经营项目：无 一般经营项目：房屋建筑工程施工总承包，土石方工程专业承包，建筑装修装饰工程专业承包，钢结构工程专业承包。",辽宁,沈阳,"辽宁省沈阳市铁西区凌空二街9号"
大连汉宇特种铸造有限公司,9121021224306149XW,1994-02-17,N/A,杜秀琴,"100(万元人民币)","特种铸件、压铸件；机械、铆焊加工.",辽宁,大连,"辽宁省大连市旅顺口区五一路9-1号"
辽宁新巨人广告装饰公司,9121010211759712XN,1994-02-19,N/A,曹文东,"50(万元人民币)","设计、制作、发布、代理国内外各类广告；房屋租赁。",辽宁,沈阳,"沈阳市和平区市府大路45号"
大连好明船务有限公司,91210203242971766B,1994-02-19,N/A,孙国伟,"3(万元人民币)","船舶技术咨询服务、船舶物料代理；提供（国内）劳务；日用杂品、百货零售兼批发；为船员代办证件服务",辽宁,大连,"辽宁省大连市西岗区上海路76号"
大连市金州大通实业公司,91210213242938560G,1994-02-21,N/A,吴邦庆,"60(万元人民币)","木制品加工、电子电控件、配电柜制造，服装加工，货物进出口、技术进出口",辽宁,大连,"辽宁省大连市金州区拥政街道红塔村"
盘锦中法A9高级润滑油有限公司,9121110060438050XF,1994-02-21,N/A,王铎,"770(万元人民币)","生产,销售A9系列高级润滑油.",辽宁,盘锦,"盘锦市兴隆台区新工街"
沈阳市沈铁硬质合金刀具厂,91210106X04754336F,1994-02-21,个人独资企业,张伟,"N/A","硬质合金刀片,拨丝模,铣刀盘,工具修理,耐磨合金焊条",辽宁,沈阳,"沈阳市铁西区育工街24号"
大连经济技术开发区博发化工原料有限公司,9121021324132089X7,1994-02-21,N/A,董金庆,"30(万元人民币)","化工商品、建筑材料、百货、钢材、土畜产品、水产品零售。",辽宁,大连,"辽宁省大连经济技术开发区淮河西路1号"
大连保税区路迈顺国际贸易有限公司,91210242604819471M,1994-02-23,N/A,林建国,"330(万美元)","国际贸易、转口贸易、仓储；自有房屋出租",辽宁,大连,"辽宁省大连保税区中轻大厦112号"
锦州一五五石英制品厂,912107001205773730,1994-02-23,集体所有制,张跃安,"5万人民币","技术玻璃制品、光学玻璃、钢化玻璃、石英玻璃、玻璃仪器、日用玻璃制品、玻璃包装容器、玻璃保温容器、制镜及类似品、其他玻璃制品、石英坩埚、石英砣、石英镀金、石英陶瓷、石英粉、石英砂、石英制品、石英仪器的制造、加工、维修、修配；石墨加工。",辽宁,锦州,"太和区解放西路８７号"
抚顺石油机械厂北方石化金属结构公司机械厂,91210400119378780N,1994-02-24,集体所有制,侯立新,"50万人民币","金属结构及附件。火电焊、国内劳务、木制品",辽宁,抚顺,"东洲区塔湾街"
大连市金州盐业有限公司,912102132429385878,1994-02-24,N/A,季云鹏,"70(万元人民币)","食盐、工业、渔业、农牧业用盐、盐化产品、五交化商品、建筑材料、服装、百货、海产品经销、食盐分装；冷藏、房屋租赁＊＊＊",辽宁,大连,"辽宁省大连市金州区金东路225号"
中国银行股份有限公司沈阳黄海路支行,912101006719850072,1994-02-24,N/A,王竞,"N/A","许可该机构经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列的为准。",辽宁,沈阳,"沈阳市于洪区黄海路34号7门、8门"
沈阳华时工贸有限公司,91210105243206089Q,1994-02-24,N/A,宋沛时,"50(万元人民币)","许可项目：无；一般项目：金属材料、电工器材、五金工具、机械电子设备、建筑材料批发、零售。",辽宁,沈阳,"沈阳市皇姑区鸭绿江街13号"
沈阳市苏家屯区农村信用合作联社枫杨储蓄所,912101118180161642,1994-02-24,N/A,白伟,"N/A","经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准的文件所列的为准。",辽宁,沈阳,"沈阳市苏家屯区香杨路81号4门"
沈阳市城乡建设科技发展公司岩土工程部,91210103243578042E,1994-02-25,N/A,王东涛,"100(万元人民币)","许可经营项目：无；一般经营项目：岩土工程施工、岩土工程监理、工程勘察、地基基础工程检测",辽宁,沈阳,"沈阳市沈河区泉园二路１５号"
大石桥四星耐火材料有限公司,91210882719658620L,1994-02-25,N/A,吴德有,"2,000(万元人民币)","定型及不定型耐火材料、轻烧镁球、改质剂(产品及原材料不含危险化学品）加工、销售；镁碳砖、铝镁碳砖生产加工、销售；保温材料、高温材料、冶金辅料、钼铁销售；炼钢炉工程设计、砌筑、施工维修。",辽宁,营口,"大石桥市金桥管理区黄大村路南"
大连经济技术开发区新星汽车服务有限公司,91210213241321059Y,1994-02-25,N/A,韩阿雪,"30(万元人民币)","二类汽车",辽宁,大连,"辽宁省大连经济技术开发区辽宁街6号-4"
旅顺金达塑料制品厂,91210212604834161G,1994-02-25,个人独资企业,金国俊,"N/A","塑料制品加工；服装、文具用品、箱包、帐篷及其他日用品、工艺美术品销售；国内一般贸易；货物、技术进出口；网上贸易代理",辽宁,大连,"辽宁省大连市旅顺口区龙头镇姜家村"
沈阳市新松机械加工厂,91210105243683213W,1994-02-25,股份合作制,阴兆琛,"5(万元人民币)","机械零部件弹簧,钣金,铆电焊",辽宁,沈阳,"沈阳市皇姑区松山路9-3号"
沈阳汇龙电力设备公司,912101062426281324,1994-02-25,N/A,马可,"38(万元人民币)","电器开关、封闭母线、电缆桥架及配套产品、生产、制造；机械加工。",辽宁,沈阳,"沈阳市铁西区翟家镇小于村"
大连申维建材制品有限公司,912102006048577507,1994-02-26,N/A,董文茂,"1,000(万元人民币)","生产建材添加剂及融雪剂。",辽宁,大连,"辽宁省大连市沙河口区由家村一委四组48号"
沈阳市荣达实业有限公司,91210106117738973G,1994-02-26,N/A,刘秉荣,"150(万元人民币)","许可经营项目：无 一般经营项目：建筑材料、五金、服装鞋帽、针纺织品、工艺美术品、办公用品、日用百货、装饰材料销售。",辽宁,沈阳,"沈阳市铁西区南六中路25号甲"
大连赞岐食品有限公司,912102046048563529,1994-02-26,N/A,刘子业,"273(万元人民币)","生产米、面制品及佐餐料；分装咖啡豆、罐头食品及软包装食品（涉及行政许可的，须凭许可证经营）",辽宁,大连,"辽宁省大连市甘井子区姚家工业区姚北路40B号"
大连市长海铸造公司,91210224702150011H,1994-02-26,N/A,梁伟德,"50.7000(万元人民币)","铸铜件、铸铁件机械修理、铸造用废旧铜、铁收购",辽宁,大连,"辽宁省长海县大长山岛镇三官庙村"
中国建设银行股份有限公司朝阳燕山支行,91211300123220177A,1994-02-26,N/A,张东辉,"N/A","办理人民币存款、贷款、结算；输票据承兑、贴现业务；经办总行发行金融债券；代理发行、代理兑付、承销政府债券；代理收付款项及代理保险；代理基金业务；办理外汇存款、外汇贷款、外汇汇款、外汇兑换；办理本外币结构性存款业务；办理国际结算",辽宁,朝阳,"朝阳市双塔区朝阳大街一段294A-4、5号"
