企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
北京汽车制造厂有限公司,911101137263781849,1983-01-01,有限责任公司,姚长生,"24800万人民币","制造汽车",北京,顺义,"北京市顺义区仁和镇双河路南侧"
北京市朝阳建筑器材租赁公司,9111010510175379XN,1983-01-01,N/A,张秉海,"52(万元人民币)","租赁钢模板、脚手板。(企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。)",北京,朝阳,"北京市朝阳区王四营乡孛罗营双合村临232号2号院"
北京禾谷园连锁经营有限公司主食快餐便利十六号店,91110108741572460K,1983-01-01,N/A,段燕,"N/A","零售粮油制品、干果、饮料、定型包装食品、酒；面条、水饺、包子、冷荤凉菜。",北京,海淀,"北京市海淀区邮电科学院内(学院路40号)"
北京市房山史家营供销社,911101111027364067,1983-01-01,集体所有制,马良侠,"1067.3万人民币","销售钢材、木材、日用杂货、针纺织品、五金、交电、汽车配件、机械设备、建筑材料；出租商业用房；销售食品。",北京,房山,"北京市房山区史家营乡史家营北涧"
北京市南苑达美服务有限责任公司双兴堂浴池,91110106MA001X4F0W,1983-01-01,N/A,熊志忠,"N/A","浴池服务；理发服务。(依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。)",北京,丰台,"北京市丰台区南苑东二道街7号"
北京密兴印刷有限公司,91110228103004768W,1983-01-01,N/A,于江,"500(万元人民币)","印刷、装订、复膜；普通货运。",北京,密云,"北京市密云区十里堡镇河漕村"
北京市建华设备安装公司,9111010710228768XA,1983-01-01,N/A,孙孟怀,"1,500(万元人民币)","设备安装工程施工",北京,石景山,"北京市石景山区古城路21楼东"
北京海投生资商贸有限公司,91110108101918638F,1983-01-01,N/A,陆兵,"375(万元人民币)","销售化肥、农药、农膜、蔬菜种子（限分支机构经营该项目）、五金交电、化工",北京,海淀,"北京市海淀区知春里甲23号"
北京市延庆区日用杂品公司,91110229103040451M,1983-01-04,N/A,吴广贺,"20.8000(万元人民币)","销售日用杂品、日用百货、棉麻、民用胶合板、畜产品、五金、交电、化工、建筑材料、防盗门、农膜、中小农具；安装防盗门；按照行政许可机关批准的起止日期、地点、规格品种销售烟花爆竹。",北京,延庆,"北京市延庆区延庆镇东外大街24号"
日本日铁住金物产株式会社北京代表处,91110000X00017793C,1983-01-08,外国(地区)企业常驻代表机构,陶履德,"N/A","从事与隶属外国(地区)企业有关的非营利性业务活动。",北京,朝阳,"北京市朝阳区建国路79号9层9办公2T01内78室"
北京市新一砖制砖有限责任公司,911101131025145206,1983-01-10,N/A,张春银,"50(万元人民币)","制造粘土砖、瓦。(企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。)",北京,顺义,"北京市顺义区南彩镇望渠村"
中国成套设备进出口集团有限公司,91110000100000972A,1983-01-12,N/A,刘艳,"109,185(万元人民币)","向境外派遣各类劳务人员（不含台湾地区）（有效期至2023年10月9日）；预包装食品销售，不含冷藏冷冻食品（有效期至2022年1月04日）；承担我国对外经济援助项目和对外提供一般物资援助；受援国偿还经济援助贷款物资的进口、转口；承包各类境外工程和境内外资工程；房屋建筑工程施工总承包；成套设备的进出口和经贸部批准的其他商品的进出口；代理进出口；已建成的经济援助项目的维修、设备更新、技术改造和零配件的供应；进出口商品的储运和国际货代；物业管理；自行进出口商品的国内销售",北京,东城,"北京市东城区安定门西滨河路9号"
北京隆华兴益工程机械修配有限公司,91110105101678646M,1983-01-13,有限责任公司,张伟红,"120万人民币","汽车小修、低级维护；轮式工程机械维护与修理；销售汽车配件、机械设备、汽车",北京,朝阳,"北京市朝阳区平房乡黄渠村"
中国石化销售有限公司北京丰台石油分公司,911101061011228248,1983-01-14,N/A,张战国,"0(万元人民币)","销售汽油、煤油、柴油；危险货物运输。",北京,丰台,"北京市丰台区花乡高立庄403号"
北京市朝阳三建隆昌市政建筑工程公司第六工程队,91110105801632737J,1983-01-19,N/A,刘福勇,"N/A","承包房屋维修。(企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。)",北京,朝阳,"北京市朝阳区金盏乡马各庄村"
北京科联商贸有限公司,91110105101690629J,1983-01-19,N/A,尹双喜,"30(万元人民币)","零售五金工具、汽车配件、日用百货、办公用品；物业管理。(企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。)",北京,朝阳,"北京市朝阳区德外祁家豁子华严里15号"
北京中育教学设备技贸公司,91110108101255790R,1983-01-20,N/A,石朝志,"103.9000(万元人民币)","销售录像机、摄像机、幻灯投影设备、计算机、办公自动化设备、仪器仪表、教学设备、电讯器材；技术开发；设备租赁。",北京,海淀,"北京市海淀区西三环北路105号"
北京二商宫颐府食品有限公司,91110115101361315U,1983-01-24,N/A,孟宪跃,"9,888.2100(万元人民币)","生产糕点（食品生产许可证有效期至2021年04月24日）；加工谷物粉类制成品（元宵）（食品生产许可证有效期至2021年04月24日）；销售自产食品；预包装食品销售（含冷藏冷冻食品）（食品流通许可证有效期至2021年06月06日）；普通货运、货物专用运输（冷藏保鲜）（道路运输经营许可证有效期至2020年03月22日）；接受委托进行物业管理（出租写字间）；餐饮管理；销售针纺织品、服装、鞋帽、厨房用具、卫生间用具、日用品、化妆品、清洁用品、钟表、眼镜、箱包、文化用品、体育用品、工艺美术品、家用电器、花卉、苗木",北京,大兴,"北京市大兴区工业开发区金苑路38号"
北京辰健建筑工程有限公司,91110116102584246B,1983-01-24,N/A,陈辰,"50(万元人民币)","土木工程建筑施工；销售建筑材料。",北京,怀柔,"北京市怀柔区北园352号"
北京新华荣盛建材有限公司,911101141026275179,1983-01-25,N/A,冯久荣,"50(万元人民币)","加工水泥砂浆通风管；普通货物运输。",北京,昌平,"北京市昌平区南邵镇何营村"
北京权丰淀粉有限公司,91110113102517713F,1983-01-26,N/A,李长军,"556.9000(万元人民币)","普通货运（道路运输经营许可证有效期至2017年01月20日）；销售淀粉、淀粉制品；自营和代理各类商品及技术的进出口，但国家限定公司经营或禁止进出口的商品和技术除外；销售建筑材料（不含砂石及砂石制品）、五金、交电、汽车配件、日用品；仓储服务",北京,顺义,"北京市顺义区赵全营镇西牛板路北侧"
