企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
松溪县旧县供销合作社,91350724MA344UWL5E,1983-01-01,集体所有制,周国亮,"38万人民币","综合性商业。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,南平,"松溪县旧县乡旧县村"
福州市鼓楼区塑料制品厂,91350102154465089X,1983-01-06,集体所有制,王旭初,"18万人民币","房屋租赁。",福建,福州,"福建省福州市鼓楼区安泰街道桂枝里15号2座104"
福州郭宅鞋业有限公司,91350104154634671R,1983-01-10,有限责任公司,郭忠奇,"70万人民币","塑料鞋底、鞋带、塑料泡沫拖鞋生产及销售。",福建,福州,"福州市仓山区盖山镇郭宅村"
福建省安溪县自来水公司,91350524156340175W,1983-01-15,N/A,许毅扬,"1,500(万元人民币)","生活饮用水生产、供应；自来水设备安装及维修。",福建,泉州,"安溪县凤城镇新安西路191号"
福州市鼓楼区第五塑料厂,91350111154467105E,1983-01-15,集体所有制,陈松庚,"35万人民币","吹塑料玩具；自有房屋租赁（依法须经批准的项目，经相关部门批准后方可开展经营活动）",福建,福州,"福州市东门外康山顶"
福建省平和县林产品经销公司,91350628156901999F,1983-01-15,N/A,叶洞天,"45.4000(万元人民币)","收购、加工、销售原木、木制品、半成品、林付产品、旧杉木、木材。",福建,漳州,"平和县小溪镇建设街"
福州市仓山盖山屿宅塑料厂,91350104154635113L,1983-01-15,集体所有制,郑大明,"80万人民币","聚乙烯泡沫塑料包装用品*。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",福建,福州,"福州市仓山区盖山镇屿宅村仕尾"
福建省三联经济发展公司,913500001581466759,1983-01-20,N/A,林国山,"3,000(万元人民币)","自营和代理各类商品及技术的进出口业务",福建,福州,"福州市鼓楼区天骐路9号天骐园2座一层D部"
福州市鼓楼区安泰橡胶制品厂,913501021544658989,1983-01-24,N/A,陈水妹,"6万元人民币","橡胶垫片",福建,福州,"福州市鼓楼区西二环路梅峰宾馆内"
福建省中包国际贸易有限公司,91350000158148056N,1983-02-05,N/A,黄贤华,"568(万元人民币)","对外贸易；企业形象策划服务；贸易咨询服务；房屋租赁；室内装饰工程设计。",福建,福州,"福建省福州市晋安区六一北路92号实发大厦24层"
福州市台江区自行车修配服务公司延平门市部,91350103854504253E,1983-02-21,N/A,高森清,"N/A","修配非机动车",福建,福州,"福州市台江区延平路16-18号"
