企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
天津市武清区兴海建筑材料股份合作公司,911202221040521712,1990-01-01,N/A,李绍海,"50(万元人民币)","砖瓦制造。",天津,N/A,"大黄堡乡刘靳庄村"
天津市西青区化工轻工材料公司,91120111103808328X,1990-01-01,N/A,王炳国,"108(万元人民币)","化工轻工材料（民用爆炸物品除外）（危险品及易制毒品除外）、黑色金属材料、有色金属材料、机械电器设备",天津,西青,"西青区杨柳青镇润杨道99号"
天津高达医药保健品有限公司,91120116600500391C,1990-01-15,N/A,吕世祥,"100(万美元)","生产、加工、销售蜂制品、保健品及相关信息咨询服务",天津,滨海,"天津经济技术开发区"
天津市宁河县外贸粮油食品公司,91120221MA05Y7401Y,1990-01-16,N/A,王洪存,"20(万元人民币)","只限企业办理职工社会保险、清理债权债务使用，不能作为经营凭证。",天津,N/A,"芦台镇芦汉路20号"
天津北佳电子有限公司,91120106239028793N,1990-01-19,N/A,张淑萍,"500(万元人民币)","计算机、计算机配件及耗材、办公设备及耗材、计算机网络设备及耗材、计算机软件、办公用品、电子电器产品、安防监控设备、仪器仪表、五金电料、装饰材料、日用百货批发兼零售；计算机图文设计；复印；计算机软件技术的开发、咨询、服务、转让；计算机及辅助设备维护维修；办公设备、电子产品、家用电器维护及维修；计算机网络设备安装、维护维修；安全技术防护系统设计、安装、维护；通讯设备",天津,红桥,"红桥区津坝公路黑塔寺（地毯十厂）"
天津橙宝鲜橙汁有限公司,91120223600551148Q,1990-01-24,N/A,张丽霞,"157(万美元)","生产、销售饮料（橙汁、果蔬汁类及其饮料、蛋白饮料、固体饮料、茶（类）饮料及其他饮料）及进出口业务；预包装食品批发零售；佣金代理",天津,静海,"天津市静海经济开发区聚海道16号"
天津市建设装饰工程有限公司,911201011031280316,1990-01-24,N/A,王晓华,"2,010(万元人民币)","室内外土木工程建筑、装饰",天津,和平,"天津市和平区解放北路125号"
天津费加罗电子有限公司,9112011660055375X2,1990-02-05,N/A,天本太郎,"68,000(万日元)","气体传感器、气体传感器部件、传感器应用产品及防灾产品的生产、加工、销售及相关服务。上述同类商品的进出口、批发。",天津,滨海,"天津经济技术开发区"
天津市长城化工有限公司,9112011110381367XQ,1990-02-08,N/A,张德祥,"800(万元人民币)","生产经营2-氨基-1-萘磺酸（吐氏酸）、2-萘酚、2-萘胺-1.5-二磺酸（磺化吐氏酸）、2-氨基-5-萘酚-7-磺酸（J酸）、5,5‘-二羟基-2,2-二萘脲-7,7-二磺酸钠盐（猩红酸钠盐）；精萘（10000吨/年）生产；货物进出口及技术进出口",天津,西青,"西青区张家窝镇西琉城村东"
天津市秀霞劳动服务有限公司,91120110103733231M,1990-02-14,N/A,王世君,"200(万元人民币)","劳动服务(不含派遣）；装卸、搬运货物；设备维修；冶金设备安装；园林绿化工程、建筑维修工程。",天津,东丽,"天津市东丽区津塘公路十号桥南"
中国建设银行股份有限公司天津日纬路支行,91120105752234846K,1990-02-19,N/A,许洪斌,"N/A","吸收公众存款；发放短期、中期和长期贷款；办理国内结算；办理国内保理；办理住房公积金及单位、个人城市住房基金的归集、结算等业务；办理票据承兑与贴现；代理发行金融债券；代理发行、兑付、承销政府债券；代理买卖政府债券、金融债券；从事银行卡业务；代理收付款项；办理经中国银行业监督管理委员会批准和总行授权经营的其他业务。(依法须经批准的项目，经相关部门批准后方可开展经营活动）",天津,河北,"天津市河北区三马路111号日盈里4号楼8-18"
