企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
宕昌县新城子供销合作社,91621223MA731RLT2A,1990-01-05,集体所有制,董怀宝,"49.7万人民币","化肥、农药、农膜、日用杂品、中小农具、根茎类中药材",甘肃,陇南,"宕昌县新城子乡新城子村"
宕昌县农村信用合作联社何家堡信用社,91621223925710426K,1990-01-05,N/A,许彩琴,"N/A","吸收公众存款、发放短期、中期和长期贷款；办理国内结算；办理票据承兑与贴现；代理发行、代理兑付、承销政府债券；买卖政府债券、金融债券；从事同业拆借、办理中间业务；代理收付款及代理保险业务；提供保险箱服务；经银行业监督管理机构批准的其他业务",甘肃,陇南,"宕昌县何家堡乡"
金塔县大庄子供销合作社,1262212372023063XG,1990-01-09,N/A,马建图,"95(万)","政策允许的农副产品、畜产品、中药材、废旧物资收购；棉麻、农药、化肥、农膜中小农具、家用机械零售；农用建材、针纺织品、日用百货、文化用品、日用杂品、烟酒糖、食品、调味品、建筑五金、电工器材、中成药、医疗器械、保健品的零售。",甘肃,酒泉,"甘肃省酒泉市金塔县大庄子乡政府所在地"
张家川回族自治县梁山供销合作社,91620525MA737G4C81,1990-01-09,集体所有制,张成林,"15万人民币","棉布、针织、百货、副食、五金、电工器材、家用电器、化肥、农膜、中小农具批发、零售*",甘肃,天水,"甘肃省天水市张家川回族自治县梁山乡梁山村"
秦安县西川供销合作社,91620522MA732Y1K64,1990-01-10,个人独资企业,张丑生,"25万人民币","百货、针纺织品、五金交电、日用杂品、化肥、地膜批发零售；农副产品收购*",甘肃,天水,"甘肃省天水市秦安县西川镇"
秦安县五营供销合作社,91620522224980423L,1990-01-10,集体所有制,杨连泰,"39万人民币","百货,针纺织品,五金交电，日用杂品，其它食品*",甘肃,天水,"秦安县五营乡五营村"
秦安县五营供销合作社生产门市部,91620522MA72PMLF4L,1990-01-10,集体分支机构(非法人),邵国仓,"N/A","化肥,农用薄膜,手动喷雾器,日用杂货,*",甘肃,天水,"秦安县五营乡邵店村"
天水二一三电器配件厂,91620502224921001F,1990-01-12,集体所有制,文晓云,"40万人民币","低压电器及元件制造。",甘肃,天水,"天水市秦州区赤峪路35号"
秦安县陇城供销合作社生产资料门市部,91620522MA72NH927D,1990-01-12,集体分支机构(非法人),冯崇厚,"N/A","化肥,手动喷雾器,农用薄膜,日用杂货,五金交电(不含彩电)*",甘肃,天水,"秦安县陇城镇西关村"
临潭县农村信用合作联社新城信用社,916230219264406240,1990-01-15,N/A,李世伟,"N/A","吸收公众存款；发放短期、中期和长期贷款；办理国内结算；办理票据承兑与贴现；代理发行、代理兑付、承销政府债券；买卖政府债券、金融债券；从事同业拆借；从事银行卡业务；代理收付款项及代理保险业务；提供保管箱服务；经银行业监督管理机构批准的其他业务。***",甘肃,甘南,"临潭县新城乡东街"
临潭县农村信用合作联社石门信用社,91623021926440659J,1990-01-15,N/A,宋万红,"N/A","吸收公众存款；发放短期、中期和长期贷款；办理国内结算；办理票据承兑与贴现；代理发行、代理兑付、承销政府债券；买卖政府债券、金融债券；从事同业拆借；从事银行卡业务；代理收付款项及代理保险业务；提供保管箱服务；经银行业监督管理机构批准的其他业务。***",甘肃,甘南,"临潭县石门乡"
临潭县农村信用合作联社扁都信用社,91623021926440632T,1990-01-15,N/A,王春林,"N/A","吸收公众存款；发放短期、中期和长期贷款；办理国内结算；办理票据承兑与贴现；代理发行、代理兑付、承销政府债券；买卖政府债券、金融债券；从事同业拆借；从事银行卡业务；代理收付款项及代理保险业务；提供保管箱服务；经银行业监督管理机构批准的其他业务。***",甘肃,甘南,"临潭县扁都乡"
临潭县农村信用合作联社陈旗信用社,91623021926440536H,1990-01-15,N/A,孙晓菊,"N/A","吸收公众存款；发放短期、中期和长期贷款；办理国内结算；办理票据承兑与贴现；代理发行、代理兑付、承销政府债券；买卖政府债券、金融债券；从事同业拆借；从事银行卡业务；代理收付款项及代理保险业务；提供保管箱服务；经银行业监督管理机构批准的其他业务。***",甘肃,甘南,"临潭县陈旗乡"
临潭县农村信用合作联社店子信用社,91623021926440528N,1990-01-15,N/A,康继学,"N/A","吸收公众存款；发放短期、中期和长期贷款；办理国内结算；办理票据承兑与贴现；代理发行、代理兑付、承销政府债券；买卖政府债券、金融债券；从事同业拆借；从事银行卡业务；代理收付款项及代理保险业务；提供保管箱服务；经银行业监督管理机构批准的其他业务。***",甘肃,甘南,"临潭县店子乡"
临潭县农村信用合作联社古战信用社,9162302192644051XN,1990-01-15,N/A,黎耀忠,"2()","吸收公众存款；发放短期、中期和长期贷款；办理国内结算；办理票据承兑与贴现；代理发行、代理兑付、承销政府债券；买卖政府债券、金融债券；从事同业拆借；从事银行卡业务；代理收付款项及代理保险业务；提供保管箱服务；经银行业监督管理机构批准的其他业务。***",甘肃,甘南,"临潭县古战乡"
武威市凉州区四坝镇福利综合加工厂,91620602225420647F,1990-01-15,集体所有制,裴永玉,"149.1万人民币","农机具、建筑材料、饲料、化肥、农膜批发零售*",甘肃,武威,"甘肃省武威市凉州区四坝镇"
张家川回族自治县张川供销合作社,91620525057555023X,1990-01-15,内资企业法人,王长儿,"98万人民币","棉布、针织、百货、副食、文具、钟表、日杂、五金、交电、农药、化肥、塑料膜、小农具批发、零售*",甘肃,天水,"甘肃省天水市张家川回族自治县张川镇中城北路1号"
中国农业银行股份有限公司临潭县支行,91623021926440288U,1990-01-15,股份有限公司,牟岳麟,"N/A","办理农业和农村各类工商企业、供销合作社的存贷款业务、办理驻在农村的企事业单位的存款和农村集镇储蓄转帐、现金结算等业务。",甘肃,甘南,"甘肃省甘南州临潭县城关镇西大街51号"
临潭县农村信用合作联社羊沙信用社,91623021926440587R,1990-01-15,N/A,李小平,"1()","吸收公众存款；发放短期、中期和长期贷款；办理国内结算；办理票据承兑与贴现；代理发行、代理兑付、承销政府债券；买卖政府债券、金融债券；从事同业拆借；从事银行卡业务；代理收付款项及代理保险业务；提供保管箱服务；经银行业监督管理机构批准的其他业务。***",甘肃,甘南,"临潭县羊沙乡"
和政县马家堡供销合作社,91622925226360236R,1990-01-16,集体所有制,严国虎,"39万人民币","针绵织品、日用消费品、五金交电*",甘肃,临夏,"甘肃省临夏州和政县马家堡镇马家集村"
临夏县双城供销社,91622921226280201A,1990-01-22,集体所有制,鲁孝雷,"86万人民币","化肥、地膜、棉布针织、百货、五金交电*",甘肃,临夏,"甘肃省临夏州临夏县韩集镇双城村"
甘肃省供销合作联社酒泉工贸公司,916209002250601353,1990-02-08,集体所有制,张尚明,"943万人民币","农副产品、动物产品日用杂品的批发、零售；废旧物资收购、代储；资产租赁；日用百货、日用化学品、针纺织品、玻璃制品、五金工具、交电、矿产品",甘肃,酒泉,"甘肃省酒泉市肃州区东大街46号"
肃北县农村信用合作联社石包城信用社,916209235611299553,1990-03-02,N/A,孟克,"N/A","承包规定范围内的各项存贷款、现金出纳储蓄业务。",甘肃,酒泉,"甘肃省酒泉市肃北蒙古族自治县石包城乡"
天水市秦州区玉泉供销合作社,916205022249208342,1990-03-05,集体所有制,王东升,"17.1万人民币","化肥、农药、地膜、农机具、日用杂品、土畜产品、农副产品",甘肃,天水,"秦州区坚家河81号"
天水市秦州区汪川供销合作社,91620502MA72B4F08E,1990-03-05,集体所有制,孙战杰,"23.8万人民币","农业生产资料、棉、麻、烟、土畜产品、酒",甘肃,天水,"秦州区汪川乡汪川村"
