企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
大同公元三九八医药健保有限公司,91140200699125973D,2010-01-04,N/A,孔志强,"1,000(万)","销售中成药、中药饮片、抗生素、生化药品、化学药制剂、一类、二类医疗器械、保健食品；保健服务；养老服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山西,大同,"大同市城区育才南街新世纪花园功臣公寓"
临汾市万丰源印业有限公司,91141000699115521M,2010-01-04,N/A,吕文铭,"100(万)","包装装潢、其它印刷品。",山西,临汾,"山西省临汾市向阳路供销机械厂院内"
大同市南郊区东兴运输有限公司,911402116991170843,2010-01-04,N/A,张卿,"30(万元)","道路普通货物运输装卸搬运服务物流信息服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山西,大同,"南郊区马军营乡五里店村北"
大同市金恒爆破有限公司,91140200699117818P,2010-01-04,N/A,张东,"100(万)","爆破设计施工（凭有效资质证经营）（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山西,大同,"大同市南郊区王家园村北(大同市云威矿药有限责任公司院内"
太原市万柏林区精立达机械加工厂,92140109MA0J9AUF4K,2010-01-04,个体工商户,赵根生,"N/A","小型精密机械零部件的加工、装配（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山西,太原,"万柏林区东社街道上庄街康宁医院家属院"
吕梁益泰房地产开发有限公司,91141100699132954P,2010-01-04,N/A,杨和平,"1,000(万)","房地产开发经营",山西,吕梁,"吕梁市汾阳市东一环（旧光明路）13号"
大同市什达物资有限责任公司,911402006991167001,2010-01-04,N/A,蔡茂仁,"500(万)","销售金属材料、化工产品（不含危险化学品、爆炸品）、机电产品、建筑材料（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山西,大同,"大同市新世纪物资市场1区3号"
古县宏达货运有限公司,91141025699117842H,2010-01-04,N/A,李桂芳,"500(万)","配货、信息咨询、运输代理服务；道路普通货物运输。",山西,临汾,"古县古阳镇乔家山村"
万荣县万泉鸿展养殖专业合作社,93140822699123804R,2010-01-04,N/A,王安国,"N/A","组织本社成员开展生猪的养殖及购销。",山西,运城,"山西省万荣县万泉乡荆村"
华北利星行机械(北京)有限公司临汾分公司,911400006991335860,2010-01-04,N/A,罗东,"N/A","从事各类工程机械，发动机，发电机组及其零部件（含上述旧设备及旧零部件）的批发、维修、租赁、转租赁及展示业务；佣金代理（拍卖除外）；提供技术服务、技术咨询；机械设备维修技术培训",山西,临汾,"临汾市尧都区屯里村利亚江工程机械城"
壶关县环能垃圾处理有限公司,911404276991170416,2010-01-04,N/A,闫振华,"200(万元)","垃圾处理；（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山西,长治,"壶关县奋进大街"
临汾市会祥房地产开发有限公司,91141026699118060M,2010-01-04,N/A,刘会祥,"1,000(万)","房地产开发。",山西,临汾,"安泽县府城镇府城村西沟"
大同市宏盛利元商贸有限责任公司,91140200699117105M,2010-01-04,N/A,王斌,"50(万元)","销售五金交电、电线电缆、工矿配件、钢材、钢角线、劳保用品（依法须经批准的项目，经相关部门批准后方可开展经营活动）",山西,大同,"大同市城区永安里33楼2单元1号"
北京京铁房地产开发公司阳泉分公司,91140302699141236F,2010-01-04,N/A,解文涛,"N/A","承揽隶属企业的房地产开发、建筑工程设计；房地产开发技术咨询服务，销售建筑材料、五金、交电、热水锅炉及配件。",山西,阳泉,"阳泉市城区德胜街69号"
吕梁万昌贸易有限公司,911411006991175191,2010-01-05,N/A,刘齐清,"50(万元)","经销:坑木、原木、板材，工矿设备及材料、建筑材料（不含沙子），煤炭",山西,吕梁,"离石区交通路22号"
