企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
开阳县再友种植农民专业合作社,93520121MA6GGU3X09,2010-01-01,N/A,石再友,"N/A","烤烟的种植，果树、蔬菜的种植及销售。",贵州,贵阳,"贵州省贵阳市开阳县楠木渡镇新凤村"
贵州开阳黔云养殖农民专业合作社,93520121MA6GHFE990,2010-01-01,N/A,阳本刚,"N/A","猪的饲养及销售.",贵州,贵阳,"贵州省贵阳市开阳县双流镇三合村"
三都水族自治县鑫旺养殖场,91522732551920444W,2010-01-01,N/A,石孟荣,"N/A","猪的饲养家禽养殖、果蔬种植、销售*",贵州,黔南,"贵州省黔南布依族苗族自治州三都水族自治县大河农场"
开阳宏展养殖农民专业合作社,93520121MA6EGJPF19,2010-01-01,N/A,熊明洪,"N/A","牛的饲养及销售。",贵州,贵阳,"贵州省贵阳市开阳县双流镇白安营村大元组"
普安县楼下镇安利客运有限责任公司,91522323551905172P,2010-01-01,N/A,冯健,"10(万元)","法律、法规、国务院决定规定禁止的不得经营；法律、法规、国务院决定规定应当许可（审批）的，经审批机关批准后凭许可（审批）文件经营;法律、法规、国务院决定规定无需许可（审批）的，市场主体自主选择经营。（客运站服务",贵州,黔西南,"贵州省黔西南布依族苗族自治州普安县楼下镇环城东路"
开阳县绍东烤烟种植农民专业合作社,93520121MA6GHCQN1P,2010-01-01,N/A,沈绍东,"N/A","烤烟的种植，果树、蔬菜的种植的销售。",贵州,贵阳,"贵州省贵阳市开阳县楠木渡镇新凤村"
开阳县楠木渡镇代华农机农民专业合作社,93520121590763517E,2010-01-01,N/A,彭代华,"97( 万人民币元)","农业机械的销售及维修，农业技术的咨询服务。",贵州,贵阳,"贵州省贵阳市开阳县楠木渡镇新凤村"
贵州省麻江县碧波乡农副产品生产加工经营农民专业合作社,93522635MA6EGAY60N,2010-01-03,N/A,马兴龙,"N/A",";水果、蔬菜生产、销售、加工；畜禽养殖、销售、加工（以上经营项目需前置许可的，凭有效许可证件经营）",贵州,黔东南,"贵州省黔东南苗族侗族自治州凯里市碧波乡碧波村"
山西生活向导广告有限公司贵阳分公司,91520103551904014Q,2010-01-04,N/A,程樵,"N/A","代理、设计、发布国内印刷品广告；代理设计、制作、路牌广告。",贵州,贵阳,"贵州省贵阳市云岩区照壁巷9号1栋4单元06号"
贵州嘉永通物流有限公司,91520103697536322Q,2010-01-04,N/A,罗文才,"50(万元人民币)","货运代理；货运信息咨询服务。",贵州,贵阳,"贵州省贵阳市云岩区三桥北路80号碧玉园A栋6号门面"
