企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
平罗县畅通商贸有限公司,91640221564111814E,2011-01-04,N/A,刘峰,"680(万)","建筑材料、机电产品销售；铝合金门窗制作；房屋租赁、房屋销售、货运信息服务；停车场服务。",宁夏,石嘴山,"平罗县城新109国道东侧土地上B、C号综合楼（团结路口）"
隆德县联合养鸡专业合作社,93640423564136384X,2011-01-04,N/A,王安明,"N/A","组织收购、销售成员生产的鸡蛋、鸡；引进养鸡新技术、新品种，开展技术培训、技术交流和咨询服务；从事农村养鸡经纪活动。***",宁夏,固原,"宁夏固原市隆德县联财镇联合村一组"
银川新华百货东桥电器有限公司良田店,91640106564119592D,2011-01-04,N/A,蔡兵,"N/A","商品配送服务；计算机耗材、办公用品、家用电器、通信产品、计算机软、硬件；汽车（不含乘用车）销售；电器、手机维修服务。",宁夏,银川,"银川市金凤区良田开发区新百连超良田店"
同方股份有限公司宁夏分公司,916401035641148554,2011-01-04,N/A,王宏生,"N/A","计算机及周边设备的销售、技术服务和维修；社会公共安全设备、交通工程设备、建筑智能化及市政工程机电设备、电力工程机电设备、节能、大气与工业污染控制、废弃物处理与综合利用的工程和设备的设计、销售、承接工程安装、技术开发与服务；除尘脱硫；人工环境控制设备、通信电子产品、微电子集成电路、办公设备的销售及工程安装；仪器仪表、光机电一体化设备的开发、销售；消防产品的售销；高科技项目的咨询、高新技术的转让与服务；物业管理、进出口业务；机电安装工程施工总承包；建筑智能化、城市及道路照明、环保、电子工程专业承包、室内空气净化工程；计算机系统集成；建筑智能化系统集成（不含消防子系统）专项工程设计；环境工程（废水）专项工程设计、咨询；工业废水、生活污水环境保护设施运营；水景喷泉设计、安装、调试；安防工程",宁夏,银川,"银川市解放西街9号区邮政大厦14层1420号办公室"
银川乾凯商贸有限公司一分公司,91640104564114433K,2011-01-04,N/A,赵卫峰,"N/A","建筑材料、卫生洁具、日用百货、五金工具、化工产品（不含易制毒及危险化学品）、机电设备、金属材料、工艺品的销售；房屋中介；家政服务；装卸服务（国家法律、法规规定须经批准的经营项目凭批准的文件或资质证经营）",宁夏,银川,"银川市兴庆区胜利南街58号欣安小区13号楼5-101室"
宁夏秀山矿业投资有限公司,916401005641117423,2011-01-04,N/A,张修山,"1,008(万)","对矿山开采业进行投资；工程机械销售及售后服务。",宁夏,银川,"银川市兴庆区金茂花园5号楼B单元401号办公房"
灵武市福新农业种植专业合作社,936401815641118658,2011-01-04,N/A,徐立新,"N/A","购买成员种植所需的生产资料；组织收购、销售成员种植的粮食；农作物的机耕、机播、机收及土地平整；引进粮食种植新技术、新品种；开展技术培训、技术交流和咨询服务。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",宁夏,银川,"宁夏回族自治区灵武市灵武农场机八队"
深圳市长城停车场管理建设有限公司宁夏分公司,9164010356411170XX,2011-01-04,N/A,何霜,"N/A","停车场经营管理；停车场经营管理的咨询、策划；停车经营管理的设计、开发与相关的技术服务.",宁夏,银川,"银川市兴庆区银川国际贸易中心负一层C02"
石嘴山市怡家房产经纪有限公司,91640202564112462D,2011-01-04,N/A,宁丰玲,"5(万)","房屋销售、租赁的中介服务",宁夏,石嘴山,"大武口区解放东街绿城雅居2号商住楼17号"
石嘴山市凯捷汽车贸易有限公司,91640203564111857R,2011-01-04,N/A,孙轶群,"10(万)","汽车销售（含江淮轿车品牌汽车销售，江淮瑞风、瑞鹰品牌汽车、长安品牌汽车销售）；汽车零配件零售",宁夏,石嘴山,"石嘴山市万博汽修汽配城19号楼1908-1920号"
