企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
承德中滦煤化工有限公司,91130803567366492K,2011-01-01,N/A,何云生,"77,800(万元人民币)","焦炭、焦炉煤气、焦油、粗苯、硫磺的加工、销售（安全生产许可证有效期至2017年7月30日）。",河北,承德,"承德双滦区滦河镇"
唐山市丰润区金凯邦商贸有限公司,91130221567386194B,2011-01-01,N/A,豆国东,"20(万元人民币)","钢铁、生铁、建材（不含木材、原木、石灰）、矿产品（不含煤炭）、废旧物资（不含生产性废旧金属材料）、石灰石、水泥原材料、石粉、焦炭、粉煤灰、五金、交电、电子产品（不含电子出版物）、化工产品（不含有毒有害、易燃易爆、农药等国家限制禁止经营商品）、办公设备及用品、电动叉车、柴油叉车、挖掘机、港口用设备、水泥孰料、有色金属材料（不含稀贵金属材料）、冶金炉料（不含煤炭）、电力专用设备、货物仓储（不含危险化学品等国家法律法规，行政许可限制禁止商品专项仓储、理货、装卸）、酒、日用百货、礼品、工艺品、玩具、普通劳保用品批发零售（以上经营范围行政许可控制除外）（住所有效期至2026年4月1日）（依法须经批准的项目，经相关部门批准后方可开展经营活动）",河北,唐山,"唐山丰润区姜家营乡杨家营村"
文安县金润小额贷款有限公司,91131026567396229B,2011-01-01,N/A,杜红卫,"5,000(万元人民币)","向农户、个体工商户、小企业发放小额贷款",河北,廊坊,"文安县文安镇政通道"
三河市金燕市场服务有限公司,91131082567390863N,2011-01-04,N/A,汪永三,"500(万元人民币)","市场服务，摊位租赁，为便民餐饮行业提供服务。",河北,廊坊,"三河市金燕大街北侧"
中国石化销售有限公司河北邯郸峰峰第十四加油站,91130406567379584J,2011-01-04,N/A,张永高,"N/A","汽油、柴油零售（危险化学品经营许可证有效期至2019年11月4日）；日用百货、润滑油脂、高清洁添加剂、橡胶制品（不含审批项目）、纺织品、服装、五金、家用电器及电子产品（不含审批项目）、加油充值卡销售；体育彩票销售代理服务；预包装食品、乳制品（含婴幼儿配方奶粉）、散装食品、保健食品销售；石化设备及零部件销售；文化用品、体育用品及器材销售；委托代理收取水电费、票务代理服务；日用百货便利店经营；仓储、汽车清洗服务；汽车装饰；汽车（不含九座以下乘用车）、摩托车及零配件销售；发布广告；与经营业务有关的咨询服务。",河北,邯郸,"邯郸市峰峰矿区峰峰镇中西佐村北"
中国石化销售有限公司河北邯郸峰峰第十五加油站,911304063476219229,2011-01-04,N/A,张永高,"N/A","汽油、柴油、卷烟零售（危险化学品经营许可证有效期至2019年11月4日）；日用百货、润滑油脂、高清洁添加剂、橡胶制品（不含审批项目）、纺织品、服装、五金、家用电器及电子产品（不含审批项目）、加油充值卡销售；体育彩票销售代理服务；预包装食品、乳制品（含婴幼儿配方奶粉）、散装食品、保健食品销售；石化设备及零部件销售；文化用品、体育用品及器材销售；委托代理收取水电费、票务代理服务；日用百货便利店经营；仓储、汽车清洗服务；汽车装饰；汽车（不含九座以下乘用车）、摩托车及零配件销售；发布广告；与经营业务有关的咨询服务。",河北,邯郸,"邯郸市峰峰矿区滏阳西路中段"
中国石油天然气股份有限公司河北邢台销售分公司第一百零六加油站,911305235673706198,2011-01-04,N/A,郑岩,"N/A","柴油零售；汽油零售（经营至：2020年07月14日）；润滑油零售（涉及危险化学品的除外）；卷烟零售；预包装食品零售；日用品、汽车零配件零售；机械设备租赁；管道生产所需物资、设备、器材；化肥、有机肥零售；房屋租赁；计生用品零售；代理收取水电公用事业费、票务代理；报纸期刊图书零售；音像制品经营；住宿；三类汽车维修。",河北,邢台,"内丘县金店镇大留村北(京深高速内丘东出口北侧)"
三河市华隆房地产开发有限公司,91131082567374126H,2011-01-04,N/A,袁刚,"2,660(万元人民币)","房地产开发与销售。",河北,廊坊,"河北省廊坊市三河市燕郊开发区行宫东大街、电厂生活区东侧"
上海祥舰劳务派遣服务有限公司邯郸分公司,911304065673654734,2011-01-04,N/A,韩伟,"N/A","国内劳务派遣（依法须经批准的项目，经相关部门批准后方可开展经营活动）",河北,邯郸,"邯郸市峰峰矿区鼓山中街3号"
三河市仁基房产经纪有限公司,91131082567395461X,2011-01-04,N/A,张立宁,"300(万元人民币)","新建房屋买卖代理服务、二手房买卖经纪服务",河北,廊坊,"三河市燕郊燕顺路西侧纳丹堡商业楼E22号"
三河市燕郊友帮商行,911310827589441013,2011-01-04,个人独资企业,张春艳,"N/A","销售：包装箱",河北,廊坊,"三河市燕郊开发区工业大街北侧"
三河市天蓝测绘工程有限公司,911310825673714270,2011-01-05,N/A,袁铁军,"100(万元人民币)","服务：工程测量、不动产测绘；测绘技术服务、技术咨询；销售：测量仪器仪表、电子产品、五金交电（不含小轿车）、建筑材料",河北,廊坊,"三河市燕郊开发区京哈路北、天子庄园西侧税苑小区11-3201号"
中海油销售唐山有限公司迁西南环加油站,91130227567370862D,2011-01-05,N/A,王建明,"N/A","汽油、柴油零售（危险化学品经营许可证有效期至2019年12月27日），润滑油零售，预包装食品零售，卷烟、雪茄烟零售，日用百货、五金、汽车装具、汽车零配件、添加剂零售，房屋租赁（依法须经批准的项目，经相关部门批准后方可开展经营活动）",河北,唐山,"迁西县南环路与长城南路交叉路口北侧"
