企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
巴青县巴青乡三村桑顿年卓农牧民专业合作社,93542429MA6T38QM81,2013-01-03,N/A,次旺达杰,"N/A","蔬菜种植、民族服饰加工【依法须经批准的项目，经相关部门批准后方可开展经营活动】",西藏,那曲,"巴青乡三村"
达孜县拉木村手工艺品农民专业合作社,93540126585792700G,2013-01-04,N/A,旦曲,"N/A","佛像、唐卡、雕塑、民族手工艺品销售；民族土特产品；藏香、家具制造销售。修建温室大棚、拆迁、修水渠、清理建筑垃圾、乡村小路维修、绿化。【依法须经批准的项目，经相关部门批准后方可经营该项目】",西藏,拉萨,"达孜县章多乡"
尼木县塔荣镇林岗村农牧民建筑施工专业合作社,93540123MA6T15T40X,2013-01-04,N/A,德琼,"N/A","房建工程、水利工程、公路工程",西藏,拉萨,"尼木县塔荣镇"
达孜县拉木村尼珍农民专业合作社,93540126585792719D,2013-01-04,N/A,尼珍,"N/A","水泥、预制厂清除建筑垃圾、水渠、道路、绿化",西藏,拉萨,"达孜县章多乡"
尼木县续迈乡续迈村农牧民建筑施工专业合作社,93540123MA6T1641XY,2013-01-04,N/A,洛珠,"N/A","水利工程、公路工程、房建工程",西藏,拉萨,"尼木县"
山南市鑫宇装饰工程有限公司,915422005857922179,2013-01-05,N/A,徐红良,"50(万)","房屋装饰、装修，铝合金、玻璃制作安装，路面维护（依法需经批准的项目，经相关部门批准后方可开展经营活动）",西藏,山南,"泽当镇贡布路78号"
拉萨仁和智本股权投资基金管理有限公司,91540091585792065K,2013-01-05,N/A,高政,"1,000(万元)","股权投资基金管理（不含公募基金；不得以公开方式募集资金、发放贷款；不得从事证券类投资、担保业务；不得公开交易证券类投资产品或金融衍生产品）；资产管理（不含金融资产管理和保险资产管理）；实业投资；投资管理、投资咨询（不含金融和经纪业务；不得公开交易证券类投资产品或金融衍生产品；不得经营金融产品、理财产品和相关衍生业务）；企业管理咨询",西藏,拉萨,"拉萨市金珠西路158号阳光新城丽苑A区19号"
桑珠孜区纳崇藏香加工专业合作社,935402025857965175,2013-01-06,N/A,多吉,"N/A","藏香、民族手工业、藏式家具、六玄琴加工及销售、养牛、羊、藏鸡***《依法须经批准的项目，经相关部门批准后方可开展经营活动》",西藏,日喀则,"日喀则市德勒林八居委会472号"
昌都市大康广告有限责任公司,91540300585792284K,2013-01-06,N/A,卓玛,"50(万)","广告经营发布、包装设计制作、平面设计制作、户外广告制作及安装、LDE显示屏制作；喷绘、写真、反光路牌、标牌制作；宣传册设计制作；文化艺术交流、舞台艺术造型、影视制作传播、会展服务、艺术品制作及销售。【依法须经批准的项目，经相关部门批准后方可开展经营活动】",西藏,昌都,"西藏昌都市卡若区江嘎小区二号楼2—12—4号"
拉萨通格电子科技有限公司,91540100585792508E,2013-01-06,N/A,王俊,"10(万)","一般经营项目：计算机及配件、办公设备、办公耗材、数码产品、网络设备的销售。【上述经营范围中，国家法律、行政法规和国务院决定规定必须报经批准的，凭许可证在有效期限内经营】。",西藏,拉萨,"拉萨市太阳岛1路20号阳光花园E座E5层508号"
东嘎酥喜加工厂,9154020258579524XA,2013-01-06,个人独资企业,尼玛欧珠,"N/A","糌粑加工、面粉加工《依法经批准的项目，经相关部门批准后方可开展经营活动》",西藏,日喀则,"日喀则市东嘎乡"
西藏圣雅图测绘地理信息有限公司,91540000585792444B,2013-01-06,N/A,祁海兴,"200(万)","大地测绘、工程测绘航空摄影、遥感测绘、地籍测绘、房地测绘、地图的数字化生产、地理信息系统工程、勘测定界、土地预审、土地规划【依法须经批准的项目，经相关部门批准后方可开展经营活动】。",西藏,拉萨,"拉萨市扎基南路民宗委住宅小区7栋4号"
西藏中糖德和经贸有限公司,91540091585793754E,2013-01-06,N/A,张萍,"50(万)","预包装食品（酒精饮料）批发（凭食品经营许可证经营）；电子产品、通讯设备（不含终端）、计算机及配件、日用百货、建筑材料的销售；企业管理咨询",西藏,拉萨,"拉萨市金珠西路158号世通阳光新城2幢3单元6楼1号"
西藏兰之韵餐饮娱乐有限责任公司,91540000585792188T,2013-01-06,N/A,格桑加措,"100(万)","餐饮服务、娱乐、酒吧、KTV；演艺，小吃、糕点制售；酒水、预包装食品销售；工艺品设计、制作、销售；文化艺术活动的组织策划；传统文化研究、推广【依法须经批准的项目，经相关部门批准后方可开展经营活动】。",西藏,拉萨,"拉萨市罗堆西路藏游坛城J4座二楼"
西藏融丰经贸有限公司,9154000058579217XT,2013-01-06,N/A,王在武,"100(万)","一般经营项目：电子设备、数码产品、百货、服装的销售；进出口贸易",西藏,拉萨,"拉萨市夺底路10号天路康桑小区11栋3单元101号"
江孜县日星乡粮油加工农民专业合作社,93540222585793615X,2013-01-07,N/A,扎西达娃,"N/A","粮油加工、养殖业、小型土木工程、小型水利工程、乡村道路、民族手工业、草场围栏（依法须经批准的项目，经相关部门批准后方可开展经营活动）",西藏,日喀则,"江孜县日星乡塔巴村"
