企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
海东天盛小额贷款有限公司,91632123595048782R,2013-01-04,N/A,李宗福,"3,000(万元)","小额贷款；中小企业发展、管理、财务等咨询业务，经主管部门批准的其他业务。",青海,海东,"青海省海东市乐都区碾伯镇滨河路5号401室"
青海君祥装饰工程有限公司,916301040591005599,2013-01-04,N/A,贺君,"300(万元)","装饰装潢工程设计、施工；建筑劳务分包；土木建筑工程；园林景观设计、施工；广告设计、制作、代理、发布（以上项目国家有专项规定涉及前置审批许可的除外）",青海,西宁,"西宁市城西区海晏路41号1单元701室"
西宁诚创机电设备有限公司,91630102595048387C,2013-01-04,N/A,吕新华,"50(万元)","机电及辅助设备、仪器仪表、保温材料、建筑材料、阀门、锅炉及附机件、化工产品（不含危险化学品）、金属材料（不含贵稀金属）、常压锅炉、办公家具、办公用品的批发零售；电子产品的技术开发、技术咨询、技术服务及代理销售；建筑劳务分包（上述依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"青海省西宁市城东区大众街51号8号楼4单元432室"
浙江新世纪工程咨询有限公司青海分公司,916301030591012793,2013-01-04,N/A,姜为华,"N/A","为公司承揽以下业务：政府采购代理业务服务，房屋建筑工程监理、市政公用工程监理、园林绿化工程监理、人防工程监理、水利水电工程监理、工程造价咨询服务、工程招标代理服务",青海,西宁,"西宁市城中区七一路493号1-222室"
西宁新优普斯文化传播有限公司,916301035950496974,2013-01-04,N/A,罗力泉,"100(万元)","广告设计、制作、代理发布，企业形象设计、策划，文化艺术交流活动、赛事活动策划服务，会议、会展服务，企业管理咨询，网站建设",青海,西宁,"西宁市城中区南川西路59号3-342室"
中国邮政储蓄股份有限公司西宁市人民街营业所,91630103MA752GQ39E,2013-01-04,N/A,苏娜,"N/A","吸收公众存款；办理汇总业务；从事银行卡业务；办理收付款项；代理发行、兑付政府债券；代理买卖外汇；代理政策性银行、商业银行及其他金融机构特定业务；办理协议存款；买卖政府债券、金融债券；提供个人存款证明服务；办理小额贷款业务；办理基金代销业务；办理国内外结算；办理票据贴现；从事同行拆借，经中国银行行业监督管理委员会批准的其他业务（依法须经批准的项目，经相关部门批准后方可开展经营活动）",青海,西宁,"西宁市城中区人民街21号"
西宁忠诚养殖农民专业合作社,93630103059100575A,2013-01-04,N/A,袁宗捷,"N/A","畜禽养殖、销售※※※※",青海,西宁,"西宁市城中区总寨镇享堂村"
西宁信任彩钢有限公司,91630105595049515W,2013-01-04,N/A,路成,"350(万元)","岩棉彩钢板、复合彩钢板、采光瓦加工销售；钢结构设计制作安装（以上项目不含前置许可，涉及后置的凭资质证或批准文件经营）",青海,西宁,"青海省西宁市城北区二十里铺村"
大通县绿诚海林业专业合作社,93630121595049101P,2013-01-04,N/A,康萍,"N/A","造林苗、城镇绿化苗、经济林苗、花卉、种子、草种的种植、批发、销售；农药（不含危化品）、化肥、防火物资、森防器械、园林机械设备及养护用品；园林绿化、造林工程及养护；林业有害生物防治及监测；林下经济培育及先关产业项目；劳务分包（依法须经批准的项目，经相关部门批准后方可开展经营活动）***",青海,西宁,"大通县景阳镇小寨村"
格尔木金地祥土方工程有限公司,91632801059101236M,2013-01-04,N/A,陈国岭,"80(万元)","土方工程（不含爆破工程）。盐田工程（凭资质证书经营）。劳务服务（不含中介服务）。",青海,海西,"格尔木市泰山南路29号"
