企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
中卫市珠元农业机械制造有限公司,91640500054623991D,2013-01-04,N/A,佘珠元,"500(万)","农业机械研发、制造、销售；农业技术推广服务。",宁夏,中卫,"中卫市沙坡头区永康镇永南村八队"
银川天宇龙翔商贸有限公司,916411000546249518,2013-01-04,N/A,张培培,"120(万)","代理、设计、制作、发布国内各类广告业务；标牌制作、宣传；钢材、建筑材料、五金交电、家用电器、舞台音响灯光设备、电脑耗材、LED显示设备、电子监控设备、雕塑制品、不锈钢制品、体育用品、服装鞋帽、针纺织品、皮具、日用百货、家具、厨房设备、塑胶、预包装食品及散装食品、乳制品",宁夏,银川,"银川市金凤区京德大厦1005室"
宁夏新盛机电设备有限公司,916411000546248399,2013-01-04,N/A,黄学胜,"100(万)","高低压成套设备、仪器仪表、电线电缆、电子元件、机电设备、机械设备及配件、电子产品、建筑材料、金属材料、环保设备及材料、制冷设备、五金交电、电力设备、电缆桥架、母线桥架的销售；机电设备安装、维护及技术服务。",宁夏,银川,"银川高新开发区3号综合楼新田国际商务中心126号房"
山东正方建设项目管理有限公司银川分公司,9164010405462605XP,2013-01-04,N/A,程亮宏,"N/A","工程造价咨询业务；承担各类工程招标代理业务（以上项目凭资质经营）",宁夏,银川,"宁夏银川市兴庆区新华东街650号隆鑫苑A2号楼1101室"
银川世纪润宏砼泵管件有限公司,916401060546249865,2013-01-04,N/A,唐立槐,"3(万)","砼泵管件、仪器仪表、五金交电的销售",宁夏,银川,"银川市金凤区福州南街福宁城君临满城9号楼7号营业房"
宁夏佳合鑫盛工贸有限公司,916401000546249356,2013-01-04,N/A,张军强,"101(万)","预包装食品兼散装食品、日用百货、塑料制品、办公用品、家居饰品、五金交电、家用电器、数码产品、电子产品、体育用品、劳保用品、工艺品、针纺织品、卫生洁具、洗涤用品、玩具的销售。",宁夏,银川,"宁夏银川市西夏区燕宝花园三期35号楼5单元601室"
固原六盘山淀粉有限公司中河分公司,91640400054627909L,2013-01-04,N/A,雷向军,"N/A","马铃薯淀粉加工、销售；土特产品购销",宁夏,固原,"宁夏固原市原州区中河乡黄沟村"
彭阳县兴繁养殖专业合作社,93640425MA75Y1X7XJ,2013-01-04,N/A,许爱琴,"N/A","猪、牛、羊、鸡养殖，组织收购、销售成员生产的同类产品，引进新技术、新品种，依法为成员提供养殖所需生产资料的购买，开展技术培训、技术交流及咨询服务***",宁夏,固原,"固原市彭阳县草庙乡草庙村"
宁夏斯伦贝谢长和物资有限公司,916411000546254601,2013-01-04,N/A,焦旭鼎,"1,000(万)","机械设备及配件、化工原料及产品",宁夏,银川,"银川市金凤区中苑商业街36号"
吴忠市利通区高超橡胶制品切割厂,92640302MA7716EFX2,2013-01-04,个体工商户,高超,"N/A","橡胶制品粉碎、销售、回收*。(依法须经批准的项目，经相关部门批准后方可开展经营活动)",宁夏,吴忠,"吴忠市利通区新华桥道班南侧200米处（东塔寺乡新接堡村五队）"
