企业名称,统一社会信用代码,注册日期,企业类型,法人代表,注册资金,经营范围,所在省份,地区,注册地址
吉水县沃森新材料有限公司,91360822058848530E,2013-01-04,N/A,罗乐军,"10(万元人民币)","木腊油、润滑剂、塑胶、手感剂、木质粉、硅油、白乳胶、无纺布、皮革助剂、乳化剂、柔软剂、皮革批发及零售（以上项目国家有专项规定及涉及行政审批的除外）",江西,吉安,"江西省吉安市吉水县105国道城南家私城旁"
宜春市温汤王龙高山有机蔬菜种植专业合作社,933609000588450652,2013-01-04,N/A,刘平华,"195(万元人民币)","蔬菜、水果种植、销售。",江西,宜春,"江西省宜春市袁州区温汤镇水口村上店组"
上饶县旺圣水泥制品厂,92361121L56252090J,2013-01-04,个体工商户,郑圣兵,"30万人民币","水泥制品生产及销售；陶瓷砖销售(依法须经批准的项目，经相关部门批准后方可开展经营活动)*",江西,上饶,"上饶市上饶县罗桥街道办坂头村长毛江"
景德镇月圆楼瓷业有限公司,913602000588454280,2013-01-04,N/A,陈志彪,"100(万元人民币)","陶瓷设计、加工（不含使用梭式窑）、销售，陶瓷文化交流。",江西,景德镇,"江西省景德镇市珠山区广场北路梨树园小区玫瑰花苑8栋1号"
婺源县移山砚艺有限公司,91361130067458446G,2013-01-04,N/A,方炎保,"10(万元人民币)","砚台加工、销售（以上项目国家有专项规定的凭资质证或许可证经营）",江西,上饶,"江西省上饶市婺源县江湾镇大畈开发区"
大余县工业发展投资有限公司,913607230607501613,2013-01-04,N/A,曾军建,"11,500(万元人民币)","从事县政府授权范围内的工业园投资管理；城镇及工业园区开发性项目投资管理；各类建设工程项目的代建、管理、基础设施建设；公共配套设施建设；土地收储、整理及开发运营；建设机械设备的租赁；矿产品加工、销售；信息网络工程设计与施工。",江西,赣州,"江西省赣州市大余县工业园区管理委员会办公楼内"
宁都县长立新型墙体材料有限公司,913607300588450069,2013-01-04,N/A,黄地长,"100(万元人民币)","砖瓦用页岩露天开采；页岩砖生产、销售。",江西,赣州,"江西省赣州市宁都县赖村镇莲子村大垅底"
上饶市厨采食品有限公司,91361102058848012F,2013-01-04,N/A,陈桂花,"50(万元人民币)","预包装食品批发、零售。",江西,上饶,"江西省上饶市信州区五三市场三角区底层店面临东门路第十直"
宁都县赖村镇锦兴生猪养殖场,92360730L562596631,2013-01-04,个体工商户,温新宝,"150万人民币","种猪繁殖，生猪养殖、销售。",江西,赣州,"赣州市宁都县赖村镇陂田村"
招商银行股份有限公司赣州南康支行,91360782058849410M,2013-01-04,N/A,索俊,"N/A","许可该机构经营中国银行业监督管理委员会依照有关法律、行政法规和其他规定批准的业务，经营范围以批准文件所列的为准（依法须经批准的项目，经相关部门批准后方可开展经营活动）※",江西,赣州,"赣州市南康区东山工业区工业一路1号"
宜春假日国际旅行社有限责任公司万载分公司,913609220607846874,2013-01-04,N/A,王伟芳,"N/A","许可经营项目：入境旅游业务、国内旅游业务（凭许可证经营）",江西,宜春,"江西省宜春市万载县宝塔路（中医院旁）"
抚州市临川区弘泉林木种植专业合作社,933610020607748922,2013-01-04,N/A,张财龙,"8(万元人民币)","开展成员所需的林木种植、销售（依法须经批准的项目，经相关部门批准后方可开展经营活动）**",江西,抚州,"江西省抚州市临川区温泉镇翁坪村范溪8组"
